Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,112.24739,[287  47] ; [121 146],[226.74209651 107.25790349] ; [181.25790349  85.74209651],1
p8,1,0.0,40.015206,[233  98] ; [116 144],[195.46362098 135.53637902] ; [153.53637902 106.46362098],1
p6,1,0.0,34.74328,[177 153] ; [ 78 186],[141.66666667 188.33333333] ; [113.33333333 150.66666667],1
p7,1,0.0,34.106331,[263  68] ; [150 112],[230.52782462 100.47217538] ; [182.47217538  79.52782462],1
p5,1,0.0,30.820567,[ 70 263] ; [ 14 254],[ 46.54242928 286.45757072] ; [ 37.45757072 230.54242928],1
v3,1,5.6e-05,16.245288,[163 161] ; [ 88 173],[139.01538462 184.98461538] ; [111.98461538 149.01538462],1
s7,1,0.000136,14.560175,[192 120] ; [118 141],[169.38704028 142.61295972] ; [140.61295972 118.38704028],1
p9,1,0.000198,13.853912,[307  25] ; [217  46],[292.38319328  39.61680672] ; [231.61680672  31.38319328],1
p10,1,0.000236,13.523298,[299  32] ; [212  54],[283.31825796  47.68174204] ; [227.68174204  38.31825796],1
u1,1,0.00027,13.268846,[ 83 251] ; [ 35 234],[ 65.35986733 268.64013267] ; [ 52.64013267 216.35986733],1
s8,1,0.000602,11.768271,[177 153] ; [106 162],[156.17056856 173.82943144] ; [126.82943144 141.17056856],1
b1,1,0.001703,9.844933,[146 188] ; [ 84 185],[127.39635158 206.60364842] ; [102.60364842 166.39635158],0
p12,1,0.002199,9.375465,[ 40 292] ; [ 13 253],[ 29.42474916 302.57525084] ; [ 23.57525084 242.42474916],0
p1,1,0.002759,8.960489,[ 43 291] ; [ 15 252],[ 32.23294509 301.76705491] ; [ 25.76705491 241.23294509],0
s5,1,0.003663,8.443921,[130 187] ; [ 76 183],[113.37152778 203.62847222] ; [ 92.62847222 166.37152778],0
v1,1,0.004323,8.142707,[208 119] ; [135 125],[191.07495741 135.92504259] ; [151.92504259 108.07495741],0
v2,1,0.008406,6.944808,[206 120] ; [134 122],[190.4467354 135.5532646] ; [149.5532646 106.4467354],0
a3,1,0.011177,6.436951,[262  70] ; [188  81],[248.58569052  83.41430948] ; [201.41430948  67.58569052],0
d1,1,0.011294,6.418486,[220 114] ; [150 119],[204.94195688 129.05804312] ; [165.05804312 103.94195688],0
a2,1,0.016214,5.779544,[101 233] ; [ 58 211],[ 88.06965174 245.93034826] ; [ 70.93034826 198.06965174],0
