Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,115.084005,[391   8] ; [30 21],[373.28666667  25.71333333] ; [47.71333333  3.28666667],1
r1,1,0.0,87.094305,[326  70] ; [12 40],[298.76785714  97.23214286] ; [39.23214286 12.76785714],1
r2,1,0.0,63.505701,[385  12] ; [34 16],[372.13199105  24.86800895] ; [46.86800895  3.13199105],1
p11,1,0.0,28.214992,[323  76] ; [25 27],[307.87583149  91.12416851] ; [40.12416851 11.87583149],1
a5,1,5.5e-05,16.269788,[274 125] ; [21 31],[260.98669623 138.01330377] ; [34.01330377 17.98669623],1
a6,1,0.000223,13.623191,[285 114] ; [24 28],[273.37250554 125.62749446] ; [35.62749446 16.37250554],1
p10,1,0.000501,12.112663,[302  91] ; [27 23],[291.86681716 101.13318284] ; [37.13318284 12.86681716],1
n4,1,0.000625,11.699259,[278 120] ; [24 28],[267.10222222 130.89777778] ; [34.89777778 17.10222222],1
p7,1,0.001241,10.428975,[230 160] ; [17 32],[219.43052392 170.56947608] ; [27.56947608 21.43052392],0
a1,1,0.001764,9.78044,[ 11 388] ; [ 6 46],[ 15.03991131 383.96008869] ; [ 1.96008869 50.03991131],0
p9,1,0.001769,9.775227,[314  78] ; [31 20],[305.28216704  86.71783296] ; [39.71783296 11.28216704],0
n6,1,0.002295,9.29745,[324  73] ; [33 19],[315.65478842  81.34521158] ; [41.34521158 10.65478842],0
a7,1,0.002709,8.994033,[297 100] ; [28 23],[288.00223214 108.99776786] ; [36.99776786 14.00223214],0
s8,1,0.003211,8.683596,[ 83 315] ; [ 2 50],[ 75.17777778 322.82222222] ; [ 9.82222222 42.17777778],0
p4,1,0.004594,8.032657,[202 192] ; [15 35],[192.56306306 201.43693694] ; [24.43693694 25.56306306],0
p6,1,0.005963,7.561516,[110 281] ; [ 5 45],[101.96145125 289.03854875] ; [13.03854875 36.96145125],0
n5,1,0.006034,7.540212,[270 125] ; [25 26],[261.26681614 133.73318386] ; [33.73318386 17.26681614],0
