Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.681097,[74 26] ; [15 31],[60.95890411 39.04109589] ; [28.04109589 17.95890411],1
a6,1,3.4e-05,17.162231,[71 29] ; [16 30],[59.5890411 40.4109589] ; [27.4109589 18.5890411],1
u1,1,0.000879,11.067012,[25 76] ; [ 1 45],[17.86394558 83.13605442] ; [ 8.13605442 37.86394558],1
d4,1,0.002215,9.362133,[85 15] ; [28 17],[77.93103448 22.06896552] ; [35.06896552  9.93103448],0
d5,1,0.002636,9.043913,[82 18] ; [27 19],[74.65753425 25.34246575] ; [34.34246575 11.65753425],0
a2,1,0.00369,8.43051,[31 70] ; [ 4 42],[24.04761905 76.95238095] ; [10.95238095 35.04761905],0
p2,1,0.006016,7.545489,[72 29] ; [22 24],[64.58503401 36.41496599] ; [29.41496599 16.58503401],0
b5,1,0.008781,6.866927,[71 30] ; [22 24],[63.89795918 37.10204082] ; [29.10204082 16.89795918],0
s6,1,0.021432,5.291291,[60 39] ; [18 27],[53.625 45.375] ; [24.375 20.625],0
b1,1,0.022371,5.216705,[41 60] ; [28 18],[47.40816327 53.59183673] ; [21.59183673 24.40816327],0
d1,1,0.028507,4.797121,[57 44] ; [17 29],[50.84353741 50.15646259] ; [23.15646259 22.84353741],0
p8,1,0.047455,3.929166,[38 61] ; [10 36],[32.77241379 66.22758621] ; [15.22758621 30.77241379],0
p5,1,0.050272,3.832353,[ 3 98] ; [ 5 41],[ 5.49659864 95.50340136] ; [ 2.50340136 43.49659864],0
s1,1,0.087164,2.925984,[ 5 95] ; [ 6 40],[ 7.53424658 92.46575342] ; [ 3.46575342 42.53424658],0
r2,1,0.130679,2.284417,[98  3] ; [42  4],[96.19047619  4.80952381] ; [43.80952381  2.19047619],0
p11,1,0.200471,1.638937,[50 51] ; [28 18],[53.59183673 47.40816327] ; [24.40816327 21.59183673],0
v2,1,0.216738,1.525838,[47 52] ; [16 28],[43.61538462 55.38461538] ; [19.38461538 24.61538462],0
p9,1,0.218659,1.513151,[38 60] ; [13 33],[34.70833333 63.29166667] ; [16.29166667 29.70833333],0
r3,1,0.226142,1.464963,[94  7] ; [40  6],[92.06802721  8.93197279] ; [41.93197279  4.06802721],0
d2,1,0.229687,1.442798,[52 48] ; [19 27],[48.63013699 51.36986301] ; [22.36986301 23.63013699],0
a3,1,0.289636,1.121312,[65 34] ; [26 20],[62.13103448 36.86896552] ; [28.86896552 17.13103448],0
a1,1,0.320047,0.988754,[ 6 95] ; [ 1 45],[ 4.80952381 96.19047619] ; [ 2.19047619 43.80952381],0
v4,1,0.325307,0.96749,[91 10] ; [38  7],[89.23972603 11.76027397] ; [39.76027397  5.23972603],0
n2,1,0.326473,0.962838,[23 15] ; [14  5],[24.66666667 13.33333333] ; [12.33333333  6.66666667],0
r4,1,0.326551,0.962526,[93  8] ; [40  6],[91.38095238  9.61904762] ; [41.61904762  4.38095238],0
b3,1,0.332434,0.939394,[20 46] ; [11 16],[22. 44.] ; [ 9. 18.],0
b2,1,0.332434,0.939394,[20 46] ; [11 16],[22. 44.] ; [ 9. 18.],0
s4,1,0.344285,0.89441,[14 84] ; [ 4 42],[12.25 85.75] ; [ 5.75 40.25],0
n6,1,0.391198,0.735214,[68 33] ; [27 18],[65.71917808 35.28082192] ; [29.28082192 15.71917808],0
p4,1,0.434013,0.61206,[42 59] ; [16 30],[39.85034014 61.14965986] ; [18.14965986 27.85034014],0
a5,1,0.445678,0.58162,[68 33] ; [28 18],[65.95918367 35.04081633] ; [30.04081633 15.95918367],0
n5,1,0.478379,0.502556,[58 43] ; [23 22],[56.03424658 44.96575342] ; [24.96575342 20.03424658],0
u2,1,0.491511,0.473218,[15 20] ; [10  9],[16.2037037 18.7962963] ; [ 8.7962963 10.2037037],0
s3,1,0.547988,0.360934,[50 48] ; [21 25],[48.31944444 49.68055556] ; [22.68055556 23.31944444],0
v3,1,0.598407,0.277406,[28 69] ; [14 28],[29.30935252 67.69064748] ; [12.69064748 29.30935252],0
b4,1,0.600153,0.274765,[66 35] ; [28 18],[64.58503401 36.41496599] ; [29.41496599 16.58503401],0
v1,1,0.613731,0.254778,[44 57] ; [18 28],[42.59863946 58.40136054] ; [19.40136054 26.59863946],0
n3,1,0.619695,0.246296,[25 13] ; [10  7],[24.18181818 13.81818182] ; [10.81818182  6.18181818],0
n4,1,0.645569,0.211532,[69 32] ; [29 16],[67.79452055 33.20547945] ; [30.20547945 14.79452055],0
s5,1,0.648039,0.208381,[19 79] ; [10 34],[20.01408451 77.98591549] ; [ 8.98591549 35.01408451],0
u3,1,0.656024,0.19839,[22 14] ; [11  9],[21.21428571 14.78571429] ; [11.78571429  8.21428571],0
