Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,53.066587,[45 30] ; [232  16],[64.31888545 10.68111455] ; [212.68111455  35.31888545],1
r2,1,0.0,26.161126,[56 15] ; [238   8],[65.84858044  5.15141956] ; [228.15141956  17.84858044],1
v4,1,2.6e-05,17.714796,[61 14] ; [236  10],[69.39252336  5.60747664] ; [227.60747664  18.39252336],1
r3,1,7.9e-05,15.570827,[63 11] ; [240   7],[69.85046729  4.14953271] ; [233.14953271  13.85046729],1
u1,1,0.000941,10.940657,[ 7 68] ; [ 69 179],[17.64705882 57.35294118] ; [ 58.35294118 189.64705882],1
s6,1,0.001089,10.669774,[34 40] ; [166  82],[45.96273292 28.03726708] ; [154.03726708  93.96273292],0
v2,1,0.00117,10.536792,[28 45] ; [141  94],[40.05519481 32.94480519] ; [128.94480519 106.05519481],0
a2,1,0.002049,9.504748,[12 63] ; [ 86 162],[22.75541796 52.24458204] ; [ 75.24458204 172.75541796],0
a5,1,0.003319,8.62332,[42 33] ; [183  65],[52.24458204 22.75541796] ; [172.75541796  75.24458204],0
d1,1,0.006747,7.339195,[34 41] ; [156  92],[44.11764706 30.88235294] ; [145.88235294 102.11764706],0
s8,1,0.010101,6.616941,[18 57] ; [100 148],[27.3993808 47.6006192] ; [ 90.6006192 157.3993808],0
d4,1,0.010126,6.612509,[56 19] ; [215  32],[63.12111801 11.87888199] ; [207.87888199  39.12111801],0
d3,1,0.012469,6.242914,[49 25] ; [198  49],[56.94080997 17.05919003] ; [190.05919003  56.94080997],0
s7,1,0.012472,6.242545,[21 51] ; [108 128],[30.15584416 41.84415584] ; [ 98.84415584 137.15584416],0
s2,1,0.013771,6.067303,[27 48] ; [128 117],[36.328125 38.671875] ; [118.671875 126.328125],0
a4,1,0.023041,5.165422,[26 49] ; [123 125],[34.59752322 40.40247678] ; [114.40247678 133.59752322],0
u3,1,0.027394,4.865815,[10 13] ; [51 23],[14.46391753  8.53608247] ; [46.53608247 27.46391753],0
p2,1,0.036838,4.357907,[47 28] ; [186  62],[54.10216718 20.89783282] ; [178.89783282  69.10216718],0
d2,1,0.049327,3.864197,[29 46] ; [127 119],[36.44859813 38.55140187] ; [119.55140187 126.44859813],0
s3,1,0.052128,3.771644,[33 42] ; [138 105],[40.33018868 34.66981132] ; [130.66981132 112.33018868],0
p7,1,0.071714,3.243344,[23 51] ; [104 139],[29.6466877 44.3533123] ; [ 97.3533123 145.6466877],0
p4,1,0.072674,3.221571,[27 48] ; [118 129],[33.77329193 41.22670807] ; [111.22670807 135.77329193],0
n4,1,0.072873,3.217099,[48 27] ; [185  63],[54.10216718 20.89783282] ; [178.89783282  69.10216718],0
v3,1,0.100667,2.69494,[19 54] ; [ 86 150],[24.80582524 48.19417476] ; [ 80.19417476 155.80582524],0
b1,1,0.107964,2.583772,[34 41] ; [ 87 161],[28.09597523 46.90402477] ; [ 92.90402477 155.09597523],0
n6,1,0.113289,2.507736,[54 21] ; [199  48],[58.92857143 16.07142857] ; [194.07142857  52.92857143],0
p10,1,0.126256,2.337951,[49 25] ; [185  61],[54.1125 19.8875] ; [179.8875  66.1125],0
p12,1,0.14384,2.136396,[ 1 74] ; [ 13 234],[ 3.26086957 71.73913043] ; [ 10.73913043 236.26086957],0
p11,1,0.14704,2.102692,[44 31] ; [168  80],[49.22600619 25.77399381] ; [162.77399381  85.22600619],0
n5,1,0.147055,2.102537,[44 31] ; [166  79],[49.21875 25.78125] ; [160.78125  84.21875],0
a6,1,0.180762,1.791346,[54 21] ; [196  51],[58.22981366 16.77018634] ; [191.77018634  55.22981366],0
b2,1,0.191769,1.703976,[18 23] ; [48 98],[14.47058824 26.52941176] ; [51.52941176 94.47058824],0
b3,1,0.191769,1.703976,[18 23] ; [48 98],[14.47058824 26.52941176] ; [51.52941176 94.47058824],0
u2,1,0.243211,1.361888,[11 11] ; [46 26],[13.34042553  8.65957447] ; [43.65957447 28.34042553],0
v1,1,0.337562,0.919668,[28 43] ; [111 131],[31.53035144 39.46964856] ; [107.46964856 134.53035144],0
b5,1,0.409575,0.680035,[54 21] ; [166  82],[51.08359133 23.91640867] ; [168.91640867  79.08359133],0
p9,1,0.430982,0.620177,[53 19] ; [192  54],[55.47169811 16.52830189] ; [189.52830189  56.47169811],0
n2,1,0.434333,0.611208,[15  6] ; [46 28],[13.48421053  7.51578947] ; [47.51578947 26.48421053],0
d5,1,0.443076,0.588304,[60 15] ; [207  40],[62.18944099 12.81055901] ; [204.81055901  42.18944099],0
n3,1,0.487269,0.482552,[14  7] ; [55 19],[15.25263158  5.74736842] ; [53.74736842 20.25263158],0
p5,1,0.499179,0.456681,[ 2 72] ; [ 11 235],[ 3.00625 70.99375] ; [  9.99375 236.00625],0
n1,1,0.52628,0.401569,[ 8 12] ; [24 50],[ 6.80851064 13.19148936] ; [25.19148936 48.80851064],0
b4,1,0.549752,0.357762,[44 31] ; [155  93],[46.20743034 28.79256966] ; [152.79256966  95.20743034],0
s1,1,0.58482,0.298506,[ 2 72] ; [ 10 235],[ 2.78369906 71.21630094] ; [  9.21630094 235.78369906],0
a1,1,0.627775,0.23509,[ 4 71] ; [ 10 238],[ 3.25077399 71.74922601] ; [ 10.74922601 237.25077399],0
p1,1,0.643083,0.214733,[ 5 70] ; [ 13 234],[ 4.19254658 70.80745342] ; [ 13.80745342 233.19254658],0
s5,1,0.659022,0.194714,[17 54] ; [ 64 177],[18.43269231 52.56730769] ; [ 62.56730769 178.43269231],0
p6,1,0.674063,0.176886,[16 58] ; [ 59 187],[17.34375 56.65625] ; [ 57.65625 188.34375],0
u4,1,0.701167,0.147261,[ 1 74] ; [  5 243],[ 1.39318885 73.60681115] ; [  4.60681115 243.39318885],0
s4,1,0.761208,0.092352,[14 61] ; [ 42 203],[13.125 61.875] ; [ 42.875 202.125],0
a8,1,0.847247,0.037107,[10 62] ; [ 29 194],[ 9.51864407 62.48135593] ; [ 29.48135593 193.51864407],0
a3,1,0.906933,0.013667,[52 23] ; [173  74],[52.4068323 22.5931677] ; [172.5931677  74.4068323],0
p3,1,0.993123,7.4e-05,[26 48] ; [ 87 161],[25.9689441 48.0310559] ; [ 87.0310559 160.9689441],0
