Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000502,12.107387,[132  11] ; [3 3],[129.56375839  13.43624161] ; [5.43624161 0.56375839],1
r1,1,0.013035,6.164321,[111  32] ; [2 4],[108.44966443  34.55033557] ; [4.55033557 1.44966443],0
a6,1,0.016163,5.785017,[93 50] ; [1 5],[90.2147651 52.7852349] ; [3.7852349 2.2147651],0
s2,1,0.036236,4.385985,[102  38] ; [2 4],[99.7260274 40.2739726] ; [4.2739726 1.7260274],0
d4,1,0.062575,3.467794,[116  27] ; [3 3],[114.20805369  28.79194631] ; [4.79194631 1.20805369],0
d5,1,0.064411,3.420005,[115  27] ; [3 3],[113.21621622  28.78378378] ; [4.78378378 1.21621622],0
s8,1,0.085871,2.950117,[75 68] ; [1 5],[72.93959732 70.06040268] ; [3.06040268 2.93959732],0
p2,1,0.09352,2.812715,[113  30] ; [3 3],[111.32885906  31.67114094] ; [4.67114094 1.32885906],0
b1,1,0.104348,2.637798,[49 94] ; [4 2],[50.86577181 92.13422819] ; [2.13422819 3.86577181],0
s1,1,0.109771,2.557517,[  5 137] ; [1 5],[  5.75675676 136.24324324] ; [0.24324324 5.75675676],0
n4,1,0.113522,2.504491,[93 50] ; [2 4],[91.17449664 51.82550336] ; [3.82550336 2.17449664],0
b5,1,0.166377,1.915293,[88 55] ; [2 4],[86.37583893 56.62416107] ; [3.62416107 2.37583893],0
d3,1,0.179463,1.802061,[106  36] ; [3 3],[104.58108108  37.41891892] ; [4.41891892 1.58108108],0
n1,1,0.188945,1.725828,[11 26] ; [2 1],[12.025 24.975] ; [0.975 2.025],0
s3,1,0.200299,1.640194,[104  37] ; [3 3],[102.63265306  38.36734694] ; [4.36734694 1.63265306],0
r2,1,0.210137,1.570481,[136   7] ; [5 1],[135.32214765   7.67785235] ; [5.67785235 0.32214765],0
b4,1,0.241058,1.374397,[85 58] ; [5 1],[86.37583893 56.62416107] ; [3.62416107 2.37583893],0
p10,1,0.245527,1.348579,[120  22] ; [4 2],[118.97297297  23.02702703] ; [5.02702703 0.97297297],0
n6,1,0.245527,1.348579,[120  22] ; [4 2],[118.97297297  23.02702703] ; [5.02702703 0.97297297],0
a7,1,0.30668,1.044919,[99 43] ; [3 3],[97.86486486 44.13513514] ; [4.13513514 1.86486486],0
d2,1,0.307337,1.042084,[65 78] ; [4 2],[66.22147651 76.77852349] ; [2.77852349 3.22147651],0
a5,1,0.320671,0.986209,[99 44] ; [3 3],[97.89261745 45.10738255] ; [4.10738255 1.89261745],0
n5,1,0.341288,0.905588,[98 45] ; [3 3],[96.93288591 46.06711409] ; [4.06711409 1.93288591],0
b2,1,0.343005,0.899168,[16 58] ; [2 3],[16.86075949 57.13924051] ; [1.13924051 3.86075949],0
b3,1,0.343005,0.899168,[16 58] ; [2 3],[16.86075949 57.13924051] ; [1.13924051 3.86075949],0
v2,1,0.366042,0.817056,[66 72] ; [4 2],[67.08333333 70.91666667] ; [2.91666667 3.08333333],0
p3,1,0.473513,0.513767,[74 69] ; [4 2],[74.8590604 68.1409396] ; [3.1409396 2.8590604],0
p1,1,0.533243,0.388207,[ 13 130] ; [1 5],[ 13.43624161 129.56375839] ; [0.56375839 5.43624161],0
n2,1,0.640351,0.218283,[29  8] ; [2 1],[28.675  8.325] ; [2.325 0.675],0
a4,1,0.674573,0.1763,[60 83] ; [2 4],[59.5033557 83.4966443] ; [2.4966443 3.5033557],0
p6,1,0.6888,0.160387,[59 83] ; [2 4],[58.52702703 83.47297297] ; [2.47297297 3.52702703],0
p8,1,0.694406,0.154357,[72 69] ; [3 2],[72.43150685 68.56849315] ; [2.56849315 2.43150685],0
s7,1,0.707934,0.14035,[82 57] ; [4 2],[82.44137931 56.55862069] ; [3.55862069 2.44137931],0
p11,1,0.714332,0.133989,[105  38] ; [4 2],[104.61073826  38.38926174] ; [4.38926174 1.61073826],0
d1,1,0.721877,0.126701,[82 61] ; [3 3],[81.57718121 61.42281879] ; [3.42281879 2.57718121],0
p4,1,0.748778,0.102561,[86 57] ; [4 2],[86.37583893 56.62416107] ; [3.62416107 2.37583893],0
p9,1,0.780293,0.077806,[123  18] ; [5 1],[122.7755102  18.2244898] ; [5.2244898 0.7755102],0
s6,1,0.846633,0.03741,[118  19] ; [5 1],[117.83916084  19.16083916] ; [5.16083916 0.83916084],0
s5,1,0.882634,0.021795,[69 61] ; [3 3],[68.82352941 61.17647059] ; [3.17647059 2.82352941],0
v1,1,0.919183,0.010295,[68 74] ; [3 3],[68.12162162 73.87837838] ; [2.87837838 3.12162162],0
a3,1,0.952275,0.003582,[97 46] ; [4 2],[96.93288591 46.06711409] ; [4.06711409 1.93288591],0
p7,1,0.961605,0.002317,[92 48] ; [4 2],[92.05479452 47.94520548] ; [3.94520548 2.05479452],0
