Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,29.876829,[10 74] ; [39 36],[25.88679245 58.11320755] ; [23.11320755 51.88679245],1
s7,1,0.0,26.978106,[10 67] ; [38 34],[24.80536913 52.19463087] ; [23.19463087 48.80536913],1
s2,1,7e-06,20.293598,[11 73] ; [34 41],[23.77358491 60.22641509] ; [21.22641509 53.77358491],1
r1,1,7e-06,20.276822,[38 45] ; [59 14],[51.60897436 31.39102564] ; [45.39102564 27.60897436],1
r4,1,2.6e-05,17.706271,[52 32] ; [68  7],[63.39622642 20.60377358] ; [56.60377358 18.39622642],1
p10,1,3.7e-05,17.0,[42 39] ; [60 12],[54. 27.] ; [48. 24.],1
s3,1,0.00016,14.255048,[24 59] ; [43 30],[35.6474359 47.3525641] ; [31.3525641 41.6474359],1
s5,1,0.000342,12.825593,[ 6 78] ; [21 52],[14.44585987 69.55414013] ; [12.55414013 60.44585987],1
p9,1,0.000359,12.736875,[48 33] ; [63 11],[58.00645161 22.99354839] ; [52.99354839 21.00645161],1
r3,1,0.000825,11.183063,[60 22] ; [70  5],[67.89808917 14.10191083] ; [62.10191083 12.89808917],1
v4,1,0.005443,7.726004,[67 15] ; [71  3],[72.53846154  9.46153846] ; [65.46153846  8.53846154],0
p5,1,0.007891,7.05795,[ 3 79] ; [12 62],[ 7.88461538 74.11538462] ; [ 7.11538462 66.88461538],0
d5,1,0.010645,6.523667,[29 55] ; [41 34],[36.98113208 47.01886792] ; [33.01886792 41.98113208],0
r2,1,0.021414,5.292786,[67 16] ; [69  5],[71.89808917 11.10191083] ; [64.10191083  9.89808917],0
n6,1,0.021732,5.267085,[54 29] ; [61 14],[60.41139241 22.58860759] ; [54.58860759 20.41139241],0
u3,1,0.022727,5.189229,[13 30] ; [21 17],[18.04938272 24.95061728] ; [15.95061728 22.04938272],0
p4,1,0.022949,5.172325,[33 51] ; [43 32],[40.1509434 43.8490566] ; [35.8490566 39.1509434],0
a8,1,0.033567,4.516608,[ 6 70] ; [14 56],[10.4109589 65.5890411] ; [ 9.5890411 60.4109589],0
v1,1,0.040041,4.216133,[30 54] ; [37 34],[36.30967742 47.69032258] ; [30.69032258 40.30967742],0
n4,1,0.050969,3.809285,[52 31] ; [57 17],[57.62420382 25.37579618] ; [51.37579618 22.62420382],0
a6,1,0.051071,3.805928,[42 42] ; [49 26],[48.0754717 35.9245283] ; [42.9245283 32.0754717],0
n5,1,0.052609,3.756302,[56 27] ; [60 14],[61.32484076 21.67515924] ; [54.67515924 19.32484076],0
v2,1,0.068212,3.32554,[28 50] ; [36 35],[33.5033557 44.4966443] ; [30.4966443 40.5033557],0
a1,1,0.074662,3.177438,[ 6 78] ; [ 1 74],[ 3.69811321 80.30188679] ; [ 3.30188679 71.69811321],0
a5,1,0.087027,2.92852,[39 45] ; [45 30],[44.37735849 39.62264151] ; [39.62264151 35.37735849],0
p2,1,0.089931,2.875601,[54 29] ; [58 17],[58.83544304 24.16455696] ; [53.16455696 21.83544304],0
p3,1,0.097365,2.748181,[28 55] ; [35 40],[33.09493671 49.90506329] ; [29.90506329 45.09493671],0
u2,1,0.107579,2.589424,[15 28] ; [20 18],[18.58024691 24.41975309] ; [16.41975309 21.58024691],0
p11,1,0.116703,2.46102,[53 31] ; [56 19],[57.58490566 26.41509434] ; [51.41509434 23.58490566],0
v3,1,0.138463,2.194954,[22 59] ; [28 45],[26.2987013 54.7012987] ; [23.7012987 49.2987013],0
b2,1,0.148562,2.086957,[20 30] ; [12 34],[16.66666667 33.33333333] ; [15.33333333 30.66666667],0
b3,1,0.148562,2.086957,[20 30] ; [12 34],[16.66666667 33.33333333] ; [15.33333333 30.66666667],0
a4,1,0.1547,2.025284,[23 61] ; [13 60],[19.2611465 64.7388535] ; [16.7388535 56.2611465],0
a7,1,0.291469,1.112822,[44 39] ; [46 29],[47.27848101 35.72151899] ; [42.72151899 32.27848101],0
p8,1,0.328067,0.956514,[32 49] ; [35 39],[35.01290323 45.98709677] ; [31.98709677 42.01290323],0
p1,1,0.355622,0.853294,[13 70] ; [ 8 67],[11.03164557 71.96835443] ; [ 9.96835443 65.03164557],0
d3,1,0.356321,0.850818,[19 64] ; [22 53],[21.53797468 61.46202532] ; [19.46202532 55.53797468],0
p7,1,0.389884,0.739304,[41 40] ; [42 31],[43.65584416 37.34415584] ; [39.34415584 33.65584416],0
p6,1,0.443451,0.587336,[22 60] ; [24 50],[24.17948718 57.82051282] ; [21.82051282 52.17948718],0
d1,1,0.488862,0.479029,[ 4 80] ; [ 2 73],[ 3.16981132 80.83018868] ; [ 2.83018868 72.16981132],0
b1,1,0.518225,0.417425,[39 45] ; [31 44],[36.98113208 47.01886792] ; [33.01886792 41.98113208],0
b4,1,0.568937,0.324464,[41 43] ; [40 35],[42.79245283 41.20754717] ; [38.20754717 36.79245283],0
n2,1,0.569056,0.324265,[22 10] ; [13  4],[22.85714286  9.14285714] ; [12.14285714  4.85714286],0
s1,1,0.600404,0.274387,[ 4 78] ; [ 5 68],[ 4.76129032 77.23870968] ; [ 4.23870968 68.76129032],0
d2,1,0.606179,0.265777,[22 62] ; [17 58],[20.60377358 63.39622642] ; [18.39622642 56.60377358],0
n1,1,0.732196,0.117105,[13 18] ; [8 9],[13.5625 17.4375] ; [7.4375 9.5625],0
b5,1,0.744378,0.106316,[46 38] ; [43 32],[47.01886792 36.98113208] ; [41.98113208 33.01886792],0
p12,1,0.853939,0.033891,[ 4 80] ; [ 4 70],[ 4.25316456 79.74683544] ; [ 3.74683544 70.25316456],0
u1,1,0.908569,0.013189,[ 2 82] ; [ 2 73],[ 2.11320755 81.88679245] ; [ 1.88679245 73.11320755],0
a2,1,0.93896,0.005864,[ 7 77] ; [ 6 69],[ 6.86792453 77.13207547] ; [ 6.13207547 68.86792453],0
a3,1,0.939929,0.005679,[41 42] ; [37 37],[41.23566879 41.76433121] ; [36.76433121 37.23566879],0
n3,1,0.987829,0.000233,[23  7] ; [13  4],[22.9787234  7.0212766] ; [13.0212766  3.9787234],0
