Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2.9e-05,17.464572,[13 55] ; [21 14],[22.44660194 45.55339806] ; [11.55339806 23.44660194],1
s6,1,0.001601,9.958536,[37 31] ; [30  5],[44.23300971 23.76699029] ; [22.76699029 12.23300971],0
s4,1,0.003153,8.71653,[11 57] ; [15 20],[17.16504854 50.83495146] ; [ 8.83495146 26.16504854],0
b3,1,0.00476,7.968379,[ 8 24] ; [15  9],[13.14285714 18.85714286] ; [ 9.85714286 14.14285714],0
b2,1,0.00476,7.968379,[ 8 24] ; [15  9],[13.14285714 18.85714286] ; [ 9.85714286 14.14285714],0
s3,1,0.01523,5.889722,[29 38] ; [24 11],[34.81372549 32.18627451] ; [18.18627451 16.81372549],0
p6,1,0.017008,5.695552,[12 54] ; [14 21],[16.99009901 49.00990099] ; [ 9.00990099 25.99009901],0
s2,1,0.020865,5.338024,[26 41] ; [22 13],[31.52941176 35.47058824] ; [16.47058824 18.52941176],0
s5,1,0.0233,5.145987,[19 48] ; [17 16],[24.12 42.88] ; [11.88 21.12],0
d2,1,0.025633,4.98059,[35 33] ; [26  9],[40.27184466 27.72815534] ; [20.72815534 14.27184466],0
p1,1,0.028401,4.803572,[ 2 65] ; [ 5 29],[ 4.64356436 62.35643564] ; [ 2.35643564 31.64356436],0
v4,1,0.030254,4.694815,[66  2] ; [30  5],[63.37864078  4.62135922] ; [32.62135922  2.37864078],0
a4,1,0.048276,3.900347,[25 43] ; [20 15],[29.70873786 38.29126214] ; [15.29126214 19.70873786],0
p4,1,0.050515,3.824288,[27 41] ; [21 14],[31.68932039 36.31067961] ; [16.31067961 18.68932039],0
p10,1,0.054807,3.687938,[44 24] ; [29  6],[48.19417476 19.80582524] ; [24.80582524 10.19417476],0
a6,1,0.05517,3.676938,[53 15] ; [21 14],[48.85436893 19.14563107] ; [25.14563107  9.85436893],0
a2,1,0.0585,3.579417,[12 56] ; [12 23],[15.84466019 52.15533981] ; [ 8.15533981 26.84466019],0
b4,1,0.068179,3.326319,[38 30] ; [26  9],[42.25242718 25.74757282] ; [21.74757282 13.25242718],0
p3,1,0.087534,2.91915,[21 46] ; [17 18],[24.96078431 42.03921569] ; [13.03921569 21.96078431],0
p2,1,0.097122,2.752184,[54 13] ; [23 12],[50.57843137 16.42156863] ; [26.42156863  8.57843137],0
a7,1,0.114204,2.495064,[59  9] ; [26  9],[56.11650485 11.88349515] ; [28.88349515  6.11650485],0
v1,1,0.116413,2.464935,[26 40] ; [19 15],[29.7 36.3] ; [15.3 18.7],0
n1,1,0.137348,2.207425,[ 6 21] ; [7 9],[ 8.1627907 18.8372093] ; [ 4.8372093 11.1627907],0
a3,1,0.143597,2.138986,[45 23] ; [28  7],[48.19417476 19.80582524] ; [24.80582524 10.19417476],0
d3,1,0.152586,2.046209,[64  4] ; [30  5],[62.05825243  5.94174757] ; [31.94174757  3.05825243],0
p7,1,0.158412,1.989316,[29 37] ; [20 14],[32.34 33.66] ; [16.66 17.34],0
p9,1,0.174582,1.843155,[48 20] ; [29  6],[50.83495146 17.16504854] ; [26.16504854  8.83495146],0
n5,1,0.181421,1.785948,[15 53] ; [12 23],[17.82524272 50.17475728] ; [ 9.17475728 25.82524272],0
p5,1,0.194596,1.682474,[ 2 66] ; [ 3 31],[ 3.33333333 64.66666667] ; [ 1.66666667 32.33333333],0
b1,1,0.263375,1.250931,[18 50] ; [13 22],[20.46601942 47.53398058] ; [10.53398058 24.46601942],0
n2,1,0.339275,0.913167,[14 12] ; [11  5],[15.47619048 10.52380952] ; [9.52380952 6.47619048],0
u1,1,0.36934,0.805884,[ 9 59] ; [ 7 28],[10.5631068 57.4368932] ; [ 5.4368932 29.5631068],0
r1,1,0.385582,0.752829,[53 14] ; [25 10],[51.23529412 15.76470588] ; [26.76470588  8.23529412],0
v2,1,0.396116,0.720085,[36 29] ; [20 11],[37.91666667 27.08333333] ; [18.08333333 12.91666667],0
u3,1,0.397559,0.715697,[16  7] ; [6 1],[16.86666667  6.13333333] ; [5.13333333 1.86666667],0
p12,1,0.490217,0.47605,[ 2 66] ; [ 2 33],[ 2.6407767 65.3592233] ; [ 1.3592233 33.6407767],0
r3,1,0.490217,0.47605,[66  2] ; [33  2],[65.3592233  2.6407767] ; [33.6407767  1.3592233],0
b5,1,0.522199,0.409548,[47 21] ; [22 13],[45.55339806 22.44660194] ; [23.44660194 11.55339806],0
v3,1,0.533936,0.386895,[17 48] ; [10 21],[18.28125 46.71875] ; [ 8.71875 22.28125],0
p8,1,0.574223,0.315667,[30 38] ; [17 17],[31.33333333 36.66666667] ; [15.66666667 18.33333333],0
a5,1,0.578428,0.308783,[49 19] ; [27  8],[50.17475728 17.82524272] ; [25.82524272  9.17475728],0
d5,1,0.629079,0.233312,[67  1] ; [34  1],[66.67961165  1.32038835] ; [34.32038835  0.67961165],0
p11,1,0.694829,0.153907,[44 24] ; [24 11],[44.89320388 23.10679612] ; [23.10679612 11.89320388],0
r2,1,0.754299,0.097954,[63  5] ; [33  2],[63.37864078  4.62135922] ; [32.62135922  2.37864078],0
n6,1,0.882758,0.021748,[45 23] ; [22 12],[44.66666667 23.33333333] ; [22.33333333 11.66666667],0
r4,1,0.949113,0.004073,[56 12] ; [29  6],[56.11650485 11.88349515] ; [28.88349515  6.11650485],0
n3,1,0.962623,0.002196,[16 11] ; [9 6],[16.07142857 10.92857143] ; [8.92857143 6.07142857],0
