Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.017095,5.686631,[37 15] ; [16 19],[31.67816092 20.32183908] ; [21.32183908 13.67816092],0
a8,1,0.019979,5.413706,[ 2 44] ; [ 7 26],[ 5.24050633 40.75949367] ; [ 3.75949367 29.24050633],0
p10,1,0.023316,5.144774,[39 13] ; [18 17],[34.06896552 17.93103448] ; [22.93103448 12.06896552],0
p8,1,0.023763,5.111813,[33 18] ; [14 21],[27.87209302 23.12790698] ; [19.12790698 15.87209302],0
s8,1,0.041225,4.166749,[23 29] ; [ 8 27],[18.52873563 33.47126437] ; [12.47126437 22.52873563],0
u3,1,0.044353,4.043062,[14  4] ; [5 7],[11.4  6.6] ; [7.6 4.4],0
p11,1,0.050518,3.824176,[40 12] ; [20 15],[35.86206897 16.13793103] ; [24.13793103 10.86206897],0
p9,1,0.050518,3.824176,[40 12] ; [20 15],[35.86206897 16.13793103] ; [24.13793103 10.86206897],0
d1,1,0.072634,3.222478,[28 24] ; [12 23],[23.90804598 28.09195402] ; [16.09195402 18.90804598],0
d5,1,0.084224,2.981447,[41 11] ; [21 13],[37.48837209 14.51162791] ; [24.51162791  9.48837209],0
r3,1,0.087609,2.917773,[49  3] ; [29  6],[46.62068966  5.37931034] ; [31.37931034  3.62068966],0
p2,1,0.089442,2.88439,[44  7] ; [25 10],[40.91860465 10.08139535] ; [28.08139535  6.91860465],0
p6,1,0.110875,2.541699,[21 30] ; [ 8 25],[17.60714286 33.39285714] ; [11.39285714 21.60714286],0
p3,1,0.125899,2.342358,[28 24] ; [13 22],[24.50574713 27.49425287] ; [16.49425287 18.50574713],0
r4,1,0.155123,2.021139,[40 12] ; [22 13],[37.05747126 14.94252874] ; [24.94252874 10.05747126],0
a4,1,0.158043,1.992848,[21 31] ; [ 9 26],[17.93103448 34.06896552] ; [12.06896552 22.93103448],0
s5,1,0.18181,1.78277,[14 38] ; [ 5 29],[11.48837209 40.51162791] ; [ 7.51162791 26.48837209],0
s6,1,0.193008,1.694509,[34 18] ; [18 17],[31.08045977 20.91954023] ; [20.91954023 14.08045977],0
b5,1,0.259234,1.272844,[31 21] ; [25 10],[33.47126437 18.52873563] ; [22.52873563 12.47126437],0
s7,1,0.260897,1.263989,[21 27] ; [10 22],[18.6 29.4] ; [12.4 19.6],0
v3,1,0.318402,0.995499,[13 35] ; [ 6 28],[11.12195122 36.87804878] ; [ 7.87804878 26.12195122],0
r2,1,0.32934,0.951493,[42  9] ; [25  9],[40.2 10.8] ; [26.8  7.2],0
n3,1,0.352704,0.863705,[12  3] ; [7 4],[10.96153846  4.03846154] ; [8.03846154 2.96153846],0
d3,1,0.363653,0.825238,[35 17] ; [19 14],[33.03529412 18.96470588] ; [20.96470588 12.03529412],0
s2,1,0.409488,0.680287,[22 29] ; [12 23],[20.1627907 30.8372093] ; [13.8372093 21.1627907],0
a2,1,0.417447,0.657491,[11 41] ; [ 5 30],[ 9.56321839 42.43678161] ; [ 6.43678161 28.56321839],0
s3,1,0.432781,0.615347,[30 20] ; [18 17],[28.23529412 21.76470588] ; [19.76470588 15.23529412],0
a7,1,0.501791,0.451147,[32 20] ; [24 11],[33.47126437 18.52873563] ; [22.52873563 12.47126437],0
n5,1,0.510221,0.433613,[24 27] ; [19 16],[25.5 25.5] ; [17.5 17.5],0
d2,1,0.515426,0.423036,[22 30] ; [12 22],[20.55813953 31.44186047] ; [13.44186047 20.55813953],0
a1,1,0.524802,0.404447,[ 3 49] ; [ 1 34],[ 2.3908046 49.6091954] ; [ 1.6091954 33.3908046],0
u2,1,0.527225,0.399737,[16  3] ; [9 3],[15.32258065  3.67741935] ; [9.67741935 2.32258065],0
v2,1,0.557663,0.343767,[25 23] ; [15 18],[23.7037037 24.2962963] ; [16.2962963 16.7037037],0
v1,1,0.585641,0.297203,[22 30] ; [12 21],[20.8 31.2] ; [13.2 19.8],0
s1,1,0.630591,0.231261,[ 3 48] ; [ 3 32],[ 3.55813953 47.44186047] ; [ 2.44186047 32.55813953],0
u1,1,0.655883,0.198563,[ 6 46] ; [ 3 32],[ 5.37931034 46.62068966] ; [ 3.62068966 31.37931034],0
n4,1,0.694857,0.153878,[26 26] ; [19 16],[26.89655172 25.10344828] ; [18.10344828 16.89655172],0
b4,1,0.761741,0.091927,[28 24] ; [20 15],[28.68965517 23.31034483] ; [19.31034483 15.68965517],0
v4,1,0.773477,0.082846,[46  5] ; [30  4],[45.6  5.4] ; [30.4  3.6],0
s4,1,0.805295,0.060763,[10 42] ; [ 6 29],[ 9.56321839 42.43678161] ; [ 6.43678161 28.56321839],0
a3,1,0.829654,0.046288,[33 19] ; [23 12],[33.47126437 18.52873563] ; [22.52873563 12.47126437],0
d4,1,0.875204,0.024665,[37 15] ; [24  9],[37.31764706 14.68235294] ; [23.68235294  9.31764706],0
b1,1,0.877137,0.023901,[35 17] ; [23 12],[34.66666667 17.33333333] ; [23.33333333 11.66666667],0
n2,1,0.90748,0.013506,[12  3] ; [9 2],[12.11538462  2.88461538] ; [8.88461538 2.11538462],0
a6,1,0.973804,0.001078,[35 17] ; [23 11],[35.06976744 16.93023256] ; [22.93023256 11.06976744],0
r1,1,0.977848,0.000771,[37 15] ; [25 10],[37.05747126 14.94252874] ; [24.94252874 10.05747126],0
