Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,73.063885,[ 24 112] ; [155  90],[63.89501312 72.10498688] ; [115.10498688 129.89501312],1
s3,1,0.0,67.796977,[ 36 100] ; [171  72],[74.27968338 61.72031662] ; [132.72031662 110.27968338],1
s8,1,0.0,55.260154,[ 19 119] ; [128 117],[52.96605744 85.03394256] ; [ 94.03394256 150.96605744],1
s5,1,0.0,49.54433,[ 11 122] ; [105 137],[41.14133333 91.85866667] ; [ 74.85866667 167.14133333],1
s7,1,0.0,45.258059,[ 27 104] ; [134 101],[57.62568306 73.37431694] ; [103.37431694 131.62568306],1
r4,1,1.1e-05,19.409784,[107  31] ; [228  17],[120.70496084  17.29503916] ; [214.29503916  30.70496084],1
p4,1,3.6e-05,17.078291,[57 80] ; [155  89],[76.23097113 60.76902887] ; [135.76902887 108.23097113],1
s4,1,6.1e-05,16.066477,[ 13 125] ; [ 64 176],[ 28.11111111 109.88888889] ; [ 48.88888889 191.11111111],1
r1,1,0.000154,14.321017,[83 54] ; [192  52],[98.88451444 38.11548556] ; [176.11548556  67.88451444],1
p10,1,0.000157,14.288239,[86 51] ; [194  47],[101.48148148  35.51851852] ; [178.51851852  62.48148148],1
p7,1,0.000172,14.113949,[60 76] ; [152  85],[77.29758713 58.70241287] ; [134.70241287 102.29758713],1
p5,1,0.000209,13.749317,[  3 133] ; [ 34 209],[ 13.27704485 122.72295515] ; [ 23.72295515 219.27704485],1
n4,1,0.000394,12.56086,[84 54] ; [190  54],[98.98429319 39.01570681] ; [175.01570681  68.98429319],1
p9,1,0.000539,11.976012,[92 42] ; [204  39],[105.20954907  28.79045093] ; [190.79045093  52.20954907],1
n5,1,0.002106,9.454365,[84 53] ; [186  58],[97.08661417 39.91338583] ; [172.91338583  71.08661417],0
p6,1,0.003288,8.640499,[ 33 105] ; [ 94 149],[46. 92.] ; [ 81. 162.],0
p2,1,0.003986,8.290203,[101  37] ; [208  36],[111.62827225  26.37172775] ; [197.37172775  46.62827225],0
p8,1,0.004583,8.03695,[52 85] ; [130 115],[65.27225131 71.72774869] ; [116.72774869 128.27225131],0
v1,1,0.004596,8.031842,[38 97] ; [103 137],[50.76 84.24] ; [ 90.24 149.76],0
p12,1,0.00625,7.476904,[  1 135] ; [ 17 228],[  6.42519685 129.57480315] ; [ 11.57480315 233.42519685],0
p3,1,0.006502,7.405549,[46 91] ; [117 127],[58.61154856 78.38845144] ; [104.38845144 139.61154856],0
n6,1,0.008596,6.904828,[102  36] ; [208  37],[111.69712794  26.30287206] ; [198.30287206  46.69712794],0
a5,1,0.008922,6.83841,[78 60] ; [171  74],[89.71801567 48.28198433] ; [159.28198433  85.71801567],0
p11,1,0.011759,6.346834,[90 48] ; [189  56],[100.52741514  37.47258486] ; [178.47258486  66.52741514],0
r3,1,0.013292,6.129805,[120  18] ; [230  14],[126.43979058  11.56020942] ; [223.56020942  20.43979058],0
v3,1,0.030147,4.700917,[ 17 116] ; [ 53 189],[ 24.82666667 108.17333333] ; [ 45.17333333 196.82666667],0
d1,1,0.030233,4.695972,[59 79] ; [133 112],[69.18015666 68.81984334] ; [122.81984334 122.18015666],0
d4,1,0.035003,4.445038,[97 41] ; [194  49],[105.4015748  32.5984252] ; [185.5984252  57.4015748],0
u1,1,0.036344,4.380883,[ 12 126] ; [ 40 205],[ 18.73629243 119.26370757] ; [ 33.26370757 211.73629243],0
