Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.00018,14.029741,[37 20] ; [ 5 20],[29.19512195 27.80487805] ; [12.80487805 12.19512195],1
a3,1,0.001744,9.801585,[45 12] ; [11 14],[38.92682927 18.07317073] ; [17.07317073  7.92682927],0
r4,1,0.003492,8.530625,[56  1] ; [20  5],[52.82926829  4.17073171] ; [23.17073171  1.82926829],0
p7,1,0.005161,7.822173,[39 16] ; [ 9 15],[33.41772152 21.58227848] ; [14.58227848  9.41772152],0
p9,1,0.00591,7.577436,[53  4] ; [16  7],[49.1625  7.8375] ; [19.8375  3.1625],0
d1,1,0.006082,7.525975,[39 18] ; [ 9 16],[33.36585366 23.63414634] ; [14.63414634 10.36585366],0
p3,1,0.008322,6.962807,[34 23] ; [ 7 18],[28.5 28.5] ; [12.5 12.5],0
a4,1,0.008983,6.826281,[29 28] ; [ 5 20],[23.63414634 33.36585366] ; [10.36585366 14.63414634],0
b4,1,0.015639,5.843063,[41 16] ; [11 14],[36.14634146 20.85365854] ; [15.85365854  9.14634146],0
r1,1,0.016754,5.721936,[48  9] ; [15 10],[43.79268293 13.20731707] ; [19.20731707  5.79268293],0
u1,1,0.018903,5.510478,[15 42] ; [ 1 24],[11.12195122 45.87804878] ; [ 4.87804878 20.12195122],0
p11,1,0.02012,5.40145,[46 11] ; [14 11],[41.70731707 15.29268293] ; [18.29268293  6.70731707],0
p10,1,0.026859,4.899876,[49  8] ; [14  8],[45.4556962 11.5443038] ; [17.5443038  4.4556962],0
p4,1,0.048374,3.896958,[34 23] ; [ 9 16],[29.8902439 27.1097561] ; [13.1097561 11.8902439],0
d5,1,0.05879,3.571207,[49  8] ; [17  8],[45.87804878 11.12195122] ; [20.12195122  4.87804878],0
s6,1,0.066459,3.368372,[50  7] ; [17  7],[47.14814815  9.85185185] ; [19.85185185  4.14814815],0
r2,1,0.100899,2.691268,[53  3] ; [20  4],[51.1  4.9] ; [21.9  2.1],0
n6,1,0.126031,2.34072,[39 17] ; [13 12],[35.95061728 20.04938272] ; [16.04938272  8.95061728],0
v3,1,0.145271,2.121216,[21 33] ; [ 5 18],[18.23376623 35.76623377] ; [ 7.76623377 15.23376623],0
a6,1,0.155261,2.019789,[39 18] ; [13 12],[36.14634146 20.85365854] ; [15.85365854  9.14634146],0
s2,1,0.155261,2.019789,[39 18] ; [13 12],[36.14634146 20.85365854] ; [15.85365854  9.14634146],0
n4,1,0.165048,1.927359,[30 27] ; [ 9 16],[27.1097561 29.8902439] ; [11.8902439 13.1097561],0
s7,1,0.189223,1.723661,[37 19] ; [11 11],[34.46153846 21.53846154] ; [13.53846154  8.46153846],0
d4,1,0.269593,1.218818,[49  8] ; [19  6],[47.26829268  9.73170732] ; [20.73170732  4.26829268],0
s4,1,0.287915,1.129345,[12 45] ; [ 8 17],[13.90243902 43.09756098] ; [ 6.09756098 18.90243902],0
p6,1,0.288366,1.127233,[22 35] ; [ 6 17],[19.95 37.05] ; [ 8.05 14.95],0
v2,1,0.355124,0.855064,[32 22] ; [11 12],[30.15584416 23.84415584] ; [12.84415584 10.15584416],0
s5,1,0.355688,0.853061,[22 33] ; [ 6 15],[20.26315789 34.73684211] ; [ 7.73684211 13.26315789],0
b5,1,0.35592,0.852239,[38 19] ; [14 11],[36.14634146 20.85365854] ; [15.85365854  9.14634146],0
p2,1,0.375982,0.783799,[48  9] ; [19  6],[46.57317073 10.42682927] ; [20.42682927  4.57317073],0
b2,1,0.392728,0.730479,[16 25] ; [ 4 11],[14.64285714 26.35714286] ; [5.35714286 9.64285714],0
b3,1,0.392728,0.730479,[16 25] ; [ 4 11],[14.64285714 26.35714286] ; [5.35714286 9.64285714],0
p8,1,0.417777,0.65656,[26 31] ; [ 9 16],[24.32926829 32.67073171] ; [10.67073171 14.32926829],0
p1,1,0.42697,0.63105,[ 8 48] ; [ 2 23],[ 6.91358025 49.08641975] ; [ 3.08641975 21.91358025],0
p5,1,0.433987,0.612129,[ 5 51] ; [ 1 24],[ 4.14814815 51.85185185] ; [ 1.85185185 23.14814815],0
u3,1,0.489534,0.477551,[9 3] ; [12  2],[9.69230769 2.30769231] ; [11.30769231  2.69230769],0
v4,1,0.543943,0.368281,[56  1] ; [24  1],[55.6097561  1.3902439] ; [24.3902439  0.6097561],0
u2,1,0.548186,0.360577,[9 3] ; [11  2],[9.6 2.4] ; [10.4  2.6],0
n3,1,0.566501,0.328571,[12  4] ; [6 1],[12.52173913  3.47826087] ; [5.47826087 1.52173913],0
b1,1,0.568063,0.325934,[22 35] ; [ 8 17],[20.85365854 36.14634146] ; [ 9.14634146 15.85365854],0
n1,1,0.590726,0.289211,[ 5 11] ; [3 4],[ 5.56521739 10.43478261] ; [2.43478261 4.56521739],0
a1,1,0.599097,0.27636,[ 4 53] ; [ 1 24],[ 3.47560976 53.52439024] ; [ 1.52439024 23.47560976],0
n2,1,0.679109,0.171131,[10  6] ; [5 2],[10.43478261  5.56521739] ; [4.56521739 2.43478261],0
d3,1,0.701758,0.14665,[41 16] ; [19  6],[41.70731707 15.29268293] ; [18.29268293  6.70731707],0
a7,1,0.742599,0.107855,[43 14] ; [18  7],[42.40243902 14.59756098] ; [18.59756098  6.40243902],0
v1,1,0.759204,0.093958,[26 29] ; [10 13],[25.38461538 29.61538462] ; [10.61538462 12.38461538],0
a8,1,0.765649,0.088846,[ 9 46] ; [ 3 19],[ 8.57142857 46.42857143] ; [ 3.42857143 18.57142857],0
s1,1,0.80688,0.059757,[ 3 54] ; [ 1 24],[ 2.7804878 54.2195122] ; [ 1.2195122 23.7804878],0
s3,1,0.814654,0.054956,[38 19] ; [16  9],[37.53658537 19.46341463] ; [16.46341463  8.53658537],0
