Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.015948,5.80865,[ 5 13] ; [31 20],[9.39130435 8.60869565] ; [26.60869565 24.39130435],0
s8,1,0.024286,5.074104,[ 4 14] ; [27 24],[8.08695652 9.91304348] ; [22.91304348 28.08695652],0
d5,1,0.043827,4.06321,[10  8] ; [40 10],[13.23529412  4.76470588] ; [36.76470588 13.23529412],0
s5,1,0.048195,3.903186,[ 2 15] ; [18 30],[ 5.23076923 11.76923077] ; [14.76923077 33.23076923],0
p4,1,0.068584,3.316595,[ 5 12] ; [28 23],[8.25 8.75] ; [24.75 26.25],0
v2,1,0.079564,3.07379,[ 6 12] ; [26 19],[9.14285714 8.85714286] ; [22.85714286 22.14285714],0
p2,1,0.09552,2.778791,[9 8] ; [38 13],[11.75  5.25] ; [35.25 15.75],0
s3,1,0.10138,2.683703,[14  4] ; [47  4],[15.91304348  2.08695652] ; [45.08695652  5.91304348],0
s7,1,0.130887,2.281948,[ 6 10] ; [29 20],[8.61538462 7.38461538] ; [26.38461538 22.61538462],0
u1,1,0.162708,1.94888,[ 3 15] ; [ 3 48],[ 1.56521739 16.43478261] ; [ 4.43478261 46.56521739],0
p8,1,0.201716,1.629909,[ 4 13] ; [20 29],[ 6.18181818 10.81818182] ; [17.81818182 31.18181818],0
a2,1,0.210259,1.569641,[ 1 17] ; [ 9 42],[ 2.60869565 15.39130435] ; [ 7.39130435 43.60869565],0
r1,1,0.227372,1.457224,[11  7] ; [38 12],[12.97058824  5.02941176] ; [36.02941176 13.97058824],0
r4,1,0.235524,1.407186,[12  6] ; [41 10],[13.82608696  4.17391304] ; [39.17391304 11.82608696],0
p3,1,0.255085,1.295238,[ 5 12] ; [23 28],[ 7. 10.] ; [21. 30.],0
u2,1,0.278273,1.175503,[5 3] ; [14  3],[6.08 1.92] ; [12.92  4.08],0
s1,1,0.281725,1.158748,[ 2 16] ; [ 2 47],[ 1.07462687 16.92537313] ; [ 2.92537313 46.07462687],0
v3,1,0.313525,1.01577,[ 7 11] ; [12 34],[ 5.34375 12.65625] ; [13.65625 32.34375],0
a6,1,0.343451,0.897508,[10  8] ; [34 16],[11.64705882  6.35294118] ; [32.35294118 17.64705882],0
p9,1,0.364122,0.823625,[11  6] ; [38 12],[12.43283582  4.56716418] ; [36.56716418 13.43283582],0
b1,1,0.377283,0.779536,[11  7] ; [25 26],[9.39130435 8.60869565] ; [26.60869565 24.39130435],0
p7,1,0.385547,0.752941,[7 9] ; [27 21],[8.5 7.5] ; [25.5 22.5],0
d3,1,0.391205,0.735193,[11  7] ; [36 14],[12.44117647  5.55882353] ; [34.55882353 15.44117647],0
a7,1,0.467968,0.52677,[13  5] ; [32 19],[11.73913043  6.26086957] ; [33.26086957 17.73913043],0
v4,1,0.476205,0.507541,[16  2] ; [47  3],[16.67647059  1.32352941] ; [46.32352941  3.67647059],0
a5,1,0.490981,0.474377,[10  8] ; [33 18],[11.2173913  6.7826087] ; [31.7826087 19.2173913],0
a3,1,0.490981,0.474377,[10  8] ; [33 18],[11.2173913  6.7826087] ; [31.7826087 19.2173913],0
s4,1,0.557161,0.344644,[ 4 14] ; [15 36],[ 4.95652174 13.04347826] ; [14.04347826 36.95652174],0
n5,1,0.602348,0.27147,[ 7 11] ; [23 27],[ 7.94117647 10.05882353] ; [22.05882353 27.94117647],0
n4,1,0.614799,0.253246,[9 9] ; [22 29],[8.08695652 9.91304348] ; [22.91304348 28.08695652],0
b4,1,0.64777,0.208723,[11  7] ; [28 23],[10.17391304  7.82608696] ; [28.82608696 22.17391304],0
p11,1,0.697724,0.150851,[10  8] ; [31 20],[10.69565217  7.30434783] ; [30.30434783 20.69565217],0
r2,1,0.718818,0.129628,[17  1] ; [45  4],[16.65671642  1.34328358] ; [45.34328358  3.65671642],0
p12,1,0.73315,0.116239,[ 1 16] ; [ 2 49],[ 0.75 16.25] ; [ 2.25 48.75],0
u3,1,0.74332,0.10723,[7 1] ; [14  3],[6.72 1.28] ; [14.28  2.72],0
n2,1,0.759209,0.093954,[5 1] ; [15  2],[5.2173913 0.7826087] ; [14.7826087  2.2173913],0
a1,1,0.770092,0.085413,[ 1 17] ; [ 2 49],[ 0.7826087 17.2173913] ; [ 2.2173913 48.7826087],0
v1,1,0.778341,0.079232,[8 9] ; [25 24],[8.5 8.5] ; [24.5 24.5],0
d4,1,0.784143,0.075034,[15  3] ; [43  7],[15.35294118  2.64705882] ; [42.64705882  7.35294118],0
n3,1,0.857561,0.032213,[4 2] ; [12  5],[4.17391304 1.82608696] ; [11.82608696  5.17391304],0
b5,1,0.865071,0.028874,[11  7] ; [30 21],[10.69565217  7.30434783] ; [30.30434783 20.69565217],0
a4,1,0.895486,0.017257,[ 5 13] ; [15 36],[ 5.2173913 12.7826087] ; [14.7826087 36.2173913],0
a8,1,0.914812,0.011443,[ 2 15] ; [ 6 41],[ 2.125 14.875] ; [ 5.875 41.125],0
p6,1,0.926061,0.008612,[ 5 12] ; [15 34],[ 5.15151515 11.84848485] ; [14.84848485 34.15151515],0
d2,1,0.959115,0.002628,[ 6 12] ; [17 33],[ 6.08823529 11.91176471] ; [16.91176471 33.08823529],0
n1,1,0.962486,0.002212,[2 3] ; [ 7 10],[2.04545455 2.95454545] ; [ 6.95454545 10.04545455],0
p10,1,0.963481,0.002096,[12  5] ; [35 15],[11.92537313  5.07462687] ; [35.07462687 14.92537313],0
