Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,30.355242,[38 27] ; [178  22],[52.98113208 12.01886792] ; [163.01886792  36.98113208],1
n5,1,9.8e-05,15.180442,[36 31] ; [156  43],[48.36090226 18.63909774] ; [143.63909774  55.36090226],1
n4,1,0.000161,14.234787,[37 29] ; [160  41],[48.69662921 17.30337079] ; [148.30337079  52.69662921],1
b1,1,0.000892,11.03893,[37 31] ; [ 64 137],[25.53159851 42.46840149] ; [ 75.46840149 125.53159851],1
p9,1,0.001134,10.594339,[46 19] ; [175  24],[54.41287879 10.58712121] ; [166.58712121  32.41287879],0
p7,1,0.004922,7.908031,[26 42] ; [112  81],[35.95402299 32.04597701] ; [102.04597701  90.95402299],0
n6,1,0.006677,7.357973,[47 19] ; [171  28],[54.29433962 11.70566038] ; [163.70566038  35.29433962],0
d1,1,0.006948,7.286352,[31 37] ; [129  72],[40.44609665 27.55390335] ; [119.55390335  81.44609665],0
p8,1,0.007338,7.18832,[18 50] ; [ 89 109],[27.35338346 40.64661654] ; [ 79.64661654 118.35338346],0
v4,1,0.007998,7.033963,[61  7] ; [192   5],[64.92075472  3.07924528] ; [188.07924528   8.92075472],0
a6,1,0.008098,7.011628,[34 33] ; [138  63],[43. 24.] ; [129.  72.],0
r3,1,0.010327,6.577671,[62  6] ; [196   4],[65.46268657  2.53731343] ; [192.53731343   7.46268657],0
s1,1,0.013351,6.122028,[ 7 59] ; [  6 193],[ 3.23773585 62.76226415] ; [  9.76226415 189.23773585],0
p2,1,0.014339,5.995944,[47 21] ; [166  34],[54.04477612 13.95522388] ; [158.95522388  41.04477612],0
a3,1,0.015235,5.889039,[41 27] ; [152  49],[48.78810409 19.21189591] ; [144.21189591  56.78810409],0
a5,1,0.02761,4.852262,[42 26] ; [152  49],[49.04089219 18.95910781] ; [144.95910781  56.04089219],0
p1,1,0.034723,4.458744,[ 8 60] ; [  9 190],[ 4.32958801 63.67041199] ; [ 12.67041199 186.32958801],0
r4,1,0.049039,3.874013,[56 12] ; [183  18],[60.41635688  7.58364312] ; [178.58364312  22.41635688],0
s4,1,0.051752,3.783757,[21 47] ; [ 39 161],[15.2238806 52.7761194] ; [ 44.7761194 155.2238806],0
s3,1,0.052493,3.759981,[56 12] ; [181  18],[60.35955056  7.64044944] ; [176.64044944  22.35955056],0
v2,1,0.06983,3.287002,[28 34] ; [112  80],[34.17322835 27.82677165] ; [105.82677165  86.17322835],0
a7,1,0.071303,3.252772,[43 25] ; [150  51],[48.78810409 19.21189591] ; [144.21189591  56.78810409],0
d4,1,0.102355,2.668458,[52 15] ; [173  28],[56.25 10.75] ; [168.75  32.25],0
u1,1,0.110847,2.5421,[ 8 60] ; [ 41 160],[12.3866171 55.6133829] ; [ 36.6133829 164.3866171],0
p12,1,0.158845,1.985185,[ 2 65] ; [ 16 185],[ 4.5 62.5] ; [ 13.5 187.5],0
a2,1,0.168621,1.895161,[12 56] ; [ 52 149],[16.17843866 51.82156134] ; [ 47.82156134 153.17843866],0
a8,1,0.171947,1.865882,[ 6 56] ; [ 31 153],[ 9.32520325 52.67479675] ; [ 27.67479675 156.32520325],0
b3,1,0.18685,1.742278,[ 7 26] ; [43 87],[10.12269939 22.87730061] ; [39.87730061 90.12269939],0
b2,1,0.18685,1.742278,[ 7 26] ; [43 87],[10.12269939 22.87730061] ; [39.87730061 90.12269939],0
p3,1,0.208604,1.58109,[24 44] ; [ 88 112],[28.41791045 39.58208955] ; [ 83.58208955 116.41791045],0
s7,1,0.234813,1.411468,[34 26] ; [127  68],[37.88235294 22.11764706] ; [123.11764706  71.88235294],0
d5,1,0.242815,1.364176,[51 16] ; [166  35],[54.25 12.75] ; [162.75  38.25],0
v3,1,0.260959,1.263664,[24 40] ; [ 87 104],[27.85882353 36.14117647] ; [ 83.14117647 107.85882353],0
p5,1,0.272324,1.205001,[ 6 62] ; [ 10 185],[ 4.13688213 63.86311787] ; [ 11.86311787 183.13688213],0
r1,1,0.27245,1.204369,[50 17] ; [161  38],[53.14661654 13.85338346] ; [157.85338346  41.14661654],0
r2,1,0.274353,1.19485,[63  5] ; [190   8],[64.67669173  3.32330827] ; [188.32330827   9.67669173],0
s6,1,0.283134,1.151984,[58  8] ; [162  35],[55.20912548 10.79087452] ; [164.79087452  32.20912548],0
d2,1,0.289926,1.119964,[29 38] ; [102  99],[32.75 34.25] ; [ 98.25 102.75],0
s8,1,0.352132,0.86576,[34 34] ; [113  87],[37.29850746 30.70149254] ; [109.70149254  90.29850746],0
n3,1,0.391703,0.733648,[20  9] ; [32  9],[21.54285714  7.45714286] ; [30.45714286 10.54285714],0
u4,1,0.497708,0.459821,[ 1 67] ; [  6 195],[ 1.76951673 66.23048327] ; [  5.23048327 195.76951673],0
u2,1,0.502504,0.449644,[12 13] ; [27 21],[13.35616438 11.64383562] ; [25.64383562 22.35616438],0
a4,1,0.51051,0.433022,[26 42] ; [ 86 115],[28.31226766 39.68773234] ; [ 83.68773234 117.31226766],0
a1,1,0.511303,0.431399,[ 4 64] ; [  8 193],[ 3.03345725 64.96654275] ; [  8.96654275 192.03345725],0
n1,1,0.526194,0.401736,[ 9 20] ; [15 24],[10.23529412 18.76470588] ; [13.76470588 25.23529412],0
