Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,26.259152,[19 62] ; [78 53],[37.06132075 43.93867925] ; [59.93867925 71.06132075],1
v1,1,3e-06,21.724165,[34 46] ; [99 34],[49.95305164 30.04694836] ; [83.04694836 49.95305164],1
a7,1,0.020531,5.366178,[53 28] ; [106  27],[60.18224299 20.81775701] ; [98.81775701 34.18224299],0
b4,1,0.036818,4.358828,[39 42] ; [84 50],[46.33953488 34.66046512] ; [76.66046512 57.33953488],0
s4,1,0.037999,4.305088,[24 55] ; [ 24 109],[17.88679245 61.11320755] ; [ 30.11320755 102.88679245],0
u1,1,0.051326,3.797616,[14 67] ; [39 95],[19.96744186 61.03255814] ; [ 33.03255814 100.96744186],0
p12,1,0.065378,3.39542,[ 8 72] ; [ 26 107],[12.76995305 67.23004695] ; [ 21.23004695 111.76995305],0
a5,1,0.102822,2.661221,[61 20] ; [113  21],[65.55348837 15.44651163] ; [108.44651163  25.55348837],0
b5,1,0.122805,2.381173,[39 42] ; [79 55],[44.45581395 36.54418605] ; [73.54418605 60.45581395],0
n3,1,0.12663,2.333333,[8 6] ; [17  4],[10.  4.] ; [15.  6.],0
b2,1,0.145187,2.122107,[22 34] ; [46 43],[26.26206897 29.73793103] ; [41.73793103 47.26206897],0
b3,1,0.145187,2.122107,[22 34] ; [46 43],[26.26206897 29.73793103] ; [41.73793103 47.26206897],0
s7,1,0.158309,1.990309,[47 30] ; [89 37],[51.5862069 25.4137931] ; [84.4137931 41.5862069],0
a2,1,0.175733,1.833347,[19 62] ; [43 91],[23.35813953 57.64186047] ; [38.64186047 95.35813953],0
u4,1,0.194173,1.68567,[ 1 80] ; [  6 128],[ 2.6372093 78.3627907] ; [  4.3627907 129.6372093],0
a3,1,0.200498,1.63874,[59 21] ; [108  25],[62.72300469 17.27699531] ; [104.27699531  28.72300469],0
n6,1,0.239358,1.38437,[71 10] ; [123  10],[73.42990654  7.57009346] ; [120.57009346  12.42990654],0
s8,1,0.261285,1.261935,[43 38] ; [81 52],[46.93457944 34.06542056] ; [77.06542056 55.93457944],0
d2,1,0.277908,1.177294,[41 40] ; [78 56],[44.83255814 36.16744186] ; [74.16744186 59.83255814],0
p10,1,0.281668,1.159024,[69 11] ; [121  12],[71.36150235  8.63849765] ; [118.63849765  14.36150235],0
a6,1,0.292406,1.108509,[51 30] ; [93 40],[54.5046729 26.4953271] ; [89.4953271 43.5046729],0
n4,1,0.305351,1.050679,[68 13] ; [119  15],[70.45116279 10.54883721] ; [116.54883721  17.45116279],0
v4,1,0.32332,0.97547,[79  2] ; [126   7],[77.59345794  3.40654206] ; [127.40654206   5.59345794],0
n5,1,0.389515,0.740457,[63 17] ; [111  22],[65.35211268 14.64788732] ; [108.64788732  24.35211268],0
a4,1,0.429435,0.62435,[45 36] ; [67 67],[42.19534884 38.80465116] ; [69.80465116 64.19534884],0
p2,1,0.45705,0.553111,[75  6] ; [120  14],[73.46511628  7.53488372] ; [121.53488372  12.46511628],0
p9,1,0.465359,0.532974,[74  7] ; [125   8],[75.32242991  5.67757009] ; [123.67757009   9.32242991],0
p8,1,0.523751,0.4065,[65 16] ; [101  31],[63.12676056 17.87323944] ; [102.87323944  29.12676056],0
b1,1,0.536247,0.38254,[41 40] ; [62 72],[38.80465116 42.19534884] ; [64.19534884 69.80465116],0
r4,1,0.581478,0.303851,[76  5] ; [123  11],[74.97209302  6.02790698] ; [124.02790698   9.97209302],0
p7,1,0.593575,0.284796,[69 11] ; [118  15],[70.23474178  9.76525822] ; [116.76525822  16.23474178],0
d5,1,0.61815,0.248477,[66 14] ; [114  20],[67.28971963 12.71028037] ; [112.71028037  21.28971963],0
p5,1,0.643219,0.214557,[21 60] ; [ 31 103],[19.59069767 61.40930233] ; [ 32.40930233 101.59069767],0
