Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,128.292851,[127  38] ; [ 15 119],[78.36120401 86.63879599] ; [63.63879599 70.36120401],1
s6,1,0.0,57.282514,[137  25] ; [56 76],[106.34693878  55.65306122] ; [86.65306122 45.34693878],1
s7,1,0.0,47.659217,[99 59] ; [ 29 102],[69.97923875 88.02076125] ; [58.02076125 72.97923875],1
s8,1,0.0,29.685746,[89 76] ; [ 31 104],[66. 99.] ; [54. 81.],1
s5,1,3.7e-05,17.002596,[67 95] ; [ 25 107],[ 50.69387755 111.30612245] ; [41.30612245 90.69387755],1
s4,1,0.006047,7.53626,[ 43 119] ; [ 18 115],[ 33.49830508 128.50169492] ; [ 27.50169492 105.49830508],0
p4,1,0.007315,7.193998,[106  58] ; [67 69],[94.57333333 69.42666667] ; [78.42666667 57.57333333],0
r1,1,0.009641,6.70007,[130  35] ; [89 47],[120.04983389  44.95016611] ; [98.95016611 37.04983389],0
n4,1,0.014682,5.954229,[133  32] ; [93 43],[123.88704319  41.11295681] ; [102.11295681  33.88704319],0
p7,1,0.014876,5.931124,[105  51] ; [72 63],[94.88659794 61.11340206] ; [82.11340206 52.88659794],0
p3,1,0.017415,5.654102,[84 80] ; [51 85],[73.8 90.2] ; [61.2 74.8],0
a2,1,0.021898,5.253886,[ 39 126] ; [ 18 118],[ 31.24584718 133.75415282] ; [ 25.75415282 110.24584718],0
r2,1,0.027201,4.878027,[156   8] ; [119  16],[150.8361204  13.1638796] ; [124.1638796  10.8361204],0
p2,1,0.030428,4.684925,[145  19] ; [107  28],[138.22073579  25.77926421] ; [113.77926421  21.22073579],0
v4,1,0.032331,4.58087,[158   5] ; [124  12],[153.73244147   9.26755853] ; [128.26755853   7.73244147],0
d3,1,0.032429,4.575699,[112  53] ; [76 60],[103.05647841  61.94352159] ; [84.94352159 51.05647841],0
n5,1,0.038593,4.278682,[128  36] ; [91 44],[120.12040134  43.87959866] ; [98.87959866 36.12040134],0
a3,1,0.061795,3.488554,[113  52] ; [79 57],[105.24916944  59.75083056] ; [86.75083056 49.24916944],0
b1,1,0.064007,3.430398,[68 97] ; [42 94],[ 60.29900332 104.70099668] ; [49.70099668 86.29900332],0
p10,1,0.068002,3.330593,[139  24] ; [104  31],[132.91610738  30.08389262] ; [110.08389262  24.91610738],0
a4,1,0.071305,3.252716,[76 88] ; [49 87],[68.33333333 95.66666667] ; [56.66666667 79.33333333],0
u1,1,0.083478,2.995858,[ 27 138] ; [ 13 123],[ 21.9269103 143.0730897] ; [ 18.0730897 117.9269103],0
n1,1,0.107572,2.589531,[16 17] ; [11 26],[12.72857143 20.27142857] ; [14.27142857 22.72857143],0
p6,1,0.111821,2.528296,[66 98] ; [42 92],[ 59.43624161 104.56375839] ; [48.56375839 85.43624161],0
v1,1,0.117451,2.450989,[68 92] ; [45 89],[61.49659864 98.50340136] ; [51.50340136 82.49659864],0
b5,1,0.127851,2.31841,[90 75] ; [86 50],[96.47840532 68.52159468] ; [79.52159468 56.47840532],0
r4,1,0.130915,2.281623,[149  16] ; [115  21],[144.71760797  20.28239203] ; [119.28239203  16.71760797],0
a1,1,0.159951,1.974691,[  7 158] ; [  2 134],[  4.93355482 160.06644518] ; [  4.06644518 131.93355482],0
v3,1,0.225306,1.470251,[ 31 130] ; [ 19 117],[ 27.1043771 133.8956229] ; [ 22.8956229 113.1043771],0
b3,1,0.24332,1.361258,[36 74] ; [32 46],[39.78723404 70.21276596] ; [28.21276596 49.78723404],0
b2,1,0.24332,1.361258,[36 74] ; [32 46],[39.78723404 70.21276596] ; [28.21276596 49.78723404],0
p12,1,0.245745,1.347334,[ 11 152] ; [  5 130],[  8.75167785 154.24832215] ; [  7.24832215 127.75167785],0
p5,1,0.248933,1.329284,[ 21 140] ; [ 12 124],[ 17.88888889 143.11111111] ; [ 15.11111111 120.88888889],0
d1,1,0.268793,1.222894,[87 78] ; [63 73],[82.22591362 82.77408638] ; [67.77408638 68.22591362],0
n2,1,0.291984,1.110452,[26  7] ; [25 12],[24.04285714  8.95714286] ; [26.95714286 10.04285714],0
n6,1,0.314553,1.01146,[136  29] ; [117  18],[139.15  25.85] ; [113.85  21.15],0
u2,1,0.336433,0.923975,[33 19] ; [31 26],[30.53211009 21.46788991] ; [33.46788991 23.53211009],0
a7,1,0.345106,0.891371,[103  62] ; [92 44],[106.89368771  58.10631229] ; [88.10631229 47.89368771],0
p1,1,0.362917,0.827774,[ 11 152] ; [ 13 122],[ 13.12751678 149.87248322] ; [ 10.87248322 124.12751678],0
s1,1,0.401123,0.704956,[  8 156] ; [  4 131],[  6.5819398 157.4180602] ; [  5.4180602 129.5819398],0
a5,1,0.466277,0.530784,[110  55] ; [96 40],[112.92358804  52.07641196] ; [93.07641196 42.92358804],0
r3,1,0.49801,0.459175,[157   8] ; [126   9],[155.65   9.35] ; [127.35   7.65],0
a8,1,0.498585,0.457948,[ 21 131] ; [ 14 112],[ 19.13669065 132.86330935] ; [ 15.86330935 110.13669065],0
u3,1,0.502692,0.449248,[33 19] ; [32 24],[31.2962963 20.7037037] ; [33.7037037 22.2962963],0
d4,1,0.547154,0.362441,[129  35] ; [103  33],[126.82666667  37.17333333] ; [105.17333333  30.82666667],0
p9,1,0.555837,0.346963,[139  25] ; [111  24],[137.12374582  26.87625418] ; [112.87625418  22.12374582],0
d5,1,0.592186,0.286944,[125  39] ; [100  36],[123.  41.] ; [102.  34.],0
d2,1,0.596361,0.280519,[71 94] ; [54 81],[68.75 96.25] ; [56.25 78.75],0
b4,1,0.609041,0.261574,[91 74] ; [79 57],[93.18936877 71.81063123] ; [76.81063123 59.18936877],0
u4,1,0.678534,0.17178,[  2 163] ; [  1 135],[  1.64451827 163.35548173] ; [  1.35548173 134.64451827],0
a6,1,0.744756,0.105991,[105  60] ; [89 47],[106.34551495  58.65448505] ; [87.65448505 48.34551495],0
n3,1,0.804656,0.06117,[22 11] ; [25 11],[22.47826087 10.52173913] ; [24.52173913 11.47826087],0
p8,1,0.831673,0.04518,[87 78] ; [69 65],[86.08695652 78.91304348] ; [69.91304348 64.08695652],0
