Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,139.971323,[437  40] ; [69 75],[388.66666667  88.33333333] ; [117.33333333  26.66666667],1
n6,1,0.0,78.71092,[443  34] ; [91 52],[410.83548387  66.16451613] ; [123.16451613  19.83548387],1
p10,1,1.7e-05,18.549896,[414  58] ; [104  39],[397.55447154  74.44552846] ; [120.44552846  22.55447154],1
v1,1,2e-05,18.170158,[290 177] ; [59 82],[268.06414474 198.93585526] ; [80.93585526 60.06414474],1
p9,1,0.000211,13.734345,[422  49] ; [111  32],[408.86482085  62.13517915] ; [124.13517915  18.86482085],1
p11,1,0.000246,13.441509,[401  77] ; [101  43],[385.78135048  92.21864952] ; [116.21864952  27.78135048],1
p4,1,0.000554,11.924021,[319 155] ; [73 69],[301.63636364 172.36363636] ; [90.36363636 51.63636364],1
s7,1,0.002046,9.507591,[256 199] ; [57 81],[240.16020236 214.83979764] ; [72.83979764 65.16020236],0
a8,1,0.004632,8.017745,[ 72 356] ; [  9 122],[ 62.01788909 365.98211091] ; [ 18.98211091 112.01788909],0
v3,1,0.006127,7.512554,[211 249] ; [44 91],[197.14285714 262.85714286] ; [57.85714286 77.14285714],0
n1,1,0.007114,7.243931,[41 49] ; [ 8 31],[34.18604651 55.81395349] ; [14.81395349 24.18604651],0
s8,1,0.008615,6.900904,[244 228] ; [56 87],[230.24390244 241.75609756] ; [69.75609756 73.24390244],0
a2,1,0.012286,6.269133,[166 312] ; [ 34 110],[153.6977492 324.3022508] ; [46.3022508 97.6977492],0
p8,1,0.014621,5.961622,[274 192] ; [67 75],[261.35855263 204.64144737] ; [79.64144737 62.35855263],0
v4,1,0.02502,5.022515,[472   6] ; [137   6],[468.76328502   9.23671498] ; [140.23671498   2.76328502],0
d2,1,0.02776,4.842932,[286 188] ; [72 72],[274.58252427 199.41747573] ; [83.41747573 60.58252427],0
s5,1,0.037056,4.347844,[186 273] ; [42 95],[175.59060403 283.40939597] ; [52.40939597 84.59060403],0
r2,1,0.04229,4.123552,[470   5] ; [138   5],[467.31391586   7.68608414] ; [140.68608414   2.31391586],0
p5,1,0.04328,4.084415,[ 63 411] ; [ 10 132],[ 56.17207792 417.82792208] ; [ 16.82792208 125.17207792],0
