Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.044209,4.048567,[137 219] ; [7 3],[140.06557377 215.93442623] ; [3.93442623 6.06557377],0
d5,1,0.05201,3.775461,[261 100] ; [5 6],[258.1344086 102.8655914] ; [7.8655914 3.1344086],0
r1,1,0.055161,3.677209,[260 101] ; [5 6],[257.16397849 103.83602151] ; [7.83602151 3.16397849],0
a3,1,0.064355,3.421431,[230 131] ; [4 7],[227.08064516 133.91935484] ; [6.91935484 4.08064516],0
n1,1,0.074737,3.175789,[38 80] ; [3 1],[39.6557377 78.3442623] ; [1.3442623 2.6557377],0
r4,1,0.07701,3.126891,[281  82] ; [6 5],[278.55882353  84.44117647] ; [8.44117647 2.55882353],0
n5,1,0.084298,2.980023,[237 122] ; [10  1],[239.65675676 119.34324324] ; [7.34324324 3.65675676],0
r3,1,0.099048,2.720798,[320  40] ; [8 3],[318.27493261  41.72506739] ; [9.72506739 1.27493261],0
p4,1,0.116948,2.457726,[115 244] ; [6 5],[117.4027027 241.5972973] ; [3.5972973 7.4027027],0
s8,1,0.127274,2.32544,[ 91 272] ; [5 6],[ 93.17647059 269.82352941] ; [2.82352941 8.17647059],0
a6,1,0.164115,1.93589,[238 124] ; [5 6],[235.83378016 126.16621984] ; [7.16621984 3.83378016],0
b1,1,0.181855,1.782402,[127 236] ; [6 5],[129.08823529 233.91176471] ; [3.91176471 7.08823529],0
s2,1,0.269206,1.22079,[123 237] ; [2 9],[121.29380054 238.70619946] ; [3.70619946 7.29380054],0
b2,1,0.272729,1.20297,[ 60 136] ; [1 7],[ 58.60784314 137.39215686] ; [2.39215686 5.60784314],0
b3,1,0.272729,1.20297,[ 60 136] ; [1 7],[ 58.60784314 137.39215686] ; [2.39215686 5.60784314],0
b4,1,0.315793,1.006291,[209 154] ; [8 3],[210.61764706 152.38235294] ; [6.38235294 4.61764706],0
a7,1,0.320431,0.987188,[248 113] ; [6 5],[246.48924731 114.51075269] ; [7.51075269 3.48924731],0
p1,1,0.344431,0.893868,[ 13 349] ; [ 1 10],[ 13.58713137 348.41286863] ; [ 0.41286863 10.58713137],0
s1,1,0.396404,0.719207,[ 14 341] ; [ 1 10],[ 14.54918033 340.45081967] ; [ 0.45081967 10.54918033],0
p2,1,0.398323,0.713383,[262 101] ; [6 4],[260.8150134 102.1849866] ; [7.1849866 2.8150134],0
d3,1,0.413905,0.667556,[239 121] ; [6 5],[237.73584906 122.26415094] ; [7.26415094 3.73584906],0
d1,1,0.417631,0.656972,[177 186] ; [4 7],[175.67647059 187.32352941] ; [5.32352941 5.67647059],0
p6,1,0.428819,0.62602,[ 71 287] ; [3 7],[ 71.98913043 286.01086957] ; [2.01086957 7.98913043],0
p8,1,0.43825,0.60086,[122 235] ; [5 6],[123.20380435 233.79619565] ; [3.79619565 7.20380435],0
n6,1,0.47524,0.509767,[264  96] ; [7 4],[262.96495957  97.03504043] ; [8.03504043 2.96495957],0
s7,1,0.500165,0.454585,[104 242] ; [4 6],[104.96629213 241.03370787] ; [3.03370787 6.96629213],0
u2,1,0.519185,0.415513,[73 59] ; [3 4],[72.17266187 59.82733813] ; [3.82733813 3.17266187],0
v4,1,0.535179,0.384548,[316  43] ; [9 2],[315.33783784  43.66216216] ; [9.66216216 1.33783784],0
b5,1,0.55995,0.339791,[233 130] ; [8 3],[233.91176471 129.08823529] ; [7.08823529 3.91176471],0
r2,1,0.565697,0.329936,[312  44] ; [9 2],[311.37874659  44.62125341] ; [9.62125341 1.37874659],0
n3,1,0.615599,0.252102,[73 44] ; [2 2],[72.52066116 44.47933884] ; [2.47933884 1.52066116],0
a5,1,0.657882,0.196107,[222 141] ; [6 5],[221.29411765 141.70588235] ; [6.70588235 4.29411765],0
s6,1,0.658074,0.195871,[172 188] ; [6 5],[172.72237197 187.27762803] ; [5.27762803 5.72237197],0
d2,1,0.668665,0.183168,[141 220] ; [5 6],[141.6827957 219.3172043] ; [4.3172043 6.6827957],0
n4,1,0.678513,0.171805,[241 120] ; [8 3],[241.63709677 119.36290323] ; [7.36290323 3.63709677],0
p7,1,0.700432,0.148023,[154 197] ; [5 5],[154.59556787 196.40443213] ; [4.40443213 5.59556787],0
s3,1,0.708143,0.140139,[150 207] ; [4 7],[149.39673913 207.60326087] ; [4.60326087 6.39673913],0
u3,1,0.72738,0.121531,[65 66] ; [3 4],[64.55072464 66.44927536] ; [3.44927536 3.55072464],0
n2,1,0.769458,0.085898,[81 38] ; [3 1],[81.26829268 37.73170732] ; [2.73170732 1.26829268],0
p11,1,0.829275,0.046497,[253 110] ; [8 3],[253.32352941 109.67647059] ; [7.67647059 3.32352941],0
d4,1,0.859736,0.031226,[271  90] ; [8 3],[270.75  90.25] ; [8.25 2.75],0
v3,1,0.861395,0.030485,[104 246] ; [3 8],[103.73961219 246.26038781] ; [3.26038781 7.73961219],0
a2,1,0.904282,0.014461,[ 61 302] ; [2 9],[ 61.14705882 301.85294118] ; [1.85294118 9.14705882],0
v2,1,0.936769,0.006293,[161 184] ; [5 6],[160.87078652 184.12921348] ; [5.12921348 5.87078652],0
a4,1,0.983608,0.000422,[132 228] ; [4 7],[131.96765499 228.03234501] ; [4.03234501 6.96765499],0
