Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.019547,5.451923,[ 2 10] ; [6 3],[4.57142857 7.42857143] ; [3.42857143 5.57142857],0
a6,1,0.05621,3.645833,[9 3] ; [3 6],[6.85714286 5.14285714] ; [5.14285714 3.85714286],0
s7,1,0.064012,3.430262,[4 7] ; [7 2],[6.05 4.95] ; [4.95 4.05],0
d2,1,0.130134,2.290909,[8 4] ; [3 6],[6.28571429 5.71428571] ; [4.71428571 4.28571429],0
a3,1,0.163187,1.944444,[10  2] ; [5 4],[8.57142857 3.42857143] ; [6.42857143 2.57142857],0
v1,1,0.250829,1.318681,[9 3] ; [4 4],[7.8 4.2] ; [5.2 2.8],0
s2,1,0.256299,1.288636,[7 5] ; [3 6],[5.71428571 6.28571429] ; [4.28571429 4.71428571],0
v3,1,0.256299,1.288636,[7 5] ; [3 6],[5.71428571 6.28571429] ; [4.28571429 4.71428571],0
p3,1,0.308512,1.037037,[8 4] ; [4 5],[6.85714286 5.14285714] ; [5.14285714 3.85714286],0
s3,1,0.342806,0.899908,[5 6] ; [6 3],[6.05 4.95] ; [4.95 4.05],0
d3,1,0.349575,0.875,[7 5] ; [7 2],[8. 4.] ; [6. 3.],0
v2,1,0.349575,0.875,[5 7] ; [2 7],[4. 8.] ; [3. 6.],0
p11,1,0.349575,0.875,[9 3] ; [5 4],[8. 4.] ; [6. 3.],0
d5,1,0.374857,0.7875,[10  2] ; [6 3],[9.14285714 2.85714286] ; [6.85714286 2.14285714],0
s6,1,0.374857,0.7875,[10  2] ; [6 3],[9.14285714 2.85714286] ; [6.85714286 2.14285714],0
p10,1,0.413247,0.669439,[10  1] ; [7 2],[9.35 1.65] ; [7.65 1.35],0
n3,1,0.414216,0.666667,[2 1] ; [1 2],[1.5 1.5] ; [1.5 1.5],0
r3,1,0.422489,0.643382,[9 3] ; [8 1],[9.71428571 2.28571429] ; [7.28571429 1.71428571],0
n5,1,0.422489,0.643382,[9 3] ; [8 1],[9.71428571 2.28571429] ; [7.28571429 1.71428571],0
p4,1,0.423139,0.641581,[8 3] ; [5 4],[7.15 3.85] ; [5.85 3.15],0
p8,1,0.528265,0.397727,[5 7] ; [5 4],[5.71428571 6.28571429] ; [4.28571429 4.71428571],0
b3,1,0.532884,0.388889,[4 4] ; [2 4],[3.42857143 4.57142857] ; [2.57142857 3.42857143],0
b2,1,0.532884,0.388889,[4 4] ; [2 4],[3.42857143 4.57142857] ; [2.57142857 3.42857143],0
u3,1,0.540291,0.375,[1 1] ; [1 3],[0.66666667 1.33333333] ; [1.33333333 2.66666667],0
p2,1,0.576999,0.311111,[8 4] ; [7 2],[8.57142857 3.42857143] ; [6.42857143 2.57142857],0
b4,1,0.675706,0.175,[9 3] ; [6 3],[8.57142857 3.42857143] ; [6.42857143 2.57142857],0
a7,1,0.675706,0.175,[9 3] ; [6 3],[8.57142857 3.42857143] ; [6.42857143 2.57142857],0
a4,1,0.697161,0.151442,[5 7] ; [3 6],[4.57142857 7.42857143] ; [3.42857143 5.57142857],0
p1,1,0.697161,0.151442,[5 7] ; [3 6],[4.57142857 7.42857143] ; [3.42857143 5.57142857],0
r2,1,0.718816,0.12963,[10  2] ; [8 1],[10.28571429  1.71428571] ; [7.71428571 1.28571429],0
p6,1,0.718816,0.12963,[ 2 10] ; [1 8],[ 1.71428571 10.28571429] ; [1.28571429 7.71428571],0
n4,1,0.748328,0.102941,[10  2] ; [7 2],[9.71428571 2.28571429] ; [7.28571429 1.71428571],0
r4,1,0.748328,0.102941,[10  2] ; [7 2],[9.71428571 2.28571429] ; [7.28571429 1.71428571],0
s1,1,0.748328,0.102941,[ 2 10] ; [2 7],[2.28571429 9.71428571] ; [1.71428571 7.28571429],0
a5,1,0.748328,0.102941,[10  2] ; [7 2],[9.71428571 2.28571429] ; [7.28571429 1.71428571],0
b1,1,0.800838,0.063636,[6 6] ; [4 5],[5.71428571 6.28571429] ; [4.28571429 4.71428571],0
u1,1,0.88242,0.021875,[3 9] ; [2 7],[2.85714286 9.14285714] ; [2.14285714 6.85714286],0
d4,1,0.88242,0.021875,[9 3] ; [7 2],[9.14285714 2.85714286] ; [6.85714286 2.14285714],0
r1,1,0.88242,0.021875,[9 3] ; [7 2],[9.14285714 2.85714286] ; [6.85714286 2.14285714],0
d1,1,0.898708,0.016204,[7 5] ; [5 4],[6.85714286 5.14285714] ; [5.14285714 3.85714286],0
b5,1,0.898708,0.016204,[7 5] ; [5 4],[6.85714286 5.14285714] ; [5.14285714 3.85714286],0
