Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.343431,[275  58] ; [23 38],[251.86294416  81.13705584] ; [46.13705584 14.86294416],1
n4,1,0.0,43.863878,[274  60] ; [26 35],[253.67088608  80.32911392] ; [46.32911392 14.67088608],1
r2,1,5.7e-05,16.194529,[318  12] ; [50 10],[311.38461538  18.61538462] ; [56.61538462  3.38461538],1
p9,1,0.000104,15.05412,[295  36] ; [43 18],[285.40306122  45.59693878] ; [52.59693878  8.40306122],1
p10,1,0.002225,9.353872,[290  42] ; [44 17],[282.15776081  49.84223919] ; [51.84223919  9.15776081],0
p2,1,0.003787,8.383343,[308  26] ; [49 12],[301.86835443  32.13164557] ; [55.13164557  5.86835443],0
r4,1,0.004191,8.199065,[312  23] ; [50 11],[306.23737374  28.76262626] ; [55.76262626  5.23737374],0
p11,1,0.005493,7.709582,[289  46] ; [44 17],[281.70454545  53.29545455] ; [51.29545455  9.70454545],0
u1,1,0.00633,7.453786,[ 56 279] ; [ 2 59],[ 49.06565657 285.93434343] ; [ 8.93434343 52.06565657],0
v4,1,0.006343,7.450079,[326   9] ; [54  6],[322.27848101  12.72151899] ; [57.72151899  2.27848101],0
d1,1,0.006935,7.289622,[210 125] ; [27 34],[200.49242424 134.50757576] ; [36.50757576 24.49242424],0
a5,1,0.007017,7.268586,[258  77] ; [37 24],[249.55808081  85.44191919] ; [45.44191919 15.55808081],0
d2,1,0.009111,6.800961,[165 170] ; [19 42],[155.65656566 179.34343434] ; [28.34343434 32.65656566],0
d4,1,0.010735,6.508704,[281  53] ; [43 18],[273.96455696  60.03544304] ; [50.03544304 10.96455696],0
a4,1,0.014442,5.983244,[143 190] ; [16 45],[134.38324873 198.61675127] ; [24.61675127 36.38324873],0
s7,1,0.022689,5.192182,[159 161] ; [19 38],[151.08753316 168.91246684] ; [26.91246684 30.08753316],0
b1,1,0.023491,5.131828,[119 216] ; [31 30],[126.89393939 208.10606061] ; [23.10606061 37.89393939],0
v1,1,0.027691,4.847183,[192 140] ; [25 34],[184.25575448 147.74424552] ; [32.74424552 26.25575448],0
a3,1,0.029957,4.711783,[232 100] ; [34 27],[224.71246819 107.28753181] ; [41.28753181 19.71246819],0
s5,1,0.035786,4.407271,[108 217] ; [12 49],[101.03626943 223.96373057] ; [18.96373057 42.03626943],0
a8,1,0.037576,4.324128,[ 48 253] ; [ 3 53],[ 43. 258.] ; [ 8. 48.],0
a2,1,0.053038,3.742715,[ 75 260] ; [ 7 54],[ 69.36868687 265.63131313] ; [12.63131313 48.36868687],0
p4,1,0.065622,3.389272,[236  97] ; [36 25],[229.88832487 103.11167513] ; [42.11167513 18.88832487],0
u2,1,0.093302,2.816455,[50 53] ; [18  9],[53.87692308 49.12307692] ; [14.12307692 12.87692308],0
p3,1,0.119196,2.427851,[200 134] ; [30 31],[194.48101266 139.51898734] ; [35.51898734 25.48101266],0
s8,1,0.125409,2.348434,[155 177] ; [22 39],[149.52671756 182.47328244] ; [27.47328244 33.52671756],0
s1,1,0.127397,2.323941,[  6 327] ; [ 3 57],[  7.6259542 325.3740458] ; [ 1.3740458 58.6259542],0
s2,1,0.153759,2.03456,[166 166] ; [24 36],[160.91836735 171.08163265] ; [29.08163265 30.91836735],0
b4,1,0.157483,1.998234,[192 143] ; [29 32],[186.95707071 148.04292929] ; [34.04292929 26.95707071],0
b2,1,0.200042,1.642069,[ 66 129] ; [ 8 27],[ 62.73913043 132.26086957] ; [11.26086957 23.73913043],0
