Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.7e-05,18.507588,[ 91 121] ; [39 12],[104.79087452 107.20912548] ; [25.20912548 25.79087452],1
v2,1,0.447324,0.577423,[ 73 131] ; [20 28],[ 75.28571429 128.71428571] ; [17.71428571 30.28571429],0
s1,1,0.480116,0.498601,[  8 204] ; [ 3 47],[  8.90076336 203.09923664] ; [ 2.09923664 47.90076336],0
a3,1,0.494961,0.465724,[139  73] ; [36 15],[141.06463878  70.93536122] ; [33.93536122 17.06463878],0
b4,1,0.50471,0.445019,[127  86] ; [33 18],[129.09090909  83.90909091] ; [30.90909091 20.09090909],0
r2,1,0.507896,0.438399,[182  29] ; [44  5],[183.40769231  27.59230769] ; [42.59230769  6.40769231],0
a2,1,0.532774,0.389099,[ 46 167] ; [ 9 42],[ 44.375 168.625] ; [10.625 40.375],0
a1,1,0.54548,0.365477,[ 13 200] ; [ 2 49],[ 12.10227273 200.89772727] ; [ 2.89772727 48.10227273],0
a7,1,0.550411,0.356582,[139  73] ; [35 15],[140.79389313  71.20610687] ; [33.20610687 16.79389313],0
s8,1,0.651658,0.203816,[ 56 157] ; [15 36],[ 57.28409091 155.71590909] ; [13.71590909 37.28409091],0
r1,1,0.659999,0.193525,[144  68] ; [33 18],[142.67680608  69.32319392] ; [34.32319392 16.67680608],0
p3,1,0.704998,0.143325,[ 53 160] ; [14 37],[ 54.05681818 158.94318182] ; [12.94318182 38.05681818],0
p7,1,0.724297,0.124413,[ 77 133] ; [17 33],[ 75.92307692 134.07692308] ; [18.07692308 31.92307692],0
u1,1,0.769748,0.085676,[ 30 183] ; [ 8 43],[ 30.65909091 182.34090909] ; [ 7.34090909 43.65909091],0
r3,1,0.789301,0.071405,[181  30] ; [43  8],[180.39694656  30.60305344] ; [43.60305344  7.39694656],0
p2,1,0.796201,0.066701,[133  79] ; [31 20],[132.19771863  79.80228137] ; [31.80228137 19.19771863],0
d2,1,0.818078,0.052908,[ 98 111] ; [23 28],[ 97.26538462 111.73461538] ; [23.73461538 27.26538462],0
p10,1,0.833052,0.044432,[131  79] ; [31 20],[130.34482759  79.65517241] ; [31.65517241 19.34482759],0
n6,1,0.839435,0.041053,[155  57] ; [38 13],[155.57414449  56.42585551] ; [37.42585551 13.57414449],0
n2,1,0.846088,0.03768,[54 28] ; [14  8],[53.61538462 28.38461538] ; [14.38461538  7.61538462],0
p4,1,0.873034,0.025538,[ 77 134] ; [18 33],[ 76.50763359 134.49236641] ; [18.49236641 32.50763359],0
r4,1,0.894763,0.017498,[161  52] ; [39 12],[161.36363636  51.63636364] ; [38.63636364 12.36363636],0
u2,1,0.931463,0.007397,[34 37] ; [7 8],[33.84883721 37.15116279] ; [7.15116279 7.84883721],0
p1,1,0.946593,0.004487,[ 13 199] ; [ 3 48],[ 12.8973384 199.1026616] ; [ 3.1026616 47.8973384],0
p12,1,0.955598,0.0031,[  8 205] ; [ 2 49],[  8.06818182 204.93181818] ; [ 1.93181818 49.06818182],0
a5,1,0.967893,0.00162,[133  80] ; [32 19],[133.125  79.875] ; [31.875 19.125],0
d4,1,0.976322,0.000881,[161  49] ; [39 12],[160.91954023  49.08045977] ; [39.08045977 11.91954023],0
d1,1,0.980208,0.000615,[109 104] ; [26 25],[108.92045455 104.07954545] ; [26.07954545 24.92045455],0
p6,1,0.985013,0.000353,[ 37 174] ; [ 9 42],[ 37.04580153 173.95419847] ; [ 8.95419847 42.04580153],0
v3,1,0.997667,9e-06,[ 50 154] ; [12 37],[ 49.99209486 154.00790514] ; [12.00790514 36.99209486],0
