Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.000363,12.711635,[30 19] ; [68  9],[38.11111111 10.88888889] ; [59.88888889 17.11111111],1
p1,1,0.652854,0.20232,[ 4 46] ; [ 8 69],[ 4.72440945 45.27559055] ; [ 7.27559055 69.72440945],0
s4,1,0.665334,0.187108,[ 8 43] ; [14 61],[ 8.9047619 42.0952381] ; [13.0952381 61.9047619],0
b3,1,0.676028,0.174632,[10 23] ; [16 30],[10.86075949 22.13924051] ; [15.13924051 30.86075949],0
b2,1,0.676028,0.174632,[10 23] ; [16 30],[10.86075949 22.13924051] ; [15.13924051 30.86075949],0
u3,1,0.693732,0.155075,[11 11] ; [17 21],[10.26666667 11.73333333] ; [17.73333333 20.26666667],0
v1,1,0.725239,0.123528,[14 37] ; [19 58],[13.1484375 37.8515625] ; [19.8515625 57.1484375],0
b1,1,0.73886,0.111131,[30 21] ; [43 34],[29.0859375 21.9140625] ; [43.9140625 33.0859375],0
a5,1,0.746687,0.104336,[27 24] ; [43 34],[27.890625 23.109375] ; [42.109375 34.890625],0
d2,1,0.855128,0.033335,[25 26] ; [36 40],[24.49606299 26.50393701] ; [36.50393701 39.49606299],0
b4,1,0.859451,0.031355,[29 22] ; [45 32],[29.484375 21.515625] ; [44.515625 32.484375],0
a8,1,0.888544,0.019641,[ 3 45] ; [ 4 67],[ 2.82352941 45.17647059] ; [ 4.17647059 66.82352941],0
s3,1,0.960678,0.002431,[21 29] ; [32 45],[20.86614173 29.13385827] ; [32.13385827 44.86614173],0
d3,1,0.972943,0.00115,[27 24] ; [41 36],[27.09375 23.90625] ; [40.90625 36.09375],0
d5,1,0.980578,0.000593,[35 16] ; [53 24],[35.0625 15.9375] ; [52.9375 24.0625],0
