Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,30.65377,[39 11] ; [15 45],[24.54545455 25.45454545] ; [29.45454545 30.54545455],1
s6,1,1.1e-05,19.246793,[42  7] ; [27 33],[31.01834862 17.98165138] ; [37.98165138 22.01834862],1
s8,1,6.1e-05,16.064619,[25 25] ; [ 9 52],[15.31531532 34.68468468] ; [18.68468468 42.31531532],1
s5,1,0.000194,13.88758,[24 22] ; [11 50],[15.04672897 30.95327103] ; [19.95327103 41.04672897],1
s4,1,0.000864,11.099373,[18 32] ; [ 6 55],[10.81081081 39.18918919] ; [13.18918919 47.81081081],1
s7,1,0.009119,6.799442,[22 25] ; [14 47],[15.66666667 31.33333333] ; [20.33333333 40.66666667],0
p6,1,0.016158,5.78564,[18 30] ; [10 49],[12.56074766 35.43925234] ; [15.43925234 43.56074766],0
p7,1,0.03276,4.558259,[32 15] ; [29 32],[26.5462963 20.4537037] ; [34.4537037 26.5462963],0
a3,1,0.082127,3.022298,[30 20] ; [46 15],[34.23423423 15.76576577] ; [41.76576577 19.23423423],0
p12,1,0.131267,2.277455,[ 5 43] ; [ 2 59],[ 3.08256881 44.91743119] ; [ 3.91743119 57.08256881],0
p10,1,0.134222,2.242985,[37 10] ; [40 21],[33.50925926 13.49074074] ; [43.49074074 17.50925926],0
n2,1,0.146807,2.105114,[13  3] ; [13  9],[10.94736842  5.05263158] ; [15.05263158  6.94736842],0
p8,1,0.190469,1.713987,[26 21] ; [26 35],[22.62962963 24.37037037] ; [29.37037037 31.62962963],0
p4,1,0.192962,1.69486,[27 22] ; [26 35],[23.60909091 25.39090909] ; [29.39090909 31.60909091],0
r4,1,0.195023,1.679262,[44  6] ; [48 13],[41.44144144  8.55855856] ; [50.55855856 10.44144144],0
p5,1,0.248053,1.334239,[ 2 47] ; [ 6 55],[ 3.56363636 45.43636364] ; [ 4.43636364 56.56363636],0
u3,1,0.278092,1.176389,[13  7] ; [7 8],[11.42857143  8.57142857] ; [8.57142857 6.42857143],0
