Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,88.532946,[235  40] ; [10 36],[209.89096573  65.10903427] ; [35.10903427 10.89096573],1
r2,1,0.0,44.738905,[257  18] ; [26 18],[243.96551724  31.03448276] ; [39.03448276  4.96551724],1
r3,1,0.0,41.394972,[250  24] ; [25 20],[236.20689655  37.79310345] ; [38.79310345  6.20689655],1
p10,1,0.0,25.482828,[192  79] ; [14 30],[177.22539683  93.77460317] ; [28.77460317 15.22539683],1
n6,1,0.0,25.333674,[219  56] ; [20 25],[205.390625  69.609375] ; [33.609375 11.390625],1
r1,1,1e-06,23.518092,[209  65] ; [19 27],[195.225  78.775] ; [32.775 13.225],1
p2,1,1e-06,23.22218,[186  89] ; [14 32],[171.33956386 103.66043614] ; [28.66043614 17.33956386],1
p9,1,2e-06,23.018363,[203  66] ; [17 26],[189.67948718  79.32051282] ; [30.32051282 12.67948718],1
s6,1,1.5e-05,18.684896,[158 113] ; [11 35],[144.47634069 126.52365931] ; [24.52365931 21.47634069],1
u3,1,1.6e-05,18.661414,[61 36] ; [ 2 18],[52.23076923 44.76923077] ; [10.76923077  9.23076923],1
b5,1,9.8e-05,15.181461,[179  96] ; [16 30],[167.05607477 107.94392523] ; [27.94392523 18.05607477],1
a6,1,0.000706,11.472795,[185  90] ; [19 27],[174.76635514 100.23364486] ; [29.23364486 16.76635514],1
p4,1,0.000741,11.384211,[106 168] ; [ 6 40],[ 95.9 178.1] ; [16.1 29.9],1
p11,1,0.001072,10.698975,[188  87] ; [20 26],[178.19314642  96.80685358] ; [29.80685358 16.19314642],0
a1,1,0.001169,10.53822,[ 10 265] ; [ 7 39],[ 14.56386293 260.43613707] ; [ 2.43613707 43.56386293],0
s8,1,0.001339,10.288592,[ 87 187] ; [ 4 42],[ 77.91875 196.08125] ; [13.08125 32.91875],0
a7,1,0.002508,9.134895,[193  81] ; [22 24],[184.09375  89.90625] ; [30.90625 15.09375],0
u2,1,0.004167,8.209624,[53 43] ; [ 4 16],[47.17241379 48.82758621] ; [ 9.82758621 10.17241379],0
n2,1,0.008026,7.027605,[65 24] ; [ 9 12],[59.87272727 29.12727273] ; [14.12727273  6.87272727],0
p1,1,0.008893,6.844123,[ 17 257] ; [ 8 38],[ 21.40625 252.59375] ; [ 3.59375 42.40625],0
p3,1,0.010403,6.564522,[ 79 195] ; [ 5 41],[ 71.925 202.075] ; [12.075 33.925],0
s3,1,0.011121,6.445916,[130 142] ; [12 32],[122.2278481 149.7721519] ; [19.7721519 24.2278481],0
s2,1,0.013089,6.157013,[113 158] ; [10 35],[105.48417722 165.51582278] ; [17.51582278 27.48417722],0
v1,1,0.017578,5.637712,[115 151] ; [11 34],[107.76848875 158.23151125] ; [18.23151125 26.76848875],0
a5,1,0.020186,5.395719,[186  89] ; [23 23],[179.04984424  95.95015576] ; [29.95015576 16.04984424],0
d3,1,0.023498,5.131325,[174 101] ; [21 25],[167.05607477 107.94392523] ; [27.94392523 18.05607477],0
n3,1,0.035095,4.440561,[57 30] ; [ 8 12],[52.85046729 34.14953271] ; [12.14953271  7.85046729],0
p8,1,0.071281,3.253271,[ 63 211] ; [ 5 40],[ 58.40752351 215.59247649] ; [ 9.59247649 35.40752351],0
d5,1,0.072099,3.234584,[208  67] ; [29 17],[203.03738318  71.96261682] ; [33.96261682 12.03738318],0
s7,1,0.094109,2.802636,[ 90 171] ; [ 9 33],[ 85.27722772 175.72277228] ; [13.72277228 28.27722772],0
v2,1,0.120681,2.408458,[119 141] ; [15 30],[114.2295082 145.7704918] ; [19.7704918 25.2295082],0
s1,1,0.12487,2.355147,[ 10 262] ; [ 4 42],[ 11.97484277 260.02515723] ; [ 2.02515723 43.97484277],0
a2,1,0.128726,2.307796,[ 56 219] ; [ 5 41],[ 52.25856698 222.74143302] ; [ 8.74143302 37.25856698],0
v3,1,0.143564,2.139336,[ 84 174] ; [10 36],[ 79.77631579 178.22368421] ; [14.22368421 31.77631579],0
u1,1,0.153883,2.033333,[ 39 236] ; [ 3 43],[ 35.98130841 239.01869159] ; [ 6.01869159 39.98130841],0
b1,1,0.181799,1.782855,[103 172] ; [22 24],[107.08722741 167.91277259] ; [17.91277259 28.08722741],0
d4,1,0.226002,1.465847,[213  61] ; [32 14],[209.78125  64.21875] ; [35.21875 10.78125],0
p5,1,0.239589,1.38301,[ 18 254] ; [ 1 45],[ 16.25157233 255.74842767] ; [ 2.74842767 43.25157233],0
s5,1,0.260522,1.265982,[ 60 200] ; [ 7 38],[ 57.1147541 202.8852459] ; [ 9.8852459 35.1147541],0
d1,1,0.350842,0.870411,[140 135] ; [20 26],[137.07165109 137.92834891] ; [22.92834891 23.07165109],0
a3,1,0.352149,0.865699,[178  96] ; [26 19],[175.22257053  98.77742947] ; [28.77742947 16.22257053],0
b2,1,0.366966,0.813913,[52 98] ; [13 17],[54.16666667 95.83333333] ; [10.83333333 19.16666667],0
b3,1,0.366966,0.813913,[52 98] ; [13 17],[54.16666667 95.83333333] ; [10.83333333 19.16666667],0
n1,1,0.37325,0.792816,[33 56] ; [10 11],[34.79090909 54.20909091] ; [ 8.20909091 12.79090909],0
a4,1,0.417521,0.657282,[115 159] ; [16 29],[112.52037618 161.47962382] ; [18.47962382 26.52037618],0
n5,1,0.493868,0.468088,[181  93] ; [28 18],[178.95625  95.04375] ; [30.04375 15.95625],0
s4,1,0.595786,0.281399,[ 44 229] ; [ 6 40],[ 42.78996865 230.21003135] ; [ 7.21003135 38.78996865],0
d2,1,0.632327,0.228918,[123 150] ; [22 23],[124.48113208 148.51886792] ; [20.51886792 24.48113208],0
u4,1,0.715345,0.132996,[  4 271] ; [ 1 45],[  4.2834891 270.7165109] ; [ 0.7165109 45.2834891],0
b4,1,0.728384,0.120601,[172 103] ; [30 16],[173.0529595 101.9470405] ; [28.9470405 17.0529595],0
a8,1,0.880901,0.022448,[ 24 226] ; [ 4 41],[ 23.72881356 226.27118644] ; [ 4.27118644 40.72881356],0
n4,1,0.973777,0.001081,[186  89] ; [31 15],[185.90342679  89.09657321] ; [31.09657321 14.90342679],0
