Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,27.316337,[11 26] ; [51 11],[23.17171717 13.82828283] ; [38.82828283 23.17171717],1
n1,1,0.009563,6.71447,[ 2 17] ; [13 15],[ 6.06382979 12.93617021] ; [ 8.93617021 19.06382979],0
s7,1,0.010966,6.470833,[ 4 30] ; [21 37],[ 9.23913043 24.76086957] ; [15.76086957 42.23913043],0
p6,1,0.018296,5.567556,[ 1 35] ; [12 49],[ 4.82474227 31.17525773] ; [ 8.17525773 52.82474227],0
a5,1,0.098127,2.735724,[16 21] ; [38 25],[19.98 17.02] ; [34.02 28.98],0
u3,1,0.104475,2.635862,[6 9] ; [ 4 20],[ 3.84615385 11.15384615] ; [ 6.15384615 17.84615385],0
n2,1,0.108126,2.581396,[ 7 12] ; [17 11],[9.70212766 9.29787234] ; [14.29787234 13.70212766],0
v4,1,0.108967,2.569133,[24 12] ; [31 31],[20.20408163 15.79591837] ; [34.79591837 27.20408163],0
a1,1,0.119898,2.418652,[ 2 35] ; [10 53],[ 4.44 32.56] ; [ 7.56 55.44],0
s8,1,0.139099,2.187902,[ 3 34] ; [12 51],[ 5.55 31.45] ; [ 9.45 53.55],0
d4,1,0.146505,2.108267,[29  8] ; [40 22],[25.78787879 11.21212121] ; [43.21212121 18.78787879],0
s2,1,0.163033,1.945868,[ 7 30] ; [20 43],[ 9.99 27.01] ; [17.01 45.99],0
a8,1,0.194332,1.684466,[ 1 35] ; [ 6 55],[ 2.59793814 33.40206186] ; [ 4.40206186 56.59793814],0
b3,1,0.210314,1.569264,[ 4 12] ; [18 24],[6.06896552 9.93103448] ; [15.93103448 26.06896552],0
b2,1,0.210314,1.569264,[ 4 12] ; [18 24],[6.06896552 9.93103448] ; [15.93103448 26.06896552],0
r3,1,0.220726,1.499642,[22 15] ; [28 32],[19.07216495 17.92783505] ; [30.92783505 29.07216495],0
d2,1,0.228954,1.447349,[13 24] ; [29 32],[15.85714286 21.14285714] ; [26.14285714 34.85714286],0
a7,1,0.24215,1.368036,[20 17] ; [26 36],[17.19191919 19.80808081] ; [28.80808081 33.19191919],0
v3,1,0.284619,1.144901,[ 6 31] ; [16 47],[ 8.14 28.86] ; [13.86 49.14],0
s6,1,0.316781,1.002193,[11 26] ; [25 38],[13.32 23.68] ; [22.68 40.32],0
n6,1,0.317155,1.000644,[18 19] ; [36 25],[20.3877551 16.6122449] ; [33.6122449 27.3877551],0
p1,1,0.335756,0.926568,[ 2 35] ; [ 7 56],[ 3.33 33.67] ; [ 5.67 57.33],0
a4,1,0.346892,0.884792,[12 25] ; [26 36],[14.2020202 22.7979798] ; [23.7979798 38.2020202],0
v1,1,0.371093,0.8,[14 22] ; [18 42],[12. 24.] ; [20. 40.],0
b5,1,0.465599,0.532401,[21 16] ; [31 32],[19.24 17.76] ; [32.76 30.24],0
r2,1,0.470712,0.520305,[19 17] ; [35 23],[20.68085106 15.31914894] ; [33.31914894 24.68085106],0
p3,1,0.483747,0.490405,[ 6 30] ; [14 48],[ 7.34693878 28.65306122] ; [12.65306122 49.34693878],0
