Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,40.886422,[91 20] ; [130 150],[62.73913043 48.26086957] ; [158.26086957 121.73913043],1
p4,1,0.0,38.02689,[88 25] ; [124 160],[60.34256927 52.65743073] ; [151.65743073 132.34256927],1
p3,1,0.0,35.2815,[75 38] ; [ 96 189],[48.55025126 64.44974874] ; [122.44974874 162.55025126],1
p8,1,7e-06,20.312889,[75 38] ; [116 165],[54.77918782 58.22081218] ; [136.22081218 144.77918782],1
p5,1,0.000185,13.973569,[17 96] ; [ 12 272],[  8.25440806 104.74559194] ; [ 20.74559194 263.25440806],1
s7,1,0.000866,11.094698,[40 66] ; [ 58 217],[27.26509186 78.73490814] ; [ 70.73490814 204.26509186],1
p12,1,0.001092,10.664786,[ 13 100] ; [  9 274],[  6.27777778 106.72222222] ; [ 15.72222222 267.27777778],0
a2,1,0.001173,10.532125,[40 73] ; [ 57 229],[27.47117794 85.52882206] ; [ 69.52882206 216.47117794],0
p2,1,0.001475,10.109493,[101  12] ; [213  71],[89.37531486 23.62468514] ; [224.62468514  59.37531486],0
b2,1,0.002122,9.441251,[28 35] ; [ 34 112],[18.68899522 44.31100478] ; [ 43.31100478 102.68899522],0
b3,1,0.002122,9.441251,[28 35] ; [ 34 112],[18.68899522 44.31100478] ; [ 43.31100478 102.68899522],0
a4,1,0.002406,9.210493,[60 53] ; [104 181],[46.56281407 66.43718593] ; [117.43718593 167.56281407],0
n6,1,0.006125,7.513136,[99 13] ; [216  68],[89.09090909 22.90909091] ; [225.90909091  58.09090909],0
n4,1,0.007474,7.155343,[91 22] ; [191  94],[80.06532663 32.93467337] ; [201.93467337  83.06532663],0
p1,1,0.011133,6.443988,[15 98] ; [ 16 266],[  8.86835443 104.13164557] ; [ 22.13164557 259.86835443],0
n5,1,0.02724,4.875526,[84 27] ; [182 102],[74.74936709 36.25063291] ; [191.25063291  92.74936709],0
p9,1,0.030166,4.699812,[96 17] ; [209  70],[87.92091837 25.07908163] ; [217.07908163  61.92091837],0
a3,1,0.046705,3.955985,[82 30] ; [178 106],[73.53535354 38.46464646] ; [186.46464646  97.53535354],0
s2,1,0.05584,3.656809,[48 63] ; [ 94 191],[39.8030303 71.1969697] ; [102.1969697 182.8030303],0
p11,1,0.059216,3.559221,[91 22] ; [204  82],[83.54636591 29.45363409] ; [211.45363409  74.54636591],0
u1,1,0.060598,3.520942,[24 89] ; [ 39 247],[17.84210526 95.15789474] ; [ 45.15789474 240.84210526],0
p10,1,0.07641,3.139655,[91 21] ; [205  77],[84.14213198 27.85786802] ; [211.85786802  70.14213198],0
s6,1,0.080182,3.06121,[66 44] ; [141 140],[58.23529412 51.76470588] ; [148.76470588 132.23529412],0
r4,1,0.087168,2.925916,[102  11] ; [239  47],[96.57393484 16.42606516] ; [244.42606516  41.57393484],0
s5,1,0.087916,2.912131,[30 79] ; [ 55 226],[23.75641026 85.24358974] ; [ 61.24358974 219.75641026],0
v1,1,0.091111,2.85463,[58 53] ; [119 159],[50.50642674 60.49357326] ; [126.49357326 151.50642674],0
d2,1,0.112942,2.512571,[53 60] ; [109 176],[45.99497487 67.00502513] ; [116.00502513 168.99497487],0
u4,1,0.136349,2.218688,[  2 110] ; [  1 285],[  0.84422111 111.15577889] ; [  2.15577889 283.84422111],0
r3,1,0.164276,1.934416,[107   4] ; [263  21],[103.97468354   7.02531646] ; [266.02531646  17.97468354],0
v4,1,0.167776,1.9027,[107   5] ; [259  24],[103.77721519   8.22278481] ; [262.22278481  20.77721519],0
b1,1,0.170367,1.879707,[47 66] ; [ 98 188],[41.06516291 71.93483709] ; [103.93483709 182.06516291],0
a1,1,0.17178,1.867342,[  8 105] ; [ 11 275],[  5.38095238 107.61904762] ; [ 13.61904762 272.38095238],0
r1,1,0.184717,1.759261,[91 21] ; [213  71],[85.97979798 26.02020202] ; [218.02020202  65.97979798],0
u2,1,0.213128,1.550053,[19 12] ; [51 54],[15.95588235 15.04411765] ; [54.04411765 50.95588235],0
a6,1,0.213197,1.549583,[90 23] ; [210  75],[85.1758794 27.8241206] ; [214.8241206  70.1758794],0
d3,1,0.229356,1.444851,[89 23] ; [210  75],[84.35264484 27.64735516] ; [214.64735516  70.35264484],0
v3,1,0.296817,1.088441,[40 69] ; [ 86 190],[35.67272727 73.32727273] ; [ 90.32727273 185.67272727],0
v2,1,0.346256,0.887132,[62 49] ; [137 134],[57.82460733 53.17539267] ; [141.17539267 129.82460733],0
d1,1,0.359573,0.839382,[65 48] ; [150 136],[60.88972431 52.11027569] ; [154.11027569 131.88972431],0
d5,1,0.407082,0.687308,[87 26] ; [230  55],[90.00251256 22.99748744] ; [226.99748744  58.00251256],0
n3,1,0.459066,0.548171,[19  5] ; [50 20],[17.61702128  6.38297872] ; [51.38297872 18.61702128],0
r2,1,0.471366,0.518773,[105   6] ; [261  21],[103.3740458   7.6259542] ; [262.6259542  19.3740458],0
n1,1,0.53029,0.393835,[ 7 17] ; [25 44],[ 8.25806452 15.74193548] ; [23.74193548 45.25806452],0
s1,1,0.533872,0.387016,[  5 107] ; [  9 274],[  3.96962025 108.03037975] ; [ 10.03037975 272.96962025],0
a5,1,0.538352,0.378603,[81 32] ; [196  90],[78.44862155 34.55137845] ; [198.55137845  87.44862155],0
d4,1,0.652797,0.202392,[91 22] ; [235  50],[92.55778894 20.44221106] ; [233.44221106  51.55778894],0
b5,1,0.654895,0.199784,[70 43] ; [184 102],[71.93483709 41.06516291] ; [182.06516291 103.93483709],0
s3,1,0.674834,0.175999,[48 63] ; [115 166],[46.15561224 64.84438776] ; [116.84438776 164.15561224],0
b4,1,0.725653,0.12314,[65 48] ; [170 116],[66.55388471 46.44611529] ; [168.44611529 117.55388471],0
a8,1,0.848131,0.036674,[11 86] ; [ 32 233],[11.52209945 85.47790055] ; [ 31.47790055 233.52209945],0
u3,1,0.849652,0.035934,[17 13] ; [58 48],[16.54411765 13.45588235] ; [58.45588235 47.54411765],0
s4,1,0.873775,0.025238,[16 92] ; [ 40 242],[15.50769231 92.49230769] ; [ 40.49230769 241.50769231],0
n2,1,0.938596,0.005934,[17  7] ; [49 21],[16.85106383  7.14893617] ; [49.14893617 20.85106383],0
