Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,43.50522,[28 73] ; [198 105],[56.5 44.5] ; [169.5 133.5],1
p9,1,0.0,41.963195,[50 49] ; [253  52],[74.25 24.75] ; [228.75  76.25],1
p11,1,0.0,33.101843,[50 52] ; [244  66],[72.78640777 29.21359223] ; [221.21359223  88.78640777],1
p10,1,0.0,30.022608,[51 49] ; [244  64],[72.30392157 27.69607843] ; [222.69607843  85.30392157],1
p4,1,0.0,28.088742,[26 74] ; [174 134],[49.01960784 50.98039216] ; [150.98039216 157.01960784],1
p8,1,0.0,28.0262,[22 80] ; [157 147],[44.97044335 57.02955665] ; [134.02955665 169.97044335],1
v4,1,0.0,27.007332,[84 18] ; [299   9],[95.28292683  6.71707317] ; [287.71707317  20.28292683],1
r4,1,3e-06,21.778272,[77 25] ; [287  23],[90.11650485 11.88349515] ; [273.88349515  36.11650485],1
s3,1,7e-06,20.086107,[34 67] ; [181 124],[53.48522167 47.51477833] ; [161.51477833 143.48522167],1
r3,1,2e-05,18.181819,[84 18] ; [293  14],[94.0195599  7.9804401] ; [282.9804401  24.0195599],1
s6,1,0.00018,14.025421,[44 58] ; [194 108],[60.08910891 41.91089109] ; [177.91089109 124.08910891],1
p6,1,0.000222,13.63881,[15 87] ; [104 203],[29.67726161 72.32273839] ; [ 89.32273839 217.67726161],1
s2,1,0.00029,13.131304,[29 72] ; [152 156],[44.69682152 56.30317848] ; [136.30317848 171.69682152],1
n6,1,0.000831,11.170753,[68 33] ; [257  53],[79.86618005 21.13381995] ; [245.13381995  64.86618005],1
s7,1,0.002894,8.87334,[29 68] ; [140 157],[41.60659898 55.39340102] ; [127.39340102 169.60659898],0
p3,1,0.004531,8.057576,[29 73] ; [137 172],[41.19708029 60.80291971] ; [124.80291971 184.19708029],0
a7,1,0.005132,7.832242,[61 41] ; [229  79],[72.14634146 29.85365854] ; [217.85365854  90.14634146],0
b1,1,0.005448,7.724538,[52 50] ; [110 200],[40.10679612 61.89320388] ; [121.89320388 188.10679612],0
a1,1,0.00733,7.190283,[10 92] ; [ 10 300],[ 4.95145631 97.04854369] ; [ 15.04854369 294.95145631],0
d3,1,0.011244,6.426416,[57 44] ; [216  92],[67.41564792 33.58435208] ; [205.58435208 102.41564792],0
s1,1,0.011399,6.402097,[ 9 92] ; [  9 297],[ 4.46683047 96.53316953] ; [ 13.53316953 292.46683047],0
r1,1,0.016364,5.763379,[69 33] ; [245  64],[77.9270073 24.0729927] ; [236.0729927  72.9270073],0
s8,1,0.043985,4.057147,[26 76] ; [112 196],[34.33170732 67.66829268] ; [103.66829268 204.33170732],0
a8,1,0.066462,3.368301,[ 5 95] ; [ 32 251],[ 9.66057441 90.33942559] ; [ 27.33942559 255.66057441],0
n4,1,0.072206,3.232157,[64 38] ; [223  86],[71.22627737 30.77372263] ; [215.77372263  93.22627737],0
d5,1,0.073091,3.212213,[71 30] ; [244  65],[77.59756098 23.40243902] ; [237.40243902  71.59756098],0
