Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,80.178112,[ 8 40] ; [120  19],[32.85561497 15.14438503] ; [95.14438503 43.85561497],1
s5,1,0.123361,2.374122,[11 35] ; [49 86],[15.24861878 30.75138122] ; [44.75138122 90.24861878],0
n5,1,0.128118,2.315165,[11 37] ; [48 90],[15.22580645 32.77419355] ; [43.77419355 94.22580645],0
r1,1,0.149324,2.079147,[31 17] ; [104  34],[34.83870968 13.16129032] ; [100.16129032  37.83870968],0
b2,1,0.155433,2.018101,[ 6 22] ; [24 42],[ 8.93617021 19.06382979] ; [21.06382979 44.93617021],0
b3,1,0.155433,2.018101,[ 6 22] ; [24 42],[ 8.93617021 19.06382979] ; [21.06382979 44.93617021],0
s6,1,0.174669,1.842411,[24 23] ; [86 52],[27.94594595 19.05405405] ; [82.05405405 55.94594595],0
n3,1,0.183675,1.767639,[ 9 11] ; [30 18],[11.47058824  8.52941176] ; [27.52941176 20.47058824],0
p6,1,0.222379,1.488954,[ 8 38] ; [ 36 101],[11.06010929 34.93989071] ; [ 32.93989071 104.06010929],0
u1,1,0.247752,1.335934,[ 3 45] ; [ 17 122],[ 5.13368984 42.86631016] ; [ 14.86631016 124.13368984],0
p8,1,0.249056,1.328592,[18 30] ; [65 73],[21.41935484 26.58064516] ; [61.58064516 76.41935484],0
v2,1,0.332747,0.938179,[21 27] ; [67 62],[23.86440678 24.13559322] ; [64.13559322 64.86440678],0
b5,1,0.375686,0.784772,[28 20] ; [91 48],[30.54545455 17.45454545] ; [88.45454545 50.54545455],0
n1,1,0.378431,0.775794,[ 4 17] ; [14 34],[ 5.47826087 15.52173913] ; [12.52173913 35.47826087],0
n2,1,0.384254,0.757049,[12  8] ; [34 14],[13.52941176  6.47058824] ; [32.47058824 15.52941176],0
v3,1,0.427985,0.628286,[11 36] ; [38 91],[13.08522727 33.91477273] ; [35.91477273 93.08522727],0
p4,1,0.465723,0.532105,[19 29] ; [63 75],[21.16129032 26.83870968] ; [60.83870968 77.16129032],0
s4,1,0.482292,0.493676,[10 38] ; [ 36 103],[11.80748663 36.19251337] ; [ 34.19251337 104.80748663],0
a6,1,0.517117,0.419639,[30 18] ; [94 45],[31.82887701 16.17112299] ; [92.17112299 46.82887701],0
u2,1,0.518252,0.41737,[10  9] ; [30 19],[11.17647059  7.82352941] ; [28.82352941 20.17647059],0
p1,1,0.544683,0.366929,[ 2 46] ; [  9 128],[ 2.85405405 45.14594595] ; [  8.14594595 128.85405405],0
b4,1,0.552703,0.352496,[32 16] ; [86 53],[30.28877005 17.71122995] ; [87.71122995 51.28877005],0
p3,1,0.554151,0.349933,[15 32] ; [51 88],[16.67741935 30.32258065] ; [49.32258065 89.67741935],0
u3,1,0.569523,0.323481,[11  8] ; [32 17],[12.01470588  6.98529412] ; [30.98529412 18.01470588],0
a8,1,0.595372,0.282033,[ 1 44] ; [  5 123],[ 1.56069364 43.43930636] ; [  4.43930636 123.56069364],0
a4,1,0.675781,0.174914,[16 32] ; [51 88],[17.19786096 30.80213904] ; [49.80213904 89.19786096],0
a3,1,0.678852,0.171421,[29 19] ; [88 50],[30.19354839 17.80645161] ; [86.80645161 51.19354839],0
a2,1,0.749301,0.102119,[ 7 41] ; [ 23 116],[ 7.70053476 40.29946524] ; [ 22.29946524 116.70053476],0
d5,1,0.832063,0.044968,[38 10] ; [108  31],[37.47593583 10.52406417] ; [108.52406417  30.47593583],0
d1,1,0.924912,0.008883,[28 20] ; [80 59],[27.72192513 20.27807487] ; [80.27807487 58.72192513],0
a1,1,0.964713,0.001957,[ 2 46] ; [  6 133],[ 2.05347594 45.94652406] ; [  5.94652406 133.05347594],0
