Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.783808,[29 48] ; [208  68],[51.69688385 25.30311615] ; [185.30311615  90.69688385],1
p11,1,0.0,29.427512,[44 34] ; [236  42],[61.34831461 16.65168539] ; [218.65168539  59.34831461],1
p10,1,0.0,26.180645,[40 37] ; [222  53],[57.3125 19.6875] ; [204.6875  70.3125],1
p9,1,7e-06,20.326447,[44 33] ; [225  50],[58.84375 18.15625] ; [210.15625  64.84375],1
v4,1,8e-06,19.862119,[66 12] ; [270   7],[73.82535211  4.17464789] ; [262.17464789  14.82535211],1
n4,1,2.8e-05,17.582329,[40 38] ; [210  67],[54.92957746 23.07042254] ; [195.07042254  81.92957746],1
p2,1,0.002734,8.977087,[53 25] ; [230  46],[62.3559322 15.6440678] ; [220.6440678  55.3559322],0
r4,1,0.005845,7.59737,[68 10] ; [266  12],[73.17977528  4.82022472] ; [260.82022472  17.17977528],0
s1,1,0.013119,6.152936,[ 5 71] ; [  4 268],[ 1.96551724 74.03448276] ; [  7.03448276 264.96551724],0
r2,1,0.018138,5.582799,[72  6] ; [268   6],[75.34090909  2.65909091] ; [264.65909091   9.34090909],0
p7,1,0.025349,4.999913,[34 40] ; [165 108],[42.43804035 31.56195965] ; [156.56195965 116.43804035],0
v1,1,0.032952,4.548253,[30 46] ; [145 127],[38.2183908 37.7816092] ; [136.7816092 135.2183908],0
u2,1,0.033284,4.531091,[20  9] ; [48 55],[14.93939394 14.06060606] ; [53.06060606 49.93939394],0
s5,1,0.045361,4.00517,[11 63] ; [ 70 199],[17.47521866 56.52478134] ; [ 63.52478134 205.47521866],0
b1,1,0.047587,3.924497,[35 43] ; [ 91 187],[27.60674157 50.39325843] ; [ 98.39325843 179.60674157],0
n3,1,0.049775,3.849013,[15 10] ; [49 12],[18.60465116  6.39534884] ; [45.39534884 15.60465116],0
s4,1,0.060026,3.536676,[ 5 73] ; [ 39 231],[ 9.86206897 68.13793103] ; [ 34.13793103 235.86206897],0
p4,1,0.06495,3.406249,[32 45] ; [147 128],[39.15625 37.84375] ; [139.84375 135.15625],0
d1,1,0.088471,2.901975,[37 41] ; [162 116],[43.6011236 34.3988764] ; [155.3988764 122.6011236],0
p6,1,0.093296,2.816557,[14 60] ; [ 79 197],[19.66285714 54.33714286] ; [ 73.33714286 202.66285714],0
v2,1,0.104949,2.628678,[34 39] ; [150 112],[40.09552239 32.90447761] ; [143.90447761 118.09552239],0
b4,1,0.11308,2.510642,[54 24] ; [165 113],[47.98314607 30.01685393] ; [171.01685393 106.98314607],0
p8,1,0.116885,2.458568,[31 46] ; [138 136],[37.07407407 39.92592593] ; [131.92592593 142.07407407],0
a5,1,0.124763,2.356491,[50 28] ; [203  75],[55.43258427 22.56741573] ; [197.56741573  80.43258427],0
p3,1,0.140965,2.167391,[26 52] ; [118 159],[31.63943662 46.36056338] ; [112.36056338 164.63943662],0
p5,1,0.161397,1.961088,[ 2 75] ; [ 19 258],[ 4.56779661 72.43220339] ; [ 16.43220339 260.56779661],0
d3,1,0.201922,1.628416,[47 31] ; [189  89],[51.70786517 26.29213483] ; [184.29213483  93.70786517],0
p12,1,0.220684,1.499915,[ 2 75] ; [ 17 259],[ 4.14447592 72.85552408] ; [ 14.85552408 261.14447592],0
