Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000188,13.944193,[32 22] ; [ 7 29],[23.4 30.6] ; [15.6 20.4],1
r3,1,0.001915,9.629057,[53  1] ; [29  8],[48.65934066  5.34065934] ; [33.34065934  3.65934066],0
v1,1,0.002437,9.1875,[37 17] ; [13 23],[30. 24.] ; [20. 16.],0
p7,1,0.008603,6.903409,[45  9] ; [21 15],[39.6 14.4] ; [26.4  9.6],0
v4,1,0.027674,4.848279,[53  1] ; [32  5],[50.43956044  3.56043956] ; [34.56043956  2.43956044],0
n4,1,0.04863,3.888063,[44  9] ; [24 13],[40.04444444 12.95555556] ; [27.95555556  9.04444444],0
r1,1,0.066712,3.362117,[43 11] ; [23 14],[39.16483516 14.83516484] ; [26.83516484 10.16483516],0
n6,1,0.081703,3.030705,[43 10] ; [24 13],[39.45555556 13.54444444] ; [27.54444444  9.45555556],0
b4,1,0.132786,2.259624,[32 22] ; [16 21],[28.48351648 25.51648352] ; [19.51648352 17.48351648],0
a8,1,0.147464,2.098286,[ 8 42] ; [ 2 33],[ 5.88235294 44.11764706] ; [ 4.11764706 30.88235294],0
n5,1,0.203013,1.620567,[37 16] ; [21 16],[34.15555556 18.84444444] ; [23.84444444 13.15555556],0
s8,1,0.227195,1.458333,[28 26] ; [14 22],[25.2 28.8] ; [16.8 19.2],0
s7,1,0.245852,1.346721,[27 26] ; [13 21],[24.36781609 28.63218391] ; [15.63218391 18.36781609],0
p11,1,0.251263,1.316266,[41 13] ; [24 13],[38.57142857 15.42857143] ; [26.42857143 10.57142857],0
s2,1,0.288931,1.124595,[25 29] ; [13 24],[22.54945055 31.45054945] ; [15.45054945 21.54945055],0
s4,1,0.295787,1.093093,[ 6 48] ; [ 7 30],[ 7.71428571 46.28571429] ; [ 5.28571429 31.71428571],0
a7,1,0.302463,1.063304,[35 19] ; [20 17],[32.63736264 21.36263736] ; [22.36263736 14.63736264],0
b1,1,0.32691,0.961099,[29 25] ; [16 21],[26.7032967 27.2967033] ; [18.2967033 18.7032967],0
p10,1,0.327001,0.960739,[40 12] ; [25 12],[37.97752809 14.02247191] ; [27.02247191  9.97752809],0
u3,1,0.342095,0.902564,[6 7] ; [6 3],[7.09090909 5.90909091] ; [4.90909091 4.09090909],0
p5,1,0.365109,0.820243,[ 2 52] ; [ 3 34],[ 2.96703297 51.03296703] ; [ 2.03296703 34.96703297],0
d3,1,0.367562,0.811891,[30 24] ; [17 20],[27.89010989 26.10989011] ; [19.10989011 17.89010989],0
d2,1,0.386476,0.75,[22 32] ; [18 18],[24. 30.] ; [16. 20.],0
s5,1,0.402701,0.700246,[19 32] ; [10 25],[17.19767442 33.80232558] ; [11.80232558 23.19767442],0
a5,1,0.41825,0.655227,[42 12] ; [26 11],[40.35164835 13.64835165] ; [27.64835165  9.35164835],0
