Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,44.969675,[100  12] ; [27 37],[80.81818182 31.18181818] ; [46.18181818 17.81818182],1
n6,1,0.000131,14.628477,[100  12] ; [42 22],[90.36363636 21.63636364] ; [51.63636364 12.36363636],1
p11,1,0.003175,8.704348,[91 21] ; [39 25],[82.72727273 29.27272727] ; [47.27272727 16.72727273],0
a8,1,0.003348,8.607266,[16 81] ; [ 1 60],[10.43670886 86.56329114] ; [ 6.56329114 54.43670886],0
p10,1,0.005865,7.59138,[93 18] ; [42 22],[85.62857143 25.37142857] ; [49.37142857 14.62857143],0
a4,1,0.010892,6.482895,[53 58] ; [18 46],[45.03428571 65.96571429] ; [25.96571429 38.03428571],0
s7,1,0.013991,6.039216,[54 48] ; [21 42],[46.36363636 55.63636364] ; [28.63636364 34.36363636],0
n2,1,0.014037,6.033428,[23  2] ; [11  7],[19.76744186  5.23255814] ; [14.23255814  3.76744186],0
v3,1,0.018992,5.502219,[60 51] ; [22 40],[52.61271676 58.38728324] ; [29.38728324 32.61271676],0
p9,1,0.021914,5.252628,[92 18] ; [44 20],[85.97701149 24.02298851] ; [50.02298851 13.97701149],0
p4,1,0.02389,5.1026,[65 45] ; [26 37],[57.86127168 52.13872832] ; [33.13872832 29.86127168],0
a2,1,0.052583,3.757133,[32 80] ; [10 54],[26.72727273 85.27272727] ; [15.27272727 48.72727273],0
p8,1,0.055535,3.665958,[57 52] ; [23 39],[50.99415205 58.00584795] ; [29.00584795 32.99415205],0
s8,1,0.060832,3.514567,[47 64] ; [18 46],[41.22857143 69.77142857] ; [23.77142857 40.22857143],0
s4,1,0.07626,3.142857,[16 96] ; [16 48],[20.36363636 91.63636364] ; [11.63636364 52.36363636],0
p2,1,0.088413,2.90303,[86 25] ; [42 22],[81.18857143 29.81142857] ; [46.81142857 17.18857143],0
r3,1,0.100999,2.68969,[102   8] ; [63  1],[104.31034483   5.68965517] ; [60.68965517  3.31034483],0
p3,1,0.102777,2.661913,[54 57] ; [23 41],[48.84 62.16] ; [28.16 35.84],0
a5,1,0.102809,2.66142,[87 24] ; [43 21],[82.45714286 28.54285714] ; [47.54285714 16.45714286],0
p6,1,0.107462,2.591155,[34 77] ; [12 50],[29.51445087 81.48554913] ; [16.48554913 45.51445087],0
r1,1,0.113201,2.508961,[96 16] ; [48 15],[92.16 19.84] ; [51.84 11.16],0
a7,1,0.146512,2.10819,[88 22] ; [45 19],[84.08045977 25.91954023] ; [48.91954023 15.08045977],0
v4,1,0.15864,1.987143,[104   7] ; [56  8],[101.48571429   9.51428571] ; [58.51428571  5.48571429],0
s3,1,0.159014,1.983576,[64 45] ; [30 33],[59.56976744 49.43023256] ; [34.43023256 28.56976744],0
s6,1,0.159299,1.980872,[72 38] ; [35 29],[67.64367816 42.35632184] ; [39.35632184 24.64367816],0
s2,1,0.171112,1.873178,[57 54] ; [26 38],[52.64571429 58.35428571] ; [30.35428571 33.64571429],0
p7,1,0.215218,1.535977,[70 39] ; [35 29],[66.15606936 42.84393064] ; [38.84393064 25.15606936],0
b1,1,0.230339,1.438764,[47 65] ; [21 43],[43.27272727 68.72727273] ; [24.72727273 39.27272727],0
b2,1,0.258648,1.27598,[25 43] ; [ 9 26],[22.44660194 45.55339806] ; [11.55339806 23.44660194],0
b3,1,0.258648,1.27598,[25 43] ; [ 9 26],[22.44660194 45.55339806] ; [11.55339806 23.44660194],0
a1,1,0.26802,1.22685,[  8 104] ; [ 2 62],[  6.36363636 105.63636364] ; [ 3.63636364 60.36363636],0
u2,1,0.280212,1.166062,[15 14] ; [ 6 11],[13.23913043 15.76086957] ; [7.76086957 9.23913043],0
d1,1,0.36804,0.810271,[64 48] ; [41 23],[66.81818182 45.18181818] ; [38.18181818 25.81818182],0
p12,1,0.388489,0.743667,[  9 102] ; [ 3 61],[  7.61142857 103.38857143] ; [ 4.38857143 59.61142857],0
p5,1,0.388489,0.743667,[  9 102] ; [ 3 61],[  7.61142857 103.38857143] ; [ 4.38857143 59.61142857],0
d4,1,0.39714,0.716967,[89 21] ; [55  9],[91.03448276 18.96551724] ; [52.96551724 11.03448276],0
a6,1,0.444258,0.585259,[79 32] ; [42 22],[76.74857143 34.25142857] ; [44.25142857 19.74857143],0
d3,1,0.47472,0.510969,[74 37] ; [46 18],[76.11428571 34.88571429] ; [43.88571429 20.11428571],0
d2,1,0.493205,0.469526,[58 53] ; [30 34],[55.81714286 55.18285714] ; [32.18285714 31.81714286],0
r2,1,0.508319,0.437527,[103   8] ; [61  3],[104.02285714   6.97714286] ; [59.97714286  4.02285714],0
u3,1,0.560231,0.339305,[15 15] ; [ 7 10],[14.04255319 15.95744681] ; [7.95744681 9.04255319],0
r4,1,0.561149,0.337719,[98 14] ; [54 10],[96.72727273 15.27272727] ; [55.27272727  8.72727273],0
b4,1,0.561414,0.337262,[65 47] ; [40 24],[66.81818182 45.18181818] ; [38.18181818 25.81818182],0
n3,1,0.604976,0.267556,[21  4] ; [14  4],[20.34883721  4.65116279] ; [14.65116279  3.34883721],0
p1,1,0.656791,0.197445,[  7 104] ; [ 3 61],[  6.34285714 104.65714286] ; [ 3.65714286 60.34285714],0
u4,1,0.686809,0.162562,[  1 111] ; [ 1 63],[  1.27272727 110.72727273] ; [ 0.72727273 63.27272727],0
u1,1,0.704817,0.143509,[20 92] ; [10 54],[19.09090909 92.90909091] ; [10.90909091 53.09090909],0
d5,1,0.847746,0.036862,[94 18] ; [53 11],[93.54545455 18.45454545] ; [53.45454545 10.54545455],0
b5,1,0.909263,0.012989,[57 55] ; [32 32],[56.63636364 55.36363636] ; [32.36363636 31.63636364],0
s5,1,0.914791,0.011449,[35 71] ; [19 40],[34.69090909 71.30909091] ; [19.30909091 39.69090909],0
a3,1,0.949638,0.003989,[82 29] ; [47 17],[81.82285714 29.17714286] ; [47.17714286 16.82285714],0
n1,1,0.986606,0.000282,[ 6 17] ; [ 5 14],[ 6.02380952 16.97619048] ; [ 4.97619048 14.02380952],0
