Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000364,12.710648,[ 4 44] ; [5 4],[ 7.57894737 40.42105263] ; [1.42105263 7.57894737],1
d5,1,0.02691,4.896564,[24 25] ; [8 1],[27.03448276 21.96551724] ; [4.96551724 4.03448276],0
b5,1,0.02691,4.896564,[24 25] ; [8 1],[27.03448276 21.96551724] ; [4.96551724 4.03448276],0
p4,1,0.083636,2.992794,[13 36] ; [5 4],[15.20689655 33.79310345] ; [2.79310345 6.20689655],0
s2,1,0.084652,2.973235,[ 9 40] ; [4 5],[10.98275862 38.01724138] ; [2.01724138 6.98275862],0
u2,1,0.088471,2.901982,[ 7 16] ; [3 1],[ 8.51851852 14.48148148] ; [1.48148148 2.51851852],0
r4,1,0.164394,1.933333,[ 7 42] ; [3 6],[ 8.44827586 40.55172414] ; [1.55172414 7.44827586],0
u1,1,0.170465,1.878847,[ 1 48] ; [1 8],[ 1.68965517 47.31034483] ; [0.31034483 8.68965517],0
p7,1,0.175101,1.838718,[15 32] ; [5 4],[16.78571429 30.21428571] ; [3.21428571 5.78571429],0
d1,1,0.188836,1.726677,[16 33] ; [5 4],[17.74137931 31.25862069] ; [3.25862069 5.74137931],0
p9,1,0.202562,1.623803,[20 26] ; [6 3],[21.74545455 24.25454545] ; [4.25454545 4.74545455],0
n5,1,0.22893,1.447495,[34 15] ; [8 1],[35.48275862 13.51724138] ; [6.51724138 2.48275862],0
s6,1,0.233534,1.419207,[12 36] ; [4 5],[13.47368421 34.52631579] ; [2.52631579 6.47368421],0
p11,1,0.2358,1.405529,[17 32] ; [5 4],[18.5862069 30.4137931] ; [3.4137931 5.5862069],0
b1,1,0.244766,1.352933,[28 21] ; [7 2],[29.56896552 19.43103448] ; [5.43103448 3.56896552],0
p8,1,0.249897,1.323877,[12 35] ; [4 5],[13.42857143 33.57142857] ; [2.57142857 6.42857143],0
p2,1,0.276609,1.183673,[23 26] ; [6 3],[24.5 24.5] ; [4.5 4.5],0
r1,1,0.290655,1.116585,[20 29] ; [2 7],[18.5862069 30.4137931] ; [3.4137931 5.5862069],0
n4,1,0.342242,0.902016,[30 19] ; [7 2],[31.25862069 17.74137931] ; [5.74137931 3.25862069],0
n6,1,0.358129,0.844444,[24 24] ; [6 3],[25.26315789 22.73684211] ; [4.73684211 4.26315789],0
s3,1,0.395255,0.722713,[17 29] ; [2 7],[15.89090909 30.10909091] ; [3.10909091 5.89090909],0
b2,1,0.402298,0.701448,[12 25] ; [3 3],[12.90697674 24.09302326] ; [2.09302326 3.90697674],0
b3,1,0.402298,0.701448,[12 25] ; [3 3],[12.90697674 24.09302326] ; [2.09302326 3.90697674],0
u3,1,0.443598,0.586957,[ 7 16] ; [2 2],[ 7.66666667 15.33333333] ; [1.33333333 2.66666667],0
a4,1,0.467034,0.528986,[15 32] ; [4 5],[15.94642857 31.05357143] ; [3.05357143 5.94642857],0
n1,1,0.470538,0.520712,[13 16] ; [2 1],[13.59375 15.40625] ; [1.40625 1.59375],0
p10,1,0.481384,0.495726,[21 28] ; [5 4],[21.96551724 27.03448276] ; [4.03448276 4.96551724],0
v1,1,0.483074,0.491916,[11 38] ; [3 6],[11.82758621 37.17241379] ; [2.17241379 6.82758621],0
a7,1,0.555757,0.347104,[22 27] ; [5 4],[22.81034483 26.18965517] ; [4.18965517 4.81034483],0
a5,1,0.555757,0.347104,[27 22] ; [4 5],[26.18965517 22.81034483] ; [4.81034483 4.18965517],0
s8,1,0.564126,0.33261,[ 7 41] ; [2 7],[ 7.57894737 40.42105263] ; [1.42105263 7.57894737],0
n2,1,0.621498,0.243768,[15 14] ; [2 1],[15.40625 13.59375] ; [1.59375 1.40625],0
d4,1,0.673168,0.177919,[29 20] ; [6 3],[29.56896552 19.43103448] ; [5.43103448 3.56896552],0
b4,1,0.673168,0.177919,[29 20] ; [6 3],[29.56896552 19.43103448] ; [5.43103448 3.56896552],0
p3,1,0.67471,0.176142,[13 36] ; [3 6],[13.51724138 35.48275862] ; [2.48275862 6.51724138],0
d2,1,0.72376,0.124919,[19 29] ; [3 6],[18.52631579 29.47368421] ; [3.47368421 5.52631579],0
a2,1,0.772114,0.083875,[ 4 45] ; [1 8],[ 4.22413793 44.77586207] ; [0.77586207 8.22413793],0
d3,1,0.890329,0.019013,[23 26] ; [4 5],[22.81034483 26.18965517] ; [4.18965517 4.81034483],0
a6,1,0.890329,0.019013,[23 26] ; [4 5],[22.81034483 26.18965517] ; [4.18965517 4.81034483],0
p1,1,0.923545,0.00921,[ 6 43] ; [1 8],[ 5.9137931 43.0862069] ; [1.0862069 7.9137931],0
a1,1,0.923545,0.00921,[ 6 43] ; [1 8],[ 5.9137931 43.0862069] ; [1.0862069 7.9137931],0
s5,1,0.925277,0.008796,[10 38] ; [2 7],[10.10526316 37.89473684] ; [1.89473684 7.10526316],0
p5,1,0.950328,0.003881,[ 5 43] ; [1 8],[ 5.05263158 42.94736842] ; [0.94736842 8.05263158],0
r2,1,0.967161,0.001695,[31 16] ; [6 3],[31.05357143 15.94642857] ; [5.94642857 3.05357143],0
s7,1,0.973154,0.001132,[11 34] ; [2 6],[11.03773585 33.96226415] ; [1.96226415 6.03773585],0
s4,1,0.988037,0.000225,[11 38] ; [2 7],[10.98275862 38.01724138] ; [2.01724138 6.98275862],0
a3,1,0.989572,0.000171,[26 21] ; [5 4],[26.01785714 20.98214286] ; [4.98214286 4.01785714],0
