Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,169.827473,[254  73] ; [ 95 251],[169.57355126 157.42644874] ; [179.42644874 166.57355126],1
s2,1,0.0,94.268474,[246  93] ; [128 229],[182.1637931 156.8362069] ; [191.8362069 165.1637931],1
s3,1,0.0,75.608706,[253  85] ; [150 205],[196.55699856 141.44300144] ; [206.44300144 148.55699856],1
s6,1,0.0,68.992723,[290  47] ; [201 149],[240.85443959  96.14556041] ; [250.14556041  99.85443959],1
s5,1,0.0,29.159454,[154 170] ; [ 95 252],[120.23248882 203.76751118] ; [128.76751118 218.23248882],1
d2,1,1e-06,24.424948,[199 142] ; [142 216],[166.35336195 174.64663805] ; [174.64663805 183.35336195],1
p6,1,1.1e-05,19.417617,[163 175] ; [113 242],[134.61471861 203.38528139] ; [141.38528139 213.61471861],1
a3,1,2.3e-05,17.916959,[275  65] ; [239 119],[250.37249284  89.62750716] ; [263.62750716  94.37249284],1
d1,1,4.5e-05,16.650963,[235 106] ; [194 166],[208.68616262 132.31383738] ; [220.31383738 139.68616262],1
p3,1,7.9e-05,15.592258,[208 133] ; [166 194],[181.93152639 159.06847361] ; [192.06847361 167.93152639],1
v1,1,9.3e-05,15.272763,[213 117] ; [175 177],[187.74193548 142.25806452] ; [200.25806452 151.74193548],1
v3,1,0.000152,14.346094,[157 168] ; [117 228],[132.91044776 192.08955224] ; [141.08955224 203.91044776],1
u1,1,0.000264,13.306544,[ 82 259] ; [ 48 312],[ 63.2382311 277.7617689] ; [ 66.7617689 293.2382311],1
a5,1,0.00048,12.190394,[279  62] ; [254 106],[259.2767475  81.7232525] ; [273.7232525  86.2767475],1
b3,1,0.000608,11.751003,[108 122] ; [ 58 132],[ 90.9047619 139.0952381] ; [ 75.0952381 114.9047619],1
b2,1,0.000608,11.751003,[108 122] ; [ 58 132],[ 90.9047619 139.0952381] ; [ 75.0952381 114.9047619],1
p4,1,0.001576,9.987133,[234 106] ; [205 153],[213.83954155 126.16045845] ; [225.16045845 132.83954155],0
p7,1,0.001635,9.919669,[242  90] ; [218 136],[222.62390671 109.37609329] ; [237.37609329 116.62390671],0
u4,1,0.001663,9.888489,[ 16 325] ; [  3 357],[  9.2425107 331.7574893] ; [  9.7574893 350.2425107],0
p12,1,0.001912,9.632137,[ 44 295] ; [ 22 338],[ 32.00858369 306.99141631] ; [ 33.99141631 326.00858369],0
n4,1,0.003471,8.541914,[283  56] ; [268  92],[267.22317597  71.77682403] ; [283.77682403  76.22317597],0
p5,1,0.004277,8.162383,[ 55 281] ; [ 33 327],[ 42.48275862 293.51724138] ; [ 45.51724138 314.48275862],0
r1,1,0.006415,7.429903,[300  39] ; [291  68],[287.03295129  51.96704871] ; [303.96704871  55.03295129],0
a8,1,0.006538,7.395737,[ 59 252] ; [ 37 291],[ 46.72300469 264.27699531] ; [ 49.27699531 278.72300469],0
d5,1,0.017886,5.607244,[292  48] ; [283  75],[280.08595989  59.91404011] ; [294.91404011  63.08595989],0
a2,1,0.01967,5.440923,[ 99 242] ; [ 77 283],[ 85.61483595 255.38516405] ; [ 90.38516405 269.61483595],0
p8,1,0.024791,5.0384,[204 132] ; [186 170],[189.36416185 146.63583815] ; [200.63583815 155.36416185],0
b1,1,0.034818,4.454063,[129 212] ; [109 251],[115.7746077 225.2253923] ; [122.2253923 237.7746077],0
p1,1,0.050416,3.827577,[ 38 301] ; [ 25 334],[ 30.5974212 308.4025788] ; [ 32.4025788 326.5974212],0
n5,1,0.058359,3.583408,[274  65] ; [268  90],[263.61262554  75.38737446] ; [278.38737446  79.61262554],0
u3,1,0.071932,3.238367,[45 21] ; [65 54],[39.24324324 26.75675676] ; [70.75675676 48.24324324],0
d4,1,0.083458,2.996243,[293  47] ; [292  67],[284.54935622  55.45064378] ; [300.45064378  58.54935622],0
n2,1,0.111206,2.537004,[48 20] ; [63 14],[52.05517241 15.94482759] ; [58.94482759 18.05517241],0
a4,1,0.140433,2.173207,[170 171] ; [159 200],[160.27 180.73] ; [168.73 190.27],0
v2,1,0.144472,2.129667,[201 125] ; [193 151],[191.70746269 134.29253731] ; [202.29253731 141.70746269],0
s4,1,0.149184,2.080572,[ 67 273] ; [ 55 299],[ 59.76945245 280.23054755] ; [ 62.23054755 291.76945245],0
n6,1,0.151633,2.055745,[303  36] ; [308  51],[296.74641834  42.25358166] ; [314.25358166  44.74641834],0
u2,1,0.205295,1.604298,[42 23] ; [66 54],[37.94594595 27.05405405] ; [70.05405405 49.94594595],0
n1,1,0.223429,1.482208,[30 38] ; [26 50],[26.44444444 41.55555556] ; [29.55555556 46.44444444],0
a6,1,0.225,1.472195,[231 109] ; [259 100],[238.34048641 101.65951359] ; [251.65951359 107.34048641],0
v4,1,0.230389,1.438459,[336   5] ; [350  10],[333.70328103   7.29671897] ; [352.29671897   7.70328103],0
n3,1,0.247145,1.339369,[49 19] ; [61 15],[51.94444444 16.05555556] ; [58.05555556 17.94444444],0
p10,1,0.263074,1.252511,[315  25] ; [325  35],[310.85714286  29.14285714] ; [329.14285714  30.85714286],0
a7,1,0.264577,1.244647,[246  94] ; [273  86],[252.44635193  87.55364807] ; [266.55364807  92.44635193],0
r2,1,0.265122,1.241812,[333   6] ; [347  11],[330.73170732   8.26829268] ; [349.26829268   8.73170732],0
a1,1,0.283127,1.152021,[ 18 323] ; [ 13 347],[ 15.07988588 325.92011412] ; [ 15.92011412 344.07988588],0
s1,1,0.5627,0.33505,[ 11 325] ; [  9 346],[  9.72503618 326.27496382] ; [ 10.27496382 344.72503618],0
b5,1,0.677007,0.173514,[206 135] ; [223 137],[208.68616262 132.31383738] ; [220.31383738 139.68616262],0
b4,1,0.699399,0.149097,[194 147] ; [210 150],[196.52496434 144.47503566] ; [207.47503566 152.52496434],0
d3,1,0.800355,0.063952,[243  98] ; [252 106],[241.4806867  99.5193133] ; [253.5193133 104.4806867],0
p2,1,0.861314,0.030521,[293  47] ; [311  48],[293.79113019  46.20886981] ; [310.20886981  48.79113019],0
p11,1,0.907396,0.013531,[284  57] ; [301  59],[284.57203994  56.42796006] ; [300.42796006  59.57203994],0
r3,1,0.928382,0.008078,[335   6] ; [353   6],[335.15428571   5.84571429] ; [352.84571429   6.15428571],0
