Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,91.509331,[228 171] ; [ 56 221],[167.62721893 231.37278107] ; [116.37278107 160.62721893],1
v1,1,0.0,33.137734,[263 140] ; [121 160],[226.24561404 176.75438596] ; [157.75438596 123.24561404],1
p9,1,0.000287,13.155405,[350  51] ; [217  66],[332.40789474  68.59210526] ; [234.59210526  48.40789474],1
p10,1,0.000695,11.502583,[340  63] ; [209  74],[322.51749271  80.48250729] ; [226.48250729  56.51749271],1
r3,1,0.001116,10.624515,[402   6] ; [267  17],[394.43930636  13.56069364] ; [274.56069364   9.43930636],0
a5,1,0.001361,10.258319,[334  77] ; [202  83],[316.51724138  94.48275862] ; [219.48275862  65.51724138],0
s1,1,0.002935,8.847635,[  8 395] ; [ 18 263],[ 15.31871345 387.68128655] ; [ 10.68128655 270.31871345],0
b1,1,0.004728,7.980569,[140 272] ; [127 158],[157.82496413 254.17503587] ; [109.17503587 175.82496413],0
p3,1,0.008642,6.895342,[224 183] ; [127 156],[207.03913043 199.96086957] ; [143.96086957 139.03913043],0
a3,1,0.012371,6.256891,[316  94] ; [194  89],[301.73160173 108.26839827] ; [208.26839827  74.73160173],0
a7,1,0.014034,6.033873,[318  91] ; [198  87],[304.09798271 104.90201729] ; [211.90201729  73.09798271],0
a6,1,0.024661,5.047511,[299 110] ; [185  99],[285.65079365 123.34920635] ; [198.34920635  85.65079365],0
p7,1,0.024877,5.032419,[269 128] ; [165 113],[255.2562963 141.7437037] ; [178.7437037  99.2562963],0
s4,1,0.027355,4.868291,[ 57 349] ; [ 57 222],[ 67.56788321 338.43211679] ; [ 46.43211679 232.56788321],0
d1,1,0.040647,4.190685,[270 142] ; [165 120],[257.13055954 154.86944046] ; [177.86944046 107.13055954],0
p12,1,0.045235,4.009857,[ 40 364] ; [ 16 267],[ 32.93158661 371.06841339] ; [ 23.06841339 259.93158661],0
p11,1,0.055079,3.679694,[333  79] ; [213  72],[322.74318508  89.25681492] ; [223.25681492  61.74318508],0
n6,1,0.058171,3.58879,[352  54] ; [232  53],[343.1316932  62.8683068] ; [240.8683068  44.1316932],0
u1,1,0.060065,3.535601,[ 95 317] ; [ 49 236],[ 85.11908178 326.88091822] ; [ 58.88091822 226.11908178],0
s8,1,0.062472,3.470507,[198 207] ; [118 165],[186.01744186 218.98255814] ; [129.98255814 153.01744186],0
d4,1,0.073791,3.196608,[353  56] ; [230  53],[344.5765896  64.4234104] ; [238.4234104  44.5765896],0
s7,1,0.076722,3.133019,[212 179] ; [127 142],[200.83181818 190.16818182] ; [138.16818182 130.83181818],0
d2,1,0.092292,2.833939,[221 188] ; [135 149],[210.10678211 198.89321789] ; [145.89321789 138.10678211],0
p2,1,0.116985,2.457232,[344  63] ; [227  57],[336.31982634  70.68017366] ; [234.68017366  49.31982634],0
n3,1,0.120152,2.415332,[56 16] ; [49 25],[51.78082192 20.21917808] ; [53.21917808 20.78082192],0
r4,1,0.123962,2.366539,[403   9] ; [273  12],[399.58680057  12.41319943] ; [276.41319943   8.58680057],0
p8,1,0.132772,2.259791,[224 176] ; [142 141],[214.34846266 185.65153734] ; [151.65153734 131.34846266],0
u3,1,0.135222,2.231505,[56 40] ; [62 28],[60.90322581 35.09677419] ; [57.09677419 32.90322581],0
d5,1,0.141185,2.164994,[346  65] ; [226  57],[338.74927954  72.25072046] ; [233.25072046  49.74927954],0
a1,1,0.16952,1.887179,[ 22 390] ; [  9 276],[ 18.32424677 393.67575323] ; [ 12.67575323 272.32424677],0
p4,1,0.184576,1.760389,[253 151] ; [163 120],[244.63464338 159.36535662] ; [171.36535662 111.63464338],0
n2,1,0.193929,1.687512,[55 16] ; [53 25],[51.46308725 19.53691275] ; [56.53691275 21.46308725],0
a2,1,0.205911,1.599947,[116 296] ; [ 68 217],[108.76327116 303.23672884] ; [ 75.23672884 209.76327116],0
a8,1,0.213036,1.550674,[ 57 305] ; [ 32 230],[ 51.63141026 310.36858974] ; [ 37.36858974 224.63141026],0
u4,1,0.257336,1.283031,[ 11 401] ; [  4 281],[  8.86657102 403.13342898] ; [  6.13342898 278.86657102],0
n1,1,0.285397,1.14121,[26 46] ; [34 42],[29.18918919 42.81081081] ; [30.81081081 45.18918919],0
