Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.834311,[20 16] ; [ 21 103],[ 9.225 26.775] ; [31.775 92.225],1
p7,1,5e-06,20.924401,[24 12] ; [30 89],[12.54193548 23.45806452] ; [41.45806452 77.54193548],1
s6,1,8e-06,20.009842,[32  3] ; [60 62],[20.50955414 14.49044586] ; [71.49044586 50.50955414],1
s5,1,0.000736,11.394837,[17 16] ; [25 91],[ 9.30201342 23.69798658] ; [32.69798658 83.30201342],1
p3,1,0.002058,9.497434,[19 16] ; [33 91],[11.44654088 23.55345912] ; [40.55345912 83.44654088],0
p4,1,0.002829,8.914286,[19 16] ; [33 88],[11.66666667 23.33333333] ; [40.33333333 80.66666667],0
s7,1,0.004256,8.171305,[21 14] ; [38 77],[13.76666667 21.23333333] ; [45.23333333 69.76666667],0
v1,1,0.004656,8.008378,[22 14] ; [42 79],[14.67515924 21.32484076] ; [49.32484076 71.67515924],0
s8,1,0.004691,7.99494,[20 14] ; [40 84],[12.91139241 21.08860759] ; [47.08860759 76.91139241],0
s2,1,0.012019,6.30811,[23 13] ; [49 73],[16.40506329 19.59493671] ; [55.59493671 66.40506329],0
p9,1,0.026934,4.895008,[29  7] ; [72 47],[23.45806452 12.54193548] ; [77.54193548 41.45806452],0
v2,1,0.030148,4.700855,[22 11] ; [53 64],[16.5 16.5] ; [58.5 58.5],0
p1,1,0.03149,4.626045,[ 5 31] ; [  5 119],[ 2.25 33.75] ; [  7.75 116.25],0
p5,1,0.039145,4.254545,[ 6 30] ; [  7 113],[ 3. 33.] ; [ 10. 110.],0
p12,1,0.10147,2.68228,[ 5 31] ; [  7 116],[ 2.71698113 33.28301887] ; [  9.28301887 113.71698113],0
a2,1,0.129883,2.293907,[ 4 32] ; [28 96],[ 7.2 28.8] ; [24.8 99.2],0
n6,1,0.131003,2.280584,[30  5] ; [91 33],[26.63522013  8.36477987] ; [94.36477987 29.63522013],0
a8,1,0.149936,2.0729,[ 5 29] ; [  8 109],[ 2.92715232 31.07284768] ; [ 10.07284768 106.92715232],0
b4,1,0.152393,2.048131,[24 12] ; [66 58],[20.25 15.75] ; [69.75 54.25],0
u3,1,0.204985,1.606498,[11  3] ; [27 18],[9.01694915 4.98305085] ; [28.98305085 16.01694915],0
r3,1,0.219348,1.50863,[34  2] ; [108  16],[31.95  4.05] ; [110.05  13.95],0
r4,1,0.283712,1.14922,[33  3] ; [105  19],[31.05  4.95] ; [106.95  17.05],0
r2,1,0.323776,0.973633,[35  1] ; [114   9],[33.73584906  2.26415094] ; [115.26415094   7.73584906],0
p11,1,0.353679,0.860215,[24 12] ; [72 52],[21.6 14.4] ; [74.4 49.6],0
p10,1,0.36576,0.818018,[25 11] ; [74 47],[22.70063694 13.29936306] ; [76.29936306 44.70063694],0
n4,1,0.419469,0.651801,[25 11] ; [77 47],[22.95 13.05] ; [79.05 44.95],0
n2,1,0.438169,0.601073,[7 1] ; [36 12],[6.14285714 1.85714286] ; [36.85714286 11.14285714],0
d1,1,0.448881,0.573477,[20 16] ; [60 64],[18. 18.] ; [62. 62.],0
u1,1,0.457915,0.550987,[ 4 32] ; [ 20 104],[ 5.4 30.6] ; [ 18.6 105.4],0
r1,1,0.504813,0.444803,[25 11] ; [93 31],[26.55  9.45] ; [91.45 32.55],0
u2,1,0.521532,0.410862,[9 5] ; [24 20],[7.96551724 6.03448276] ; [25.03448276 18.96551724],0
b5,1,0.55748,0.344086,[24 12] ; [76 48],[22.5 13.5] ; [77.5 46.5],0
n5,1,0.562742,0.334979,[25 11] ; [79 44],[23.54716981 12.45283019] ; [80.45283019 42.54716981],0
v3,1,0.596934,0.279646,[14 21] ; [40 74],[12.68456376 22.31543624] ; [41.31543624 72.68456376],0
a1,1,0.614861,0.253156,[ 2 34] ; [ 10 114],[ 2.7 33.3] ; [  9.3 114.7],0
n3,1,0.641717,0.216503,[6 2] ; [30 15],[5.43396226 2.56603774] ; [30.56603774 14.43396226],0
n1,1,0.646184,0.210745,[4 4] ; [19 27],[3.40740741 4.59259259] ; [19.59259259 26.40740741],0
d4,1,0.688365,0.160861,[25 10] ; [92 31],[25.91772152  9.08227848] ; [91.08227848 31.91772152],0
s1,1,0.703641,0.144712,[ 3 33] ; [  8 115],[ 2.49056604 33.50943396] ; [  8.50943396 114.49056604],0
d2,1,0.714952,0.133381,[17 18] ; [55 67],[16.05095541 18.94904459] ; [55.94904459 66.05095541],0
b3,1,0.727727,0.121209,[10 16] ; [26 49],[ 9.26732673 16.73267327] ; [26.73267327 48.26732673],0
b2,1,0.727727,0.121209,[10 16] ; [26 49],[ 9.26732673 16.73267327] ; [26.73267327 48.26732673],0
a3,1,0.732604,0.116734,[22 14] ; [79 44],[22.86792453 13.13207547] ; [78.13207547 44.86792453],0
s4,1,0.737968,0.111921,[ 8 28] ; [24 98],[ 7.29113924 28.70886076] ; [24.70886076 97.29113924],0
a7,1,0.776034,0.080935,[22 14] ; [79 45],[22.725 13.275] ; [78.275 45.725],0
