Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,168.0359,[100 272] ; [241  74],[184.64628821 187.35371179] ; [156.35371179 158.64628821],1
s2,1,0.0,114.063515,[133 255] ; [243  84],[204.03916084 183.96083916] ; [171.96083916 155.03916084],1
s6,1,0.0,88.94396,[201 179] ; [279  45],[259.09090909 120.90909091] ; [220.90909091 103.09090909],1
s3,1,0.0,85.200446,[155 230] ; [243  82],[215.81690141 169.18309859] ; [182.18309859 142.81690141],1
s5,1,0.0,30.390473,[ 99 279] ; [145 168],[133.47612156 244.52387844] ; [110.52387844 202.47612156],1
p6,1,0.0,27.631271,[104 274] ; [152 174],[137.45454545 240.54545455] ; [118.54545455 207.45454545],1
p3,1,6e-06,20.597888,[165 219] ; [198 132],[195.22689076 188.77310924] ; [167.77310924 162.22689076],1
v1,1,1.3e-05,18.972647,[181 201] ; [203 115],[209.55428571 172.44571429] ; [174.44571429 143.55428571],1
v3,1,1.6e-05,18.626782,[121 251] ; [153 161],[148.58309038 223.41690962] ; [125.41690962 188.58309038],1
p9,1,1.6e-05,18.599033,[298  81] ; [296  31],[318.87535411  60.12464589] ; [275.12464589  51.87535411],1
n5,1,0.000104,15.064362,[267 120] ; [267  60],[289.43697479  97.56302521] ; [244.56302521  82.43697479],1
a3,1,0.000134,14.578941,[272 116] ; [271  58],[293.84100418  94.15899582] ; [249.15899582  79.84100418],1
d2,1,0.000166,14.186508,[185 200] ; [205 125],[210. 175.] ; [180. 150.],1
r4,1,0.000192,13.905638,[346  43] ; [318  12],[359.2433936  29.7566064] ; [304.7566064  25.2433936],1
d1,1,0.00023,13.572388,[253 136] ; [256  74],[275.38386648 113.61613352] ; [233.61613352  96.38386648],1
p10,1,0.00024,13.488814,[293  89] ; [285  41],[311.85875706  70.14124294] ; [266.14124294  59.85875706],1
n4,1,0.000277,13.218972,[282 107] ; [275  53],[302.19386332  86.80613668] ; [254.80613668  73.19386332],1
p5,1,0.000359,12.732557,[ 26 358] ; [ 49 277],[ 40.56338028 343.43661972] ; [ 34.43661972 291.56338028],1
p4,1,0.000453,12.300081,[209 176] ; [221 108],[231.8627451 153.1372549] ; [198.1372549 130.8627451],1
u1,1,0.001141,10.583704,[ 62 327] ; [ 85 245],[ 79.53129346 309.46870654] ; [ 67.46870654 262.53129346],0
p7,1,0.001568,9.997098,[218 160] ; [221  98],[238.08034433 139.91965567] ; [200.91965567 118.08034433],0
a5,1,0.00188,9.663078,[284 105] ; [273  57],[301.35326843  87.64673157] ; [255.64673157  74.35326843],0
