Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,1e-06,25.041283,[20 41] ; [82 32],[35.55428571 25.44571429] ; [66.44571429 47.55428571],1
v4,1,2e-06,22.244569,[36 24] ; [102  11],[47.86127168 12.13872832] ; [90.13872832 22.86127168],1
r3,1,1.3e-05,18.945115,[35 26] ; [98 15],[46.62643678 14.37356322] ; [86.37356322 26.62643678],1
n5,1,9.6e-05,15.204609,[25 35] ; [82 32],[36.89655172 23.10344828] ; [70.10344828 43.89655172],1
p2,1,0.000128,14.668014,[27 33] ; [84 29],[38.49710983 21.50289017] ; [72.50289017 40.49710983],1
p10,1,0.000207,13.766911,[23 38] ; [75 37],[34.55491329 26.44508671] ; [63.44508671 48.55491329],1
p9,1,0.000377,12.645272,[27 34] ; [79 31],[37.8128655 23.1871345] ; [68.1871345 41.8128655],1
a1,1,0.000478,12.198653,[ 8 53] ; [  1 113],[ 3.13714286 57.86285714] ; [  5.86285714 108.13714286],1
p8,1,0.001297,10.347078,[10 50] ; [46 67],[19.42196532 40.57803468] ; [36.57803468 76.42196532],0
s1,1,0.001309,10.329451,[ 7 53] ; [  1 112],[ 2.77456647 57.22543353] ; [  5.22543353 107.77456647],0
r4,1,0.001412,10.189482,[29 32] ; [82 32],[38.69142857 22.30857143] ; [72.30857143 41.69142857],0
p4,1,0.005261,7.787508,[13 47] ; [49 65],[21.37931034 38.62068966] ; [40.62068966 73.37931034],0
p7,1,0.008809,6.861171,[16 43] ; [54 59],[24.01162791 34.98837209] ; [45.98837209 67.01162791],0
b1,1,0.010845,6.490498,[33 28] ; [39 75],[25.09714286 35.90285714] ; [46.90285714 67.09714286],0
s3,1,0.019279,5.476054,[23 36] ; [25 88],[16.46511628 42.53488372] ; [31.53488372 81.46511628],0
s7,1,0.021646,5.274012,[ 5 49] ; [27 84],[10.47272727 43.52727273] ; [21.52727273 89.47272727],0
p3,1,0.030594,4.675589,[12 49] ; [40 73],[18.22988506 42.77011494] ; [33.77011494 79.22988506],0
n2,1,0.032509,4.571429,[11 14] ; [25 10],[15. 10.] ; [21. 14.],0
d1,1,0.038227,4.29489,[18 43] ; [52 62],[24.4 36.6] ; [45.6 68.4],0
p6,1,0.041021,4.175157,[ 7 53] ; [28 85],[12.13872832 47.86127168] ; [22.86127168 90.13872832],0
s8,1,0.047683,3.92113,[ 3 58] ; [17 97],[ 6.97142857 54.02857143] ; [ 13.02857143 100.97142857],0
a4,1,0.080729,3.050157,[27 34] ; [35 78],[21.73563218 39.26436782] ; [40.26436782 72.73563218],0
n4,1,0.084709,2.972146,[32 29] ; [75 39],[37.29714286 23.70285714] ; [69.70285714 44.29714286],0
d5,1,0.124373,2.361369,[35 26] ; [78 35],[39.61494253 21.38505747] ; [73.38505747 39.61494253],0
u1,1,0.271632,1.208485,[ 3 58] ; [ 11 103],[ 4.88 56.12] ; [  9.12 104.88],0
b5,1,0.283236,1.151496,[34 27] ; [73 41],[37.29714286 23.70285714] ; [69.70285714 44.29714286],0
s4,1,0.36748,0.812167,[ 8 53] ; [ 10 104],[ 6.27428571 54.72571429] ; [ 11.72571429 102.27428571],0
