Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.00021,13.739878,[ 8 26] ; [12  3],[13.87755102 20.12244898] ; [6.12244898 8.87755102],1
s2,1,0.00073,11.411373,[11 27] ; [12  3],[16.49056604 21.50943396] ; [6.50943396 8.49056604],1
v1,1,0.003922,8.319498,[15 22] ; [12  2],[19.58823529 17.41176471] ; [7.41176471 6.58823529],0
s6,1,0.00553,7.697465,[17 21] ; [13  2],[21.50943396 16.49056604] ; [8.49056604 6.50943396],0
s3,1,0.006929,7.29134,[11 26] ; [10  4],[15.23529412 21.76470588] ; [5.76470588 8.23529412],0
p9,1,0.017717,5.623964,[19 18] ; [13  2],[22.76923077 14.23076923] ; [9.23076923 5.76923077],0
n5,1,0.017717,5.623964,[19 18] ; [13  2],[22.76923077 14.23076923] ; [9.23076923 5.76923077],0
p2,1,0.019758,5.433154,[20 17] ; [14  2],[23.73584906 13.26415094] ; [10.26415094  5.73584906],0
p3,1,0.024788,5.038639,[ 7 29] ; [8 8],[10.38461538 25.61538462] ; [ 4.61538462 11.38461538],0
p4,1,0.030251,4.694999,[11 25] ; [10  6],[14.53846154 21.46153846] ; [6.46153846 9.53846154],0
p7,1,0.038493,4.283101,[14 23] ; [11  5],[17.45283019 19.54716981] ; [7.54716981 8.45283019],0
p8,1,0.045168,4.012346,[ 8 28] ; [8 8],[11.07692308 24.92307692] ; [ 4.92307692 11.07692308],0
p11,1,0.051321,3.797758,[23 15] ; [14  2],[26.03703704 11.96296296] ; [10.96296296  5.03703704],0
s5,1,0.080021,3.06448,[ 7 30] ; [6 8],[ 9.43137255 27.56862745] ; [ 3.56862745 10.43137255],0
p6,1,0.080866,3.047407,[ 8 28] ; [7 8],[10.58823529 25.41176471] ; [ 4.41176471 10.58823529],0
n4,1,0.100786,2.693055,[22 16] ; [13  3],[24.62962963 13.37037037] ; [10.37037037  5.62962963],0
n6,1,0.114813,2.486693,[21 16] ; [12  3],[23.48076923 13.51923077] ; [9.51923077 5.48076923],0
