Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.012946,6.17648,[5 1] ; [14 31],[2.23529412 3.76470588] ; [16.76470588 28.23529412],0
d2,1,0.03854,4.281041,[5 1] ; [17 27],[2.64 3.36] ; [19.36 24.64],0
d1,1,0.065196,3.4,[4 2] ; [13 32],[2. 4.] ; [15. 30.],0
a6,1,0.073465,3.203846,[5 1] ; [20 25],[2.94117647 3.05882353] ; [22.05882353 22.94117647],0
p1,1,0.080866,3.047407,[2 4] ; [ 4 41],[0.70588235 5.29411765] ; [ 5.29411765 39.70588235],0
d5,1,0.13623,2.220031,[5 1] ; [23 22],[3.29411765 2.70588235] ; [24.70588235 20.29411765],0
d3,1,0.176823,1.824127,[4 2] ; [17 28],[2.47058824 3.52941176] ; [18.52941176 26.47058824],0
b1,1,0.305649,1.049383,[4 2] ; [20 25],[2.82352941 3.17647059] ; [21.17647059 23.82352941],0
u3,1,0.318388,0.995556,[1 2] ; [ 3 22],[0.42857143 2.57142857] ; [ 3.57142857 21.42857143],0
b3,1,0.392558,0.731002,[1 5] ; [ 9 17],[1.875 4.125] ; [ 8.125 17.875],0
b2,1,0.392558,0.731002,[1 5] ; [ 9 17],[1.875 4.125] ; [ 8.125 17.875],0
p5,1,0.404193,0.695817,[1 5] ; [ 3 41],[0.48 5.52] ; [ 3.52 40.48],0
n5,1,0.408543,0.683036,[5 1] ; [30 15],[4.11764706 1.88235294] ; [30.88235294 14.11764706],0
p7,1,0.408543,0.683036,[1 5] ; [15 30],[1.88235294 4.11764706] ; [14.11764706 30.88235294],0
a5,1,0.413213,0.669538,[4 2] ; [22 23],[3.05882353 2.94117647] ; [22.94117647 22.05882353],0
v2,1,0.447412,0.577201,[1 5] ; [14 30],[1.8 4.2] ; [13.2 30.8],0
r2,1,0.475939,0.508154,[4 2] ; [22 21],[3.18367347 2.81632653] ; [22.81632653 20.18367347],0
p9,1,0.506932,0.440394,[2 4] ; [21 23],[2.76 3.24] ; [20.24 23.76],0
s6,1,0.528733,0.396825,[2 3] ; [12 33],[1.4 3.6] ; [12.6 32.4],0
p8,1,0.578479,0.3087,[1 5] ; [12 32],[1.56 4.44] ; [11.44 32.56],0
p2,1,0.594032,0.284091,[3 3] ; [17 27],[2.4 3.6] ; [17.6 26.4],0
p3,1,0.638855,0.220243,[2 4] ; [11 34],[1.52941176 4.47058824] ; [11.47058824 33.52941176],0
r4,1,0.638855,0.220243,[2 4] ; [11 34],[1.52941176 4.47058824] ; [11.47058824 33.52941176],0
p11,1,0.640131,0.218571,[3 3] ; [18 27],[2.47058824 3.52941176] ; [18.52941176 26.47058824],0
v1,1,0.673105,0.177991,[1 5] ; [11 34],[1.41176471 4.58823529] ; [10.58823529 34.41176471],0
s8,1,0.691555,0.157407,[1 5] ; [ 5 40],[0.70588235 5.29411765] ; [ 5.29411765 39.70588235],0
a1,1,0.691555,0.157407,[1 5] ; [ 5 40],[0.70588235 5.29411765] ; [ 5.29411765 39.70588235],0
b4,1,0.717848,0.130564,[3 3] ; [26 19],[3.41176471 2.58823529] ; [25.58823529 19.41176471],0
n6,1,0.752291,0.099616,[3 3] ; [19 25],[2.64 3.36] ; [19.36 24.64],0
p10,1,0.801778,0.063024,[2 4] ; [17 27],[2.28 3.72] ; [16.72 27.28],0
n1,1,0.83008,0.046053,[1 1] ; [ 8 11],[0.85714286 1.14285714] ; [ 8.14285714 10.85714286],0
r3,1,0.834007,0.043917,[3 3] ; [24 20],[3.24 2.76] ; [23.76 20.24],0
a3,1,0.834007,0.043917,[3 3] ; [20 24],[2.76 3.24] ; [20.24 23.76],0
a8,1,0.840954,0.04027,[1 5] ; [ 6 38],[0.84 5.16] ; [ 6.16 37.84],0
a4,1,0.849361,0.036075,[2 4] ; [13 31],[1.8 4.2] ; [13.2 30.8],0
n4,1,0.912255,0.012143,[4 2] ; [31 14],[4.11764706 1.88235294] ; [30.88235294 14.11764706],0
s3,1,0.940505,0.00557,[2 4] ; [14 30],[1.92 4.08] ; [14.08 29.92],0
n2,1,0.943494,0.005024,[1 1] ; [ 9 10],[0.95238095 1.04761905] ; [9.04761905 9.95238095],0
b5,1,0.959213,0.002615,[3 3] ; [23 22],[3.05882353 2.94117647] ; [22.94117647 22.05882353],0
a7,1,0.959213,0.002615,[3 3] ; [22 23],[2.94117647 3.05882353] ; [22.05882353 22.94117647],0
p6,1,0.980802,0.000579,[1 5] ; [ 7 36],[0.97959184 5.02040816] ; [ 7.02040816 35.97959184],0
p4,1,1.0,0.0,[2 4] ; [15 30],[2. 4.] ; [15. 30.],0
