Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.6835,[ 6 24] ; [77 20],[19.60629921 10.39370079] ; [63.39370079 33.60629921],1
r3,1,0.0,28.42875,[12 18] ; [84 12],[22.85714286  7.14285714] ; [73.14285714 22.85714286],1
r2,1,0.00011,14.954354,[17 12] ; [87 10],[23.93650794  5.06349206] ; [80.06349206 16.93650794],1
p2,1,0.001239,10.43065,[ 6 24] ; [52 45],[13.7007874 16.2992126] ; [44.2992126 52.7007874],0
r1,1,0.002113,9.448829,[14 16] ; [74 23],[20.78740157  9.21259843] ; [67.21259843 29.78740157],0
n6,1,0.002841,8.906993,[12 18] ; [68 29],[18.8976378 11.1023622] ; [61.1023622 35.8976378],0
u3,1,0.003922,8.319498,[ 2 12] ; [22 15],[6.58823529 7.41176471] ; [17.41176471 19.58823529],0
p11,1,0.00495,7.897557,[ 7 23] ; [51 46],[13.7007874 16.2992126] ; [44.2992126 52.7007874],0
p7,1,0.007628,7.118828,[ 3 27] ; [34 62],[ 8.80952381 21.19047619] ; [28.19047619 67.80952381],0
n2,1,0.009498,6.726621,[ 5 11] ; [27 12],[9.30909091 6.69090909] ; [22.69090909 16.30909091],0
n3,1,0.011438,6.396003,[ 5 10] ; [27 11],[9.05660377 5.94339623] ; [22.94339623 15.05660377],0
u2,1,0.016859,5.711034,[ 2 12] ; [18 17],[5.71428571 8.28571429] ; [14.28571429 20.71428571],0
a7,1,0.022613,5.198029,[12 18] ; [61 35],[17.38095238 12.61904762] ; [55.61904762 40.38095238],0
p4,1,0.04301,4.095,[ 4 26] ; [31 65],[ 8.33333333 21.66666667] ; [26.66666667 69.33333333],0
s8,1,0.0598,3.542919,[ 2 28] ; [21 75],[ 5.47619048 24.52380952] ; [17.52380952 78.47619048],0
v3,1,0.070139,3.279773,[ 5 25] ; [32 62],[ 8.9516129 21.0483871] ; [28.0483871 65.9516129],0
p3,1,0.100603,2.695951,[ 4 26] ; [27 69],[ 7.38095238 22.61904762] ; [23.61904762 72.38095238],0
p6,1,0.105854,2.615051,[ 1 28] ; [14 82],[ 3.48 25.52] ; [11.52 84.48],0
a5,1,0.109306,2.564231,[12 18] ; [55 42],[15.82677165 14.17322835] ; [51.17322835 45.82677165],0
