Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,46.717071,[249  69] ; [50 64],[220.09722222  97.90277778] ; [78.90277778 35.09722222],1
a6,1,0.0,36.859786,[246  73] ; [53 61],[220.27944573  98.72055427] ; [78.72055427 35.27944573],1
r3,1,2e-06,22.923736,[307   7] ; [98 16],[297.12616822  16.87383178] ; [107.87383178   6.12616822],1
a2,1,6.2e-05,16.037732,[ 78 241] ; [  8 106],[ 63.35796767 255.64203233] ; [22.64203233 91.35796767],1
d4,1,9.7e-05,15.189727,[267  52] ; [75 38],[252.54166667  66.45833333] ; [89.45833333 23.54166667],1
r2,1,0.000135,14.575317,[300  15] ; [95 18],[290.71261682  24.28738318] ; [104.28738318   8.71261682],1
r4,1,0.000265,13.301703,[287  32] ; [87 27],[275.5334873  43.4665127] ; [98.4665127 15.5334873],1
d5,1,0.000329,12.895528,[264  55] ; [76 38],[250.48498845  68.51501155] ; [89.51501155 24.48498845],1
d1,1,0.002042,9.511298,[174 145] ; [43 71],[159.86836028 159.13163972] ; [57.13163972 56.86836028],0
r1,1,0.00276,8.959465,[252  64] ; [75 39],[240.30697674  75.69302326] ; [86.69302326 27.30697674],0
u1,1,0.00365,8.450042,[ 51 268] ; [  6 108],[ 41.99307159 277.00692841] ; [15.00692841 98.99307159],0
p4,1,0.00415,8.217113,[193 125] ; [51 62],[180.02784223 137.97215777] ; [63.97215777 49.02784223],0
u3,1,0.005009,7.876203,[62 47] ; [14 30],[54.14379085 54.85620915] ; [21.85620915 22.14379085],0
s2,1,0.005027,7.869721,[119 198] ; [26 87],[106.89534884 210.10465116] ; [38.10465116 74.89534884],0
p8,1,0.010635,6.525253,[168 144] ; [45 68],[156.36705882 155.63294118] ; [56.63294118 56.36705882],0
v4,1,0.015132,5.901062,[304  12] ; [101  11],[299.01869159  16.98130841] ; [105.98130841   6.01869159],0
a5,1,0.021446,5.290161,[225  94] ; [67 47],[215.12240185 103.87759815] ; [76.87759815 37.12240185],0
p10,1,0.024717,5.043635,[255  60] ; [80 33],[246.55373832  68.44626168] ; [88.44626168 24.55373832],0
b5,1,0.033478,4.521187,[204 115] ; [60 54],[194.49422633 124.50577367] ; [69.50577367 44.49422633],0
s6,1,0.041382,4.160319,[177 135] ; [50 60],[167.82938389 144.17061611] ; [59.17061611 50.82938389],0
v2,1,0.056728,3.630551,[165 139] ; [49 63],[156.38461538 147.61538462] ; [57.61538462 54.38461538],0
s5,1,0.061593,3.493959,[ 73 239] ; [36 75],[ 80.39716312 231.60283688] ; [28.60283688 82.39716312],0
p12,1,0.069719,3.289613,[ 19 296] ; [  2 112],[ 15.41958042 299.58041958] ; [  5.58041958 108.41958042],0
n6,1,0.077513,3.11629,[265  52] ; [86 27],[258.76046512  58.23953488] ; [92.23953488 20.76046512],0
p3,1,0.083112,3.002979,[147 171] ; [42 72],[139.125 178.875] ; [49.875 64.125],0
v3,1,0.141495,2.16162,[100 208] ; [28 84],[ 93.86666667 214.13333333] ; [34.13333333 77.86666667],0
s4,1,0.160996,1.964842,[ 43 269] ; [22 92],[ 47.6056338 264.3943662] ; [17.3943662 96.6056338],0
p9,1,0.225349,1.469978,[262  50] ; [90 24],[257.8028169  54.1971831] ; [94.1971831 19.8028169],0
b1,1,0.262636,1.254807,[110 209] ; [46 68],[114.92840647 204.07159353] ; [41.07159353 72.92840647],0
n3,1,0.284021,1.14775,[51 13] ; [26 11],[48.79207921 15.20792079] ; [28.20792079  8.79207921],0
b4,1,0.311035,1.026276,[187 132] ; [73 41],[191.54734411 127.45265589] ; [68.45265589 45.54734411],0
p6,1,0.313573,1.015568,[101 213] ; [30 81],[ 96.78588235 217.21411765] ; [34.21411765 76.78588235],0
p5,1,0.323438,0.974993,[ 24 294] ; [ 12 102],[ 26.5 291.5] ; [  9.5 104.5],0
p11,1,0.335298,0.928327,[257  62] ; [87 27],[253.43187067  65.56812933] ; [90.56812933 23.43187067],0
n1,1,0.429719,0.623582,[20 43] ; [ 9 28],[18.27 44.73] ; [10.73 26.27],0
v1,1,0.434625,0.610433,[155 156] ; [51 61],[151.45626478 159.54373522] ; [54.54373522 57.45626478],0
a1,1,0.530653,0.39314,[ 10 309] ; [  5 109],[ 11.05080831 307.94919169] ; [  3.94919169 110.05080831],0
d2,1,0.530688,0.393075,[126 192] ; [49 65],[128.81944444 189.18055556] ; [46.18055556 67.81944444],0
u2,1,0.538969,0.377455,[58 51] ; [21 23],[56.28104575 52.71895425] ; [22.71895425 21.28104575],0
a8,1,0.544195,0.367821,[ 34 254] ; [10 94],[ 32.32653061 255.67346939] ; [11.67346939 92.32653061],0
a3,1,0.548693,0.359664,[207 111] ; [70 43],[204.37587007 113.62412993] ; [72.62412993 40.37587007],0
p1,1,0.612132,0.257083,[ 24 293] ; [  7 107],[ 22.80046404 294.19953596] ; [  8.19953596 105.80046404],0
b2,1,0.618487,0.248,[ 45 117] ; [22 49],[ 46.58369099 115.41630901] ; [20.41630901 50.58369099],0
b3,1,0.618487,0.248,[ 45 117] ; [22 49],[ 46.58369099 115.41630901] ; [20.41630901 50.58369099],0
s3,1,0.680667,0.169376,[136 178] ; [46 66],[134.15023474 179.84976526] ; [47.84976526 64.15023474],0
p7,1,0.777318,0.079985,[195 115] ; [70 44],[193.75 116.25] ; [71.25 42.75],0
n4,1,0.782277,0.076371,[233  85] ; [82 32],[231.875  86.125] ; [83.125 30.875],0
s7,1,0.868238,0.027522,[ 85 220] ; [31 77],[ 85.66585956 219.33414044] ; [30.33414044 77.66585956],0
a4,1,0.875929,0.024377,[130 189] ; [47 66],[130.70138889 188.29861111] ; [46.29861111 66.70138889],0
s1,1,0.898576,0.016246,[  5 309] ; [  2 111],[  5.14754098 308.85245902] ; [  1.85245902 111.14754098],0
n2,1,0.904814,0.0143,[47 16] ; [28  9],[47.25 15.75] ; [27.75  9.25],0
n5,1,0.907816,0.013408,[222  93] ; [81 33],[222.48251748  92.51748252] ; [80.51748252 33.48251748],0
