Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3e-06,21.741511,[15 23] ; [65 14],[25.98290598 12.01709402] ; [54.01709402 24.98290598],1
p3,1,0.002965,8.828719,[ 7 31] ; [37 42],[14.29059829 23.70940171] ; [29.70940171 49.29059829],0
n6,1,0.011341,6.411126,[25 12] ; [69 10],[29.98275862  7.01724138] ; [64.01724138 14.98275862],0
p7,1,0.013347,6.122544,[18 19] ; [55 21],[23.90265487 13.09734513] ; [49.09734513 26.90265487],0
v1,1,0.014837,5.935749,[16 20] ; [54 25],[21.91304348 14.08695652] ; [48.08695652 30.91304348],0
d2,1,0.023371,5.140726,[ 5 33] ; [26 53],[10.06837607 27.93162393] ; [20.93162393 58.06837607],0
r2,1,0.039077,4.257537,[37  1] ; [65 12],[33.70434783  4.29565217] ; [68.29565217  8.70434783],0
n2,1,0.048991,3.875671,[5 6] ; [16  4],[7.4516129 3.5483871] ; [13.5483871  6.4516129],0
p5,1,0.066254,3.373471,[ 2 36] ; [14 65],[ 5.1965812 32.8034188] ; [10.8034188 68.1965812],0
s4,1,0.073924,3.19366,[11 27] ; [12 68],[ 7.40677966 30.59322034] ; [15.59322034 64.40677966],0
v3,1,0.08387,2.988258,[14 21] ; [46 34],[18.26086957 16.73913043] ; [41.73913043 38.26086957],0
s8,1,0.089368,2.88572,[10 28] ; [34 46],[14.16949153 23.83050847] ; [29.83050847 50.16949153],0
n1,1,0.102322,2.668975,[ 2 10] ; [ 9 11],[4.125 7.875] ; [ 6.875 13.125],0
b1,1,0.136025,2.222365,[ 9 29] ; [30 50],[12.55932203 25.44067797] ; [26.44067797 53.55932203],0
v4,1,0.154231,2.029897,[37  1] ; [71  8],[35.07692308  2.92307692] ; [72.92307692  6.07692308],0
p1,1,0.158829,1.985343,[ 1 37] ; [ 8 72],[ 2.89830508 35.10169492] ; [ 6.10169492 73.89830508],0
s7,1,0.165984,1.918843,[10 26] ; [31 44],[13.2972973 22.7027027] ; [27.7027027 47.2972973],0
