Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,44.389098,[89 14] ; [22 39],[69.71341463 33.28658537] ; [41.28658537 19.71341463],1
p4,1,0.537875,0.379492,[32 70] ; [22 39],[33.79141104 68.20858896] ; [20.20858896 40.79141104],0
n2,1,0.566438,0.328679,[27  9] ; [22 10],[25.94117647 10.05882353] ; [23.05882353  8.94117647],0
d3,1,0.572351,0.318764,[40 63] ; [21 40],[38.31097561 64.68902439] ; [22.68902439 38.31097561],0
p5,1,0.595445,0.28192,[ 7 93] ; [ 3 58],[ 6.21118012 93.78881988] ; [ 3.78881988 57.21118012],0
b5,1,0.601343,0.272975,[55 48] ; [30 31],[53.38414634 49.61585366] ; [31.61585366 29.38414634],0
p2,1,0.606497,0.265307,[62 40] ; [34 26],[60.44444444 41.55555556] ; [35.55555556 24.44444444],0
a2,1,0.745442,0.105401,[10 93] ; [ 5 56],[ 9.42073171 93.57926829] ; [ 5.57926829 55.42073171],0
p6,1,0.749761,0.101732,[17 85] ; [11 48],[17.73913043 84.26086957] ; [10.26086957 48.73913043],0
s4,1,0.772321,0.083718,[15 87] ; [10 51],[15.64417178 86.35582822] ; [ 9.35582822 51.64417178],0
p3,1,0.833327,0.044284,[30 72] ; [17 44],[29.41104294 72.58895706] ; [17.58895706 43.41104294],0
b4,1,0.84707,0.037195,[59 44] ; [34 27],[58.40853659 44.59146341] ; [34.59146341 26.40853659],0
p9,1,0.982735,0.000468,[67 35] ; [38 20],[66.9375 35.0625] ; [38.0625 19.9375],0
n1,1,0.988025,0.000225,[14 22] ; [12 19],[13.97014925 22.02985075] ; [12.02985075 18.97014925],0
