Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,37.921725,[ 68 101] ; [47  6],[87.54504505 81.45495495] ; [27.45495495 25.54504505],1
p5,1,1e-06,24.590166,[  5 164] ; [13 41],[ 13.64125561 155.35874439] ; [ 4.35874439 49.64125561],1
s7,1,1e-05,19.477108,[ 40 122] ; [30 22],[ 52.99065421 109.00934579] ; [17.00934579 34.99065421],1
n6,1,6.9e-05,15.841632,[114  56] ; [51  3],[125.22321429  44.77678571] ; [39.77678571 14.22321429],1
s2,1,8.1e-05,15.545622,[ 49 121] ; [32 23],[ 61.2 108.8] ; [19.8 35.2],1
s4,1,0.007417,7.169202,[ 23 145] ; [16 38],[ 29.51351351 138.48648649] ; [ 9.48648649 44.51351351],0
p9,1,0.008796,6.863873,[105  61] ; [43  9],[112.69724771  53.30275229] ; [35.30275229 16.69724771],0
p10,1,0.009455,6.734799,[99 67] ; [42 11],[106.87671233  59.12328767] ; [34.12328767 18.87671233],0
r4,1,0.01091,6.479948,[119  51] ; [48  7],[126.17777778  43.82222222] ; [40.82222222 14.17777778],0
p6,1,0.012544,6.232369,[ 36 133] ; [21 34],[ 43.00446429 125.99553571] ; [13.99553571 41.00446429],0
v2,1,0.016546,5.743852,[ 46 115] ; [25 29],[ 53.16744186 107.83255814] ; [17.83255814 36.16744186],0
r1,1,0.020627,5.358066,[97 73] ; [41 14],[104.26666667  65.73333333] ; [33.73333333 21.26666667],0
r2,1,0.046728,3.955164,[133  36] ; [49  5],[137.92825112  31.07174888] ; [44.07174888  9.92825112],0
b5,1,0.04852,3.891872,[94 76] ; [22 33],[87.64444444 82.35555556] ; [28.35555556 26.64444444],0
p7,1,0.054292,3.703686,[84 81] ; [35 18],[90.06880734 74.93119266] ; [28.93119266 24.06880734],0
p12,1,0.055775,3.658765,[  5 164] ; [ 5 50],[  7.54464286 161.45535714] ; [ 2.45535714 52.54464286],0
v4,1,0.056885,3.625941,[143  27] ; [50  3],[147.13004484  22.86995516] ; [45.86995516  7.13004484],0
p4,1,0.062489,3.470069,[ 66 102] ; [29 25],[71.89189189 96.10810811] ; [23.10810811 30.89189189],0
r3,1,0.067715,3.337556,[140  30] ; [50  4],[144.19642857  25.80357143] ; [45.80357143  8.19642857],0
p11,1,0.073832,3.195699,[111  59] ; [43 12],[116.35555556  53.64444444] ; [37.64444444 17.35555556],0
a7,1,0.102462,2.666799,[99 70] ; [39 16],[104.11607143  64.88392857] ; [33.88392857 21.11607143],0
s8,1,0.120606,2.409437,[ 36 134] ; [17 37],[ 40.22321429 129.77678571] ; [12.77678571 41.22321429],0
s3,1,0.140082,2.177063,[72 95] ; [30 25],[76.72972973 90.27027027] ; [25.27027027 29.72972973],0
p2,1,0.145707,2.116628,[118  52] ; [43 11],[122.1875  47.8125] ; [38.8125 15.1875],0
p3,1,0.149779,2.074498,[ 56 114] ; [24 31],[ 60.44444444 109.55555556] ; [19.55555556 35.44444444],0
u3,1,0.16432,1.934015,[32 51] ; [15 13],[35.14414414 47.85585586] ; [11.85585586 16.14414414],0
a5,1,0.230236,1.4394,[80 90] ; [31 24],[83.86666667 86.13333333] ; [27.13333333 27.86666667],0
n4,1,0.245077,1.351149,[102  67] ; [38 17],[105.625  63.375] ; [34.375 20.625],0
p8,1,0.268233,1.225761,[70 99] ; [27 27],[73.51121076 95.48878924] ; [23.48878924 30.51121076],0
n5,1,0.280605,1.164159,[104  63] ; [38 16],[107.30316742  59.69683258] ; [34.69683258 19.30316742],0
p1,1,0.282997,1.152643,[  9 160] ; [ 5 48],[ 10.65765766 158.34234234] ; [ 3.34234234 49.65765766],0
b1,1,0.322444,0.979007,[81 89] ; [22 33],[77.82222222 92.17777778] ; [25.17777778 29.82222222],0
b4,1,0.322444,0.979007,[89 81] ; [33 22],[92.17777778 77.82222222] ; [29.82222222 25.17777778],0
d2,1,0.351899,0.866597,[ 25 145] ; [11 44],[ 27.2 142.8] ; [ 8.8 46.2],0
v3,1,0.409571,0.680046,[ 37 129] ; [15 39],[ 39.23636364 126.76363636] ; [12.76363636 41.23636364],0
s1,1,0.532205,0.390179,[  6 163] ; [ 3 52],[  6.79017857 162.20982143] ; [ 2.20982143 52.79017857],0
n2,1,0.59359,0.284772,[41 18] ; [10  3],[41.79166667 17.20833333] ; [9.20833333 3.79166667],0
a1,1,0.675806,0.174885,[  7 163] ; [ 3 52],[  7.55555556 162.44444444] ; [ 2.44444444 52.55555556],0
a8,1,0.694829,0.153907,[ 19 142] ; [ 5 46],[ 18.22641509 142.77358491] ; [ 5.77358491 45.22641509],0
b2,1,0.703456,0.144901,[24 65] ; [ 8 18],[24.76521739 64.23478261] ; [ 7.23478261 18.76521739],0
b3,1,0.703456,0.144901,[24 65] ; [ 8 18],[24.76521739 64.23478261] ; [ 7.23478261 18.76521739],0
u1,1,0.718353,0.130077,[  2 168] ; [ 1 54],[  2.26666667 167.73333333] ; [ 0.73333333 54.26666667],0
a6,1,0.764973,0.089375,[95 75] ; [32 23],[95.95555556 74.04444444] ; [31.04444444 23.95555556],0
n1,1,0.850012,0.03576,[21 37] ; [4 8],[20.71428571 37.28571429] ; [4.28571429 7.71428571],0
n3,1,0.859025,0.031547,[38 19] ; [9 4],[38.27142857 18.72857143] ; [8.72857143 4.27142857],0
d5,1,0.876633,0.024099,[84 85] ; [28 27],[84.5 84.5] ; [27.5 27.5],0
d4,1,0.895482,0.017258,[91 79] ; [30 25],[91.42222222 78.57777778] ; [29.57777778 25.42222222],0
u2,1,0.921327,0.009754,[40 45] ; [13 14],[40.22321429 44.77678571] ; [12.77678571 14.22321429],0
a4,1,0.925089,0.008841,[ 35 135] ; [11 44],[ 34.75555556 135.24444444] ; [11.24444444 43.75555556],0
a3,1,0.937026,0.006242,[84 85] ; [27 28],[83.74553571 85.25446429] ; [27.25446429 27.74553571],0
d3,1,0.942412,0.005218,[ 62 106] ; [20 35],[ 61.77578475 106.22421525] ; [20.22421525 34.77578475],0
