Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,64.262331,[61 33] ; [10 92],[34.05102041 59.94897959] ; [36.94897959 65.05102041],1
d5,1,0.0,53.56609,[92  2] ; [53 49],[69.54081633 24.45918367] ; [75.45918367 26.54081633],1
d3,1,0.0,51.206797,[86  8] ; [44 58],[62.34693878 31.65306122] ; [67.65306122 34.34693878],1
u1,1,0.00013,14.636743,[15 79] ; [  1 101],[ 7.67346939 86.32653061] ; [ 8.32653061 93.67346939],1
a2,1,0.000247,13.432991,[18 76] ; [ 3 99],[10.07142857 83.92857143] ; [10.92857143 91.07142857],1
a4,1,0.000308,13.018466,[42 52] ; [21 81],[30.21428571 63.78571429] ; [32.78571429 69.21428571],1
a7,1,0.00181,9.732541,[77 17] ; [63 39],[67.14285714 26.85714286] ; [72.85714286 29.14285714],0
v2,1,0.002797,8.9357,[52 36] ; [36 61],[41.85945946 46.14054054] ; [46.14054054 50.85945946],0
a5,1,0.00395,8.306587,[66 28] ; [51 51],[56.1122449 37.8877551] ; [60.8877551 41.1122449],0
a3,1,0.0369,4.355034,[64 30] ; [54 47],[56.88205128 37.11794872] ; [61.11794872 39.88205128],0
a6,1,0.046807,3.952303,[62 32] ; [53 49],[55.15306122 38.84693878] ; [59.84693878 42.15306122],0
r2,1,0.052459,3.761073,[85  7] ; [84 17],[80.55958549 11.44041451] ; [88.44041451 12.55958549],0
r1,1,0.065244,3.39879,[73 20] ; [68 34],[67.24615385 25.75384615] ; [73.75384615 28.24615385],0
p10,1,0.08224,3.020075,[61 31] ; [54 46],[55.10416667 36.89583333] ; [59.89583333 40.10416667],0
u3,1,0.184929,1.75756,[19 11] ; [22 24],[16.18421053 13.81578947] ; [24.81578947 21.18421053],0
r3,1,0.220873,1.498693,[87  7] ; [89 13],[84.40816327  9.59183673] ; [91.59183673 10.40816327],0
n4,1,0.228189,1.452114,[30 64] ; [41 61],[34.05102041 59.94897959] ; [36.94897959 65.05102041],0
p9,1,0.283792,1.148841,[64 27] ; [63 37],[60.5078534 30.4921466] ; [66.4921466 33.5078534],0
u2,1,0.298827,1.07942,[18 12] ; [22 24],[15.78947368 14.21052632] ; [24.21052632 21.78947368],0
r4,1,0.301726,1.066551,[75 19] ; [75 27],[71.93877551 22.06122449] ; [78.06122449 23.93877551],0
s6,1,0.314417,1.01203,[50 43] ; [47 54],[46.5 46.5] ; [50.5 50.5],0
b5,1,0.3273,0.959551,[59 35] ; [57 45],[55.63265306 38.36734694] ; [60.36734694 41.63265306],0
b1,1,0.354668,0.856684,[30 64] ; [39 63],[33.09183673 60.90816327] ; [35.90816327 66.09183673],0
n2,1,0.358347,0.843679,[17 14] ; [18  9],[18.70689655 12.29310345] ; [16.29310345 10.70689655],0
n1,1,0.387519,0.746713,[ 9 23] ; [ 5 22],[ 7.59322034 24.40677966] ; [ 6.40677966 20.59322034],0
b2,1,0.392433,0.731389,[15 34] ; [13 43],[13.06666667 35.93333333] ; [14.93333333 41.06666667],0
b3,1,0.392433,0.731389,[15 34] ; [13 43],[13.06666667 35.93333333] ; [14.93333333 41.06666667],0
s4,1,0.406274,0.689677,[18 76] ; [15 87],[15.82653061 78.17346939] ; [17.17346939 84.82653061],0
s2,1,0.491701,0.472803,[38 56] ; [36 65],[35.67179487 58.32820513] ; [38.32820513 62.67179487],0
s7,1,0.506283,0.441742,[26 61] ; [25 73],[23.98378378 63.01621622] ; [27.01621622 70.98378378],0
v3,1,0.536596,0.381885,[25 61] ; [24 72],[23.15384615 62.84615385] ; [25.84615385 70.15384615],0
s1,1,0.54543,0.365568,[ 3 91] ; [ 5 97],[ 3.83673469 90.16326531] ; [ 4.16326531 97.83673469],0
s3,1,0.547832,0.361215,[42 51] ; [49 50],[44.078125 48.921875] ; [46.921875 52.078125],0
s5,1,0.56758,0.326748,[22 67] ; [21 78],[20.35638298 68.64361702] ; [22.64361702 76.35638298],0
p4,1,0.676793,0.173759,[34 60] ; [34 68],[32.6122449 61.3877551] ; [35.3877551 66.6122449],0
n3,1,0.677911,0.172487,[23  8] ; [18  8],[22.29824561  8.70175439] ; [18.70175439  7.29824561],0
n6,1,0.70062,0.147828,[56 38] ; [58 44],[54.67346939 39.32653061] ; [59.32653061 42.67346939],0
p3,1,0.717573,0.13083,[28 66] ; [28 74],[26.85714286 67.14285714] ; [29.14285714 72.85714286],0
p12,1,0.718865,0.129583,[ 2 91] ; [ 3 98],[ 2.39690722 90.60309278] ; [ 2.60309278 98.39690722],0
a8,1,0.71932,0.129145,[ 5 79] ; [ 7 89],[ 5.6 78.4] ; [ 6.4 89.6],0
p8,1,0.752126,0.099753,[33 60] ; [34 68],[31.95384615 61.04615385] ; [35.04615385 66.95384615],0
p11,1,0.761757,0.091915,[57 37] ; [64 38],[58.03061224 35.96938776] ; [62.96938776 39.03061224],0
v4,1,0.763608,0.090448,[83 11] ; [86 13],[82.31088083 11.68911917] ; [86.68911917 12.31088083],0
a1,1,0.783195,0.075712,[ 3 91] ; [ 4 98],[ 3.35714286 90.64285714] ; [ 3.64285714 98.35714286],0
v1,1,0.851922,0.034844,[30 59] ; [35 65],[30.60846561 58.39153439] ; [34.39153439 65.60846561],0
p5,1,0.905101,0.014213,[ 4 89] ; [ 4 97],[ 3.83505155 89.16494845] ; [ 4.16494845 96.83505155],0
p7,1,0.928305,0.008096,[39 54] ; [43 58],[39.30927835 53.69072165] ; [42.69072165 58.30927835],0
p2,1,0.929427,0.007844,[65 28] ; [70 31],[64.71649485 28.28350515] ; [70.28350515 30.71649485],0
s8,1,0.984181,0.000393,[25 69] ; [27 75],[24.93877551 69.06122449] ; [27.06122449 74.93877551],0
b4,1,0.992815,8.1e-05,[58 36] ; [63 39],[58.03061224 35.96938776] ; [62.96938776 39.03061224],0
