Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000119,14.812092,[92 10] ; [4 5],[88.21621622 13.78378378] ; [7.78378378 1.21621622],1
v4,1,0.000502,12.108112,[98  4] ; [6 3],[95.56756757  6.43243243] ; [8.43243243 0.56756757],1
p4,1,0.013332,6.124487,[82 20] ; [4 5],[79.02702703 22.97297297] ; [6.97297297 2.02702703],0
p1,1,0.016544,5.744114,[14 88] ; [4 5],[16.54054054 85.45945946] ; [1.45945946 7.54054054],0
n3,1,0.074653,3.177629,[19  5] ; [2 3],[17.37931034  6.62068966] ; [3.62068966 1.37931034],0
p11,1,0.077011,3.12688,[74 28] ; [4 5],[71.67567568 30.32432432] ; [6.32432432 2.67567568],0
a7,1,0.105637,2.61831,[72 30] ; [4 5],[69.83783784 32.16216216] ; [6.16216216 2.83783784],0
s5,1,0.119175,2.428124,[28 65] ; [5 4],[30.08823529 62.91176471] ; [2.91176471 6.08823529],0
n2,1,0.123819,2.368333,[18  6] ; [2 3],[16.55172414  7.44827586] ; [3.44827586 1.55172414],0
v2,1,0.134188,2.243375,[52 47] ; [2 6],[49.96261682 49.03738318] ; [4.03738318 3.96261682],0
d2,1,0.144079,2.133847,[53 48] ; [7 2],[55.09090909 45.90909091] ; [4.90909091 4.09090909],0
n1,1,0.164269,1.934484,[11 13] ; [4 1],[12.4137931 11.5862069] ; [2.5862069 2.4137931],0
p12,1,0.197196,1.663021,[ 9 93] ; [2 7],[10.10810811 91.89189189] ; [0.89189189 8.10810811],0
n6,1,0.212367,1.55522,[85 17] ; [6 3],[83.62162162 18.37837838] ; [7.37837838 1.62162162],0
s7,1,0.225554,1.468681,[43 48] ; [2 6],[41.36363636 49.63636364] ; [3.63636364 4.36363636],0
a6,1,0.25291,1.307159,[65 37] ; [4 5],[63.40540541 38.59459459] ; [5.59459459 3.40540541],0
u3,1,0.273016,1.201533,[19 10] ; [1 2],[18.125 10.875] ; [1.875 1.125],0
p10,1,0.278453,1.174626,[73 28] ; [8 1],[74.37272727 26.62727273] ; [6.62727273 2.37272727],0
r2,1,0.318819,0.993785,[98  4] ; [8 1],[97.40540541  4.59459459] ; [8.59459459 0.40540541],0
p5,1,0.319755,0.989947,[11 89] ; [2 7],[11.9266055 88.0733945] ; [1.0733945 7.9266055],0
s6,1,0.32372,0.973859,[72 29] ; [5 4],[70.7 30.3] ; [6.3 2.7],0
p6,1,0.355998,0.851961,[25 76] ; [1 8],[23.87272727 77.12727273] ; [2.12727273 6.87272727],0
b4,1,0.36788,0.810812,[64 38] ; [7 2],[65.24324324 36.75675676] ; [5.75675676 3.24324324],0
b5,1,0.369905,0.803984,[61 41] ; [4 5],[59.72972973 42.27027027] ; [5.27027027 3.72972973],0
u2,1,0.430955,0.620248,[16 12] ; [1 2],[15.35483871 12.64516129] ; [1.64516129 1.35483871],0
s2,1,0.431566,0.618606,[58 42] ; [4 5],[56.88073394 43.11926606] ; [5.11926606 3.88073394],0
d4,1,0.532704,0.389231,[82 20] ; [8 1],[82.7027027 19.2972973] ; [7.2972973 1.7027027],0
a2,1,0.532704,0.389231,[20 82] ; [1 8],[19.2972973 82.7027027] ; [1.7027027 7.2972973],0
s1,1,0.542592,0.370757,[ 6 95] ; [1 8],[ 6.42727273 94.57272727] ; [0.57272727 8.42727273],0
b1,1,0.546201,0.364168,[46 56] ; [5 4],[46.86486486 55.13513514] ; [4.13513514 4.86486486],0
n5,1,0.559045,0.341361,[77 25] ; [6 3],[76.27027027 25.72972973] ; [6.72972973 2.27027027],0
u1,1,0.573836,0.316306,[19 83] ; [1 8],[18.37837838 83.62162162] ; [1.62162162 7.37837838],0
n4,1,0.573836,0.316306,[83 19] ; [8 1],[83.62162162 18.37837838] ; [7.37837838 1.62162162],0
v1,1,0.57615,0.3125,[52 44] ; [4 5],[51.2 44.8] ; [4.8 4.2],0
a5,1,0.607663,0.263593,[76 26] ; [6 3],[75.35135135 26.64864865] ; [6.64864865 2.35135135],0
d5,1,0.610098,0.260032,[86 16] ; [7 2],[85.45945946 16.54054054] ; [7.54054054 1.45945946],0
v3,1,0.615921,0.251642,[32 63] ; [2 6],[31.3592233 63.6407767] ; [2.6407767 5.3592233],0
d1,1,0.728402,0.120584,[62 40] ; [6 3],[62.48648649 39.51351351] ; [5.51351351 3.48648649],0
s4,1,0.752184,0.099705,[15 85] ; [1 8],[14.67889908 85.32110092] ; [1.32110092 7.67889908],0
a3,1,0.755635,0.096856,[73 29] ; [6 3],[72.59459459 29.40540541] ; [6.40540541 2.59459459],0
d3,1,0.771302,0.08449,[63 39] ; [6 3],[63.40540541 38.59459459] ; [5.59459459 3.40540541],0
p2,1,0.780937,0.077339,[75 27] ; [7 2],[75.35135135 26.64864865] ; [6.64864865 2.35135135],0
b2,1,0.795818,0.066958,[24 38] ; [2 4],[23.70588235 38.29411765] ; [2.29411765 3.70588235],0
b3,1,0.795818,0.066958,[24 38] ; [2 4],[23.70588235 38.29411765] ; [2.29411765 3.70588235],0
p9,1,0.803018,0.062222,[82 19] ; [7 2],[81.71818182 19.28181818] ; [7.28181818 1.71818182],0
a4,1,0.836035,0.042836,[49 53] ; [4 5],[48.7027027 53.2972973] ; [4.2972973 4.7027027],0
s8,1,0.859225,0.031457,[48 53] ; [4 5],[47.74545455 53.25454545] ; [4.25454545 4.74545455],0
s3,1,0.867611,0.027787,[59 42] ; [5 4],[58.76363636 42.23636364] ; [5.23636364 3.76363636],0
p8,1,0.903407,0.014728,[32 70] ; [3 6],[32.16216216 69.83783784] ; [2.83783784 6.16216216],0
r1,1,0.917001,0.01086,[77 24] ; [7 2],[77.12727273 23.87272727] ; [6.87272727 2.12727273],0
