Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,39.337732,[32 46] ; [114  24],[52.72222222 25.27777778] ; [93.27777778 44.72222222],1
a5,1,0.000601,11.771364,[31 48] ; [88 51],[43.12385321 35.87614679] ; [75.87614679 63.12385321],1
a4,1,0.007482,7.153333,[12 67] ; [44 95],[20.29357798 58.70642202] ; [ 35.70642202 103.29357798],0
p3,1,0.031232,4.640152,[23 56] ; [61 78],[30.44036697 48.55963303] ; [53.55963303 85.44036697],0
n6,1,0.032993,4.546147,[52 27] ; [109  29],[58.61290323 20.38709677] ; [102.38709677  35.61290323],0
p4,1,0.03796,4.306797,[28 51] ; [69 69],[35.31336406 43.68663594] ; [61.68663594 76.31336406],0
n1,1,0.057067,3.620631,[ 8 23] ; [17 18],[11.74242424 19.25757576] ; [13.25757576 21.74242424],0
r4,1,0.065732,3.38651,[53 26] ; [109  30],[58.70642202 20.29357798] ; [103.29357798  35.70642202],0
p1,1,0.069144,3.303214,[ 3 76] ; [ 15 123],[ 6.55299539 72.44700461] ; [ 11.44700461 126.55299539],0
a6,1,0.072774,3.219309,[39 40] ; [86 53],[45.29816514 33.70183486] ; [79.70183486 59.29816514],0
r1,1,0.078971,3.085945,[44 35] ; [94 45],[50.00917431 28.99082569] ; [87.99082569 51.00917431],0
b3,1,0.087034,2.928403,[ 9 26] ; [36 49],[13.125 21.875] ; [31.875 53.125],0
b2,1,0.087034,2.928403,[ 9 26] ; [36 49],[13.125 21.875] ; [31.875 53.125],0
s6,1,0.095297,2.782536,[25 52] ; [60 76],[30.72769953 46.27230047] ; [54.27230047 81.72769953],0
v1,1,0.096994,2.754284,[28 51] ; [64 72],[33.80465116 45.19534884] ; [58.19534884 77.80465116],0
s8,1,0.108212,2.58014,[11 67] ; [ 32 106],[15.52777778 62.47222222] ; [ 27.47222222 110.52777778],0
d2,1,0.114798,2.486899,[ 8 71] ; [ 25 113],[12.01382488 66.98617512] ; [ 20.98617512 117.01382488],0
r3,1,0.117319,2.452754,[63 16] ; [121  17],[66.98617512 12.01382488] ; [117.01382488  20.98617512],0
s7,1,0.121,2.404323,[15 63] ; [37 91],[19.68932039 58.31067961] ; [32.31067961 95.68932039],0
s4,1,0.124645,2.357966,[13 66] ; [ 13 125],[ 9.46543779 69.53456221] ; [ 16.53456221 121.46543779],0
v3,1,0.135689,2.226179,[18 59] ; [45 91],[22.77464789 54.22535211] ; [40.22535211 95.77464789],0
s5,1,0.152153,2.050533,[11 66] ; [ 30 104],[14.96208531 62.03791469] ; [ 26.03791469 107.96208531],0
p12,1,0.193583,1.690139,[ 2 77] ; [  9 128],[ 4.02314815 74.97685185] ; [  6.97685185 130.02314815],0
d5,1,0.200606,1.637959,[39 39] ; [82 57],[43.49308756 34.50691244] ; [77.50691244 61.49308756],0
a3,1,0.203359,1.618082,[37 42] ; [77 61],[41.50230415 37.49769585] ; [72.49769585 65.50230415],0
a1,1,0.233379,1.420147,[ 3 76] ; [ 11 128],[ 5.0733945 73.9266055] ; [  8.9266055 130.0733945],0
r2,1,0.239911,1.381117,[62 17] ; [117  21],[65.16589862 13.83410138] ; [113.83410138  24.16589862],0
a8,1,0.254471,1.298588,[ 6 70] ; [ 17 113],[ 8.48543689 67.51456311] ; [ 14.51456311 115.48543689],0
v2,1,0.300046,1.073989,[29 47] ; [61 73],[32.57142857 43.42857143] ; [57.42857143 76.57142857],0
d3,1,0.305749,1.048951,[32 45] ; [48 91],[28.51851852 48.48148148] ; [51.48148148 87.51851852],0
p11,1,0.307151,1.042885,[51 28] ; [99 40],[54.35779817 24.64220183] ; [95.64220183 43.35779817],0
a2,1,0.308656,1.036418,[ 3 76] ; [ 10 129],[ 4.71100917 74.28899083] ; [  8.28899083 130.71100917],0
p6,1,0.30897,1.035073,[19 59] ; [42 94],[22.23364486 55.76635514] ; [38.76635514 97.23364486],0
u1,1,0.311846,1.022839,[ 1 78] ; [  5 134],[ 2.17431193 76.82568807] ; [  3.82568807 135.17431193],0
u3,1,0.329268,0.951775,[22 20] ; [26 35],[19.57281553 22.42718447] ; [28.42718447 32.57281553],0
p5,1,0.347654,0.882001,[ 6 73] ; [ 16 122],[ 8.00921659 70.99078341] ; [ 13.99078341 124.00921659],0
p2,1,0.363617,0.825361,[54 25] ; [103  36],[56.89449541 22.10550459] ; [100.10550459  38.89449541],0
b5,1,0.43089,0.620424,[44 35] ; [85 54],[46.74770642 32.25229358] ; [82.25229358 56.74770642],0
p8,1,0.457422,0.552195,[31 48] ; [60 75],[33.59345794 45.40654206] ; [57.40654206 77.59345794],0
a7,1,0.510467,0.433109,[47 31] ; [90 49],[49.24423963 28.75576037] ; [87.75576037 51.24423963],0
u2,1,0.577539,0.31023,[23 19] ; [30 31],[21.61165049 20.38834951] ; [31.38834951 29.61165049],0
s1,1,0.608689,0.262088,[ 4 75] ; [  5 133],[ 3.2764977 75.7235023] ; [  5.7235023 132.2764977],0
b1,1,0.654816,0.199882,[36 43] ; [59 80],[34.4266055 44.5733945] ; [60.5733945 78.4266055],0
n2,1,0.668431,0.183443,[20 11] ; [25 11],[20.82089552 10.17910448] ; [24.17910448 11.82089552],0
p7,1,0.68808,0.161172,[40 39] ; [65 71],[38.58139535 40.41860465] ; [66.41860465 69.58139535],0
n3,1,0.727242,0.121659,[20 11] ; [24 11],[20.66666667 10.33333333] ; [23.33333333 11.66666667],0
b4,1,0.750454,0.10115,[42 37] ; [77 62],[43.12385321 35.87614679] ; [75.87614679 63.12385321],0
d4,1,0.750454,0.10115,[42 37] ; [77 62],[43.12385321 35.87614679] ; [75.87614679 63.12385321],0
p10,1,0.798279,0.065319,[53 25] ; [94 41],[53.83098592 24.16901408] ; [93.16901408 41.83098592],0
p9,1,0.808003,0.05905,[56 22] ; [99 36],[56.76056338 21.23943662] ; [98.23943662 36.76056338],0
s2,1,0.831283,0.045393,[10 69] ; [ 16 121],[ 9.50925926 69.49074074] ; [ 16.49074074 120.50925926],0
v4,1,0.924808,0.008907,[68 11] ; [119  20],[67.76605505 11.23394495] ; [119.23394495  19.76605505],0
