Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,43.538933,[16 25] ; [75  5],[30.83471074 10.16528926] ; [60.16528926 19.83471074],1
r2,1,0.0,39.573616,[19 23] ; [76  4],[32.70491803  9.29508197] ; [62.29508197 17.70491803],1
r1,1,2e-06,22.345302,[10 32] ; [55 25],[22.37704918 19.62295082] ; [42.62295082 37.37704918],1
p11,1,5e-06,20.656252,[15 27] ; [62 18],[26.50819672 15.49180328] ; [50.49180328 29.50819672],1
s6,1,2e-05,18.224687,[ 9 33] ; [48 29],[20.11764706 21.88235294] ; [36.88235294 40.11764706],1
p9,1,0.000909,11.003301,[20 21] ; [62 17],[28.01666667 12.98333333] ; [53.98333333 25.01666667],1
a6,1,0.001529,10.043935,[12 30] ; [47 33],[20.31147541 21.68852459] ; [38.68852459 41.31147541],0
u3,1,0.001984,9.564417,[ 4 19] ; [25 19],[ 9.95522388 13.04477612] ; [19.04477612 24.95522388],0
s3,1,0.007039,7.262944,[13 28] ; [45 33],[19.98319328 21.01680672] ; [38.01680672 39.98319328],0
n6,1,0.00849,6.927168,[21 20] ; [60 20],[27.44628099 13.55371901] ; [53.55371901 26.44628099],0
s5,1,0.010234,6.593712,[ 4 38] ; [23 53],[ 9.61016949 32.38983051] ; [17.38983051 58.61016949],0
a7,1,0.011185,6.435609,[14 28] ; [46 34],[20.6557377 21.3442623] ; [39.3442623 40.6557377],0
p4,1,0.016635,5.734501,[11 31] ; [38 40],[17.15 24.85] ; [31.85 46.15],0
n2,1,0.019469,5.458886,[11 10] ; [18  3],[14.5  6.5] ; [14.5  6.5],0
u2,1,0.02514,5.014211,[ 5 18] ; [22 22],[ 9.26865672 13.73134328] ; [17.73134328 26.26865672],0
p3,1,0.033408,4.524751,[ 7 35] ; [28 52],[12.04918033 29.95081967] ; [22.95081967 57.04918033],0
p6,1,0.034576,4.466006,[ 5 36] ; [23 55],[ 9.64705882 31.35294118] ; [18.35294118 59.64705882],0
p10,1,0.042205,4.126984,[20 22] ; [52 26],[25.2 16.8] ; [46.8 31.2],0
p5,1,0.046706,3.955953,[ 1 40] ; [11 68],[ 4.1 36.9] ; [ 7.9 71.1],0
a5,1,0.058933,3.567151,[13 29] ; [39 41],[17.90163934 24.09836066] ; [34.09836066 45.90163934],0
n4,1,0.06364,3.439884,[20 22] ; [52 28],[24.78688525 17.21311475] ; [47.21311475 32.78688525],0
s8,1,0.068915,3.308669,[ 6 36] ; [23 56],[10.0661157 31.9338843] ; [18.9338843 60.0661157],0
d3,1,0.073728,3.198005,[10 32] ; [32 48],[14.45901639 27.54098361] ; [27.54098361 52.45901639],0
n3,1,0.078555,3.09455,[11 10] ; [15  4],[13.65  7.35] ; [12.35  6.65],0
s2,1,0.118623,2.435412,[12 30] ; [34 45],[15.96694215 26.03305785] ; [30.03305785 48.96694215],0
a2,1,0.126105,2.339804,[ 1 41] ; [ 8 72],[ 3.09836066 38.90163934] ; [ 5.90163934 74.09836066],0
s7,1,0.131759,2.271662,[10 31] ; [29 47],[13.66666667 27.33333333] ; [25.33333333 50.66666667],0
a4,1,0.149822,2.074063,[ 6 36] ; [20 58],[ 9.1 32.9] ; [16.9 61.1],0
p2,1,0.155573,2.016735,[24 18] ; [56 24],[27.54098361 14.45901639] ; [52.45901639 27.54098361],0
a1,1,0.165674,1.921656,[ 5 37] ; [ 4 76],[ 3.09836066 38.90163934] ; [ 5.90163934 74.09836066],0
b5,1,0.175218,1.83772,[22 20] ; [52 28],[25.47540984 16.52459016] ; [48.52459016 31.47540984],0
v1,1,0.204894,1.607143,[ 9 31] ; [27 53],[12. 28.] ; [24. 56.],0
