Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,41.59851,[66  8] ; [14 30],[50.16949153 23.83050847] ; [29.83050847 14.16949153],1
n2,1,0.540714,0.374219,[19  4] ; [15  5],[18.18604651  4.81395349] ; [15.81395349  4.18604651],0
p9,1,0.571566,0.32007,[49 24] ; [26 16],[47.60869565 25.39130435] ; [27.39130435 14.60869565],0
p12,1,0.576027,0.312702,[ 2 72] ; [ 2 41],[ 2.52991453 71.47008547] ; [ 1.47008547 41.52991453],0
p5,1,0.592723,0.286111,[ 2 72] ; [ 2 42],[ 2.50847458 71.49152542] ; [ 1.49152542 42.50847458],0
b1,1,0.594083,0.284013,[34 40] ; [18 26],[32.61016949 41.38983051] ; [19.38983051 24.61016949],0
s1,1,0.59855,0.277189,[ 5 67] ; [ 2 42],[ 4.34482759 67.65517241] ; [ 2.65517241 41.34482759],0
d1,1,0.605111,0.267355,[ 3 71] ; [ 1 43],[ 2.50847458 71.49152542] ; [ 1.49152542 42.50847458],0
a1,1,0.622915,0.241792,[ 5 69] ; [ 2 42],[ 4.38983051 69.61016949] ; [ 2.61016949 41.38983051],0
p8,1,0.823796,0.04958,[23 50] ; [13 31],[22.46153846 50.53846154] ; [13.53846154 30.46153846],0
n3,1,0.837046,0.042302,[13  8] ; [13  7],[13.31707317  7.68292683] ; [12.68292683  7.31707317],0
b5,1,0.887087,0.020162,[36 38] ; [22 22],[36.37288136 37.62711864] ; [21.62711864 22.37288136],0
b4,1,0.963923,0.002046,[39 35] ; [23 21],[38.88135593 35.11864407] ; [23.11864407 20.88135593],0
