Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,28.155129,[38 10] ; [ 9 31],[25.63636364 22.36363636] ; [21.36363636 18.63636364],1
s3,1,0.003012,8.8,[42  6] ; [24 16],[36. 12.] ; [30. 10.],0
p6,1,0.003456,8.549845,[25 22] ; [ 9 31],[18.36781609 28.63218391] ; [15.63218391 24.36781609],0
a3,1,0.007339,7.187988,[34 14] ; [17 23],[27.81818182 20.18181818] ; [23.18181818 16.81818182],0
r2,1,0.009746,6.680709,[42  3] ; [29 11],[37.58823529  7.41176471] ; [33.41176471  6.58823529],0
n1,1,0.027012,4.890046,[8 7] ; [1 9],[5.4 9.6] ; [3.6 6.4],0
s4,1,0.029792,4.72127,[20 28] ; [ 8 32],[15.27272727 32.72727273] ; [12.72727273 27.27272727],0
b2,1,0.03229,4.583038,[13 24] ; [ 2 19],[ 9.56896552 27.43103448] ; [ 5.43103448 15.56896552],0
b3,1,0.03229,4.583038,[13 24] ; [ 2 19],[ 9.56896552 27.43103448] ; [ 5.43103448 15.56896552],0
s5,1,0.06502,3.404471,[23 19] ; [13 25],[18.9 23.1] ; [17.1 20.9],0
n4,1,0.076916,3.128889,[34 14] ; [21 19],[30. 18.] ; [25. 15.],0
n5,1,0.079776,3.069459,[35 13] ; [22 18],[31.09090909 16.90909091] ; [25.90909091 14.09090909],0
p7,1,0.125016,2.353322,[30 16] ; [19 20],[26.51764706 19.48235294] ; [22.48235294 16.51764706],0
p3,1,0.128897,2.305736,[27 21] ; [16 24],[23.45454545 24.54545455] ; [19.54545455 20.45454545],0
v3,1,0.147668,2.096181,[17 30] ; [ 8 29],[13.98809524 33.01190476] ; [11.01190476 25.98809524],0
n3,1,0.148856,2.083939,[11  5] ; [4 6],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
u3,1,0.159886,1.975303,[10  4] ; [11 12],[7.94594595 6.05405405] ; [13.05405405  9.94594595],0
v4,1,0.174577,1.843192,[44  3] ; [33  6],[42.08139535  4.91860465] ; [34.91860465  4.08139535],0
p2,1,0.195156,1.678257,[40  8] ; [28 11],[37.51724138 10.48275862] ; [30.48275862  8.51724138],0
u2,1,0.219408,1.508236,[9 5] ; [10 13],[7.18918919 6.81081081] ; [11.81081081 11.18918919],0
a2,1,0.222994,1.485,[ 6 42] ; [ 2 38],[ 4.36363636 43.63636364] ; [ 3.63636364 36.36363636],0
d2,1,0.23377,1.417778,[19 29] ; [11 29],[16.36363636 31.63636364] ; [13.63636364 26.36363636],0
d3,1,0.237023,1.398214,[26 22] ; [26 13],[28.68965517 19.31034483] ; [23.31034483 15.68965517],0
v2,1,0.245369,1.349481,[24 22] ; [15 23],[21.35714286 24.64285714] ; [17.64285714 20.35714286],0
s6,1,0.254599,1.297889,[37  8] ; [28 11],[34.82142857 10.17857143] ; [30.17857143  8.82142857],0
a5,1,0.263061,1.252578,[32 16] ; [22 18],[29.45454545 18.54545455] ; [24.54545455 15.45454545],0
p11,1,0.322748,0.977778,[38 10] ; [28 12],[36. 12.] ; [30. 10.],0
p4,1,0.344021,0.89539,[30 18] ; [21 19],[27.81818182 20.18181818] ; [23.18181818 16.81818182],0
