Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,74.724259,[111  53] ; [ 31 126],[72.5482866 91.4517134] ; [69.4517134 87.5482866],1
p6,1,0.0,38.27849,[76 88] ; [ 22 132],[ 50.5408805 113.4591195] ; [ 47.4591195 106.5408805],1
p2,1,0.0,34.122467,[147  17] ; [97 60],[124.66043614  39.33956386] ; [119.33956386  37.66043614],1
s6,1,0.0,28.985743,[120  41] ; [69 85],[96.6 64.4] ; [92.4 61.6],1
p8,1,1e-06,24.503489,[94 71] ; [ 45 108],[72.12264151 92.87735849] ; [66.87735849 86.12264151],1
p7,1,8e-06,19.830944,[112  52] ; [67 87],[92.31446541 71.68553459] ; [86.68553459 67.31446541],1
s2,1,0.000106,15.03459,[90 74] ; [ 52 104],[72.775 91.225] ; [69.225 86.775],1
n6,1,0.000253,13.388751,[149  15] ; [118  38],[136.8375  27.1625] ; [130.1625  25.8375],1
s7,1,0.000549,11.94182,[90 67] ; [56 93],[74.90849673 82.09150327] ; [71.09150327 77.90849673],1
p5,1,0.000658,11.604665,[ 23 142] ; [  5 151],[ 14.39252336 150.60747664] ; [ 13.60747664 142.39252336],1
s3,1,0.000685,11.529142,[104  59] ; [69 85],[88.95583596 74.04416404] ; [84.04416404 69.95583596],1
p9,1,0.00072,11.435891,[140  25] ; [104  47],[127.40506329  37.59493671] ; [116.59493671  34.40506329],1
p10,1,0.001832,9.711103,[134  30] ; [103  52],[121.84326019  42.15673981] ; [115.15673981  39.84326019],0
v4,1,0.002231,9.349241,[155   9] ; [131  25],[146.575  17.425] ; [139.425  16.575],0
s5,1,0.00324,8.667017,[ 55 105] ; [ 29 120],[ 43.49514563 116.50485437] ; [ 40.50485437 108.49514563],0
p11,1,0.005048,7.862118,[133  32] ; [105  52],[121.95652174  43.04347826] ; [116.04347826  40.95652174],0
s8,1,0.007208,7.220334,[71 93] ; [ 45 111],[ 59.45 104.55] ; [56.55 99.45],0
d3,1,0.009653,6.697884,[117  48] ; [89 67],[105.88785047  59.11214953] ; [100.11214953  55.88785047],0
r3,1,0.012851,6.189535,[152  11] ; [131  24],[145.05974843  17.94025157] ; [137.94025157  17.05974843],0
d5,1,0.015145,5.899484,[138  27] ; [113  43],[129.01869159  35.98130841] ; [121.98130841  34.01869159],0
r4,1,0.022072,5.240077,[145  20] ; [123  34],[137.32919255  27.67080745] ; [130.67080745  26.32919255],0
d1,1,0.028165,4.817949,[101  64] ; [77 80],[91.21118012 73.78881988] ; [86.78881988 70.21118012],0
u2,1,0.042289,4.123605,[29 18] ; [21 30],[23.97959184 23.02040816] ; [26.02040816 24.97959184],0
r1,1,0.052567,3.757617,[132  33] ; [111  46],[124.51863354  40.48136646] ; [118.48136646  38.51863354],0
u3,1,0.095883,2.772729,[25 22] ; [19 33],[20.88888889 26.11111111] ; [23.11111111 28.88888889],0
d4,1,0.099177,2.718726,[135  30] ; [115  40],[128.90625  36.09375] ; [121.09375  33.90625],0
p1,1,0.114829,2.486468,[ 19 146] ; [ 10 145],[ 14.953125 150.046875] ; [ 14.046875 140.953125],0
n5,1,0.12677,2.33162,[138  26] ; [120  35],[132.63949843  31.36050157] ; [125.36050157  29.63949843],0
a5,1,0.12742,2.323656,[126  39] ; [108  49],[119.9068323  45.0931677] ; [114.0931677  42.9068323],0
n2,1,0.132969,2.257496,[22 14] ; [41 13],[25.2 10.8] ; [37.8 16.2],0
d2,1,0.144552,2.128818,[89 76] ; [70 83],[82.5 82.5] ; [76.5 76.5],0
u1,1,0.145479,2.119026,[ 32 133] ; [ 21 136],[ 27.15838509 137.84161491] ; [ 25.84161491 131.15838509],0
r2,1,0.194412,1.683862,[150  12] ; [136  18],[146.62025316  15.37974684] ; [139.37974684  14.62025316],0
b2,1,0.201762,1.629577,[37 61] ; [27 66],[32.83769634 65.16230366] ; [31.16230366 61.83769634],0
b3,1,0.201762,1.629577,[37 61] ; [27 66],[32.83769634 65.16230366] ; [31.16230366 61.83769634],0
a7,1,0.236924,1.398803,[117  48] ; [101  55],[112.05607477  52.94392523] ; [105.94392523  50.05607477],0
s1,1,0.240525,1.377514,[ 10 155] ; [  5 148],[  7.78301887 157.21698113] ; [  7.21698113 145.78301887],0
a2,1,0.286925,1.133992,[ 43 122] ; [ 33 124],[ 38.94409938 126.05590062] ; [ 37.05590062 119.94409938],0
a8,1,0.316208,1.004567,[ 18 135] ; [ 23 123],[ 20.97993311 132.02006689] ; [ 20.02006689 125.97993311],0
p12,1,0.326551,0.962528,[ 13 152] ; [  8 147],[ 10.828125 154.171875] ; [ 10.171875 144.828125],0
a6,1,0.345433,0.890164,[116  49] ; [102  54],[112.05607477  52.94392523] ; [105.94392523  50.05607477],0
a4,1,0.383049,0.760893,[81 84] ; [69 87],[77.10280374 87.89719626] ; [72.89719626 83.10280374],0
s4,1,0.446584,0.579306,[ 29 133] ; [ 23 133],[ 26.49056604 135.50943396] ; [ 25.50943396 130.49056604],0
a3,1,0.484998,0.487605,[117  48] ; [105  51],[114.11214953  50.88785047] ; [107.88785047  48.11214953],0
v3,1,0.601064,0.273394,[ 45 117] ; [ 46 105],[ 47.09904153 114.90095847] ; [ 43.90095847 107.09904153],0
