Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.875696,[10 39] ; [34 14],[22.22680412 26.77319588] ; [21.77319588 26.22680412],1
s7,1,0.00272,8.986651,[13 35] ; [26 19],[20.12903226 27.87096774] ; [18.87096774 26.12903226],0
s6,1,0.00606,7.53248,[22 25] ; [35 12],[28.5 18.5] ; [28.5 18.5],0
s1,1,0.022948,5.172449,[ 1 49] ; [ 7 41],[ 4.08163265 45.91836735] ; [ 3.91836735 44.08163265],0
r3,1,0.031255,4.638894,[43  7] ; [47  1],[45.91836735  4.08163265] ; [44.08163265  3.91836735],0
v4,1,0.033645,4.512657,[43  7] ; [46  1],[45.87628866  4.12371134] ; [43.12371134  3.87628866],0
s5,1,0.036033,4.395548,[10 36] ; [19 26],[14.65934066 31.34065934] ; [14.34065934 30.65934066],0
n1,1,0.061487,3.496816,[1 8] ; [ 9 10],[3.21428571 5.78571429] ; [ 6.78571429 12.21428571],0
p12,1,0.077071,3.125609,[ 1 48] ; [ 5 41],[ 3.09473684 45.90526316] ; [ 2.90526316 43.09473684],0
u2,1,0.077831,3.109615,[11  9] ; [11  2],[13.33333333  6.66666667] ; [8.66666667 4.33333333],0
s8,1,0.078501,3.095666,[14 35] ; [22 26],[18.18556701 30.81443299] ; [17.81443299 30.18556701],0
a1,1,0.082324,3.018412,[ 1 49] ; [ 5 43],[ 3.06122449 46.93877551] ; [ 2.93877551 45.06122449],0
a7,1,0.092869,2.823928,[39 11] ; [30 18],[35.20408163 14.79591837] ; [33.79591837 14.20408163],0
b5,1,0.100897,2.691307,[37 13] ; [28 20],[33.16326531 16.83673469] ; [31.83673469 16.16326531],0
b1,1,0.139743,2.180782,[24 26] ; [16 32],[20.40816327 29.59183673] ; [19.59183673 28.40816327],0
s4,1,0.153658,2.035558,[ 6 44] ; [11 37],[ 8.67346939 41.32653061] ; [ 8.32653061 39.67346939],0
b4,1,0.161145,1.96345,[33 17] ; [25 23],[29.59183673 20.40816327] ; [28.40816327 19.59183673],0
p8,1,0.17638,1.827864,[24 25] ; [17 31],[20.71134021 28.28865979] ; [20.28865979 27.71134021],0
d3,1,0.215807,1.532036,[38 12] ; [31 17],[35.20408163 14.79591837] ; [33.79591837 14.20408163],0
p2,1,0.22224,1.489849,[39 10] ; [33 15],[36.37113402 12.62886598] ; [35.62886598 12.37113402],0
u3,1,0.254616,1.297798,[12  8] ; [11  3],[13.52941176  6.47058824] ; [9.47058824 4.52941176],0
a3,1,0.260042,1.268536,[30 20] ; [34 14],[32.65306122 17.34693878] ; [31.34693878 16.65306122],0
p1,1,0.284578,1.145098,[ 4 46] ; [ 7 40],[ 5.67010309 44.32989691] ; [ 5.32989691 41.67010309],0
u1,1,0.30204,1.065165,[ 4 46] ; [ 7 41],[ 5.6122449 44.3877551] ; [ 5.3877551 42.6122449],0
v3,1,0.329529,0.950747,[21 26] ; [16 30],[18.69892473 28.30107527] ; [18.30107527 27.69892473],0
p10,1,0.419915,0.650553,[28 21] ; [30 16],[29.91578947 19.08421053] ; [28.08421053 17.91578947],0
a8,1,0.438597,0.599951,[ 5 39] ; [ 3 42],[ 3.95505618 40.04494382] ; [ 4.04494382 40.95505618],0
n3,1,0.439161,0.598475,[7 2] ; [12  7],[6.10714286 2.89285714] ; [12.89285714  6.10714286],0
d5,1,0.52662,0.400909,[38 12] ; [39  9],[39.28571429 10.71428571] ; [37.71428571 10.28571429],0
a4,1,0.535421,0.384093,[25 25] ; [21 27],[23.46938776 26.53061224] ; [22.53061224 25.46938776],0
a2,1,0.536767,0.381565,[ 8 42] ; [10 38],[ 9.18367347 40.81632653] ; [ 8.81632653 39.18367347],0
r1,1,0.546308,0.363973,[37 13] ; [38 10],[38.26530612 11.73469388] ; [36.73469388 11.26530612],0
d2,1,0.564923,0.331251,[18 32] ; [20 28],[19.3877551 30.6122449] ; [18.6122449 29.3877551],0
r2,1,0.5722,0.319016,[44  6] ; [43  4],[44.84536082  5.15463918] ; [42.15463918  4.84536082],0
n2,1,0.608757,0.261988,[7 2] ; [13  6],[6.42857143 2.57142857] ; [13.57142857  5.42857143],0
p5,1,0.611949,0.257346,[ 2 47] ; [ 3 44],[ 2.55208333 46.44791667] ; [ 2.44791667 44.55208333],0
n4,1,0.657707,0.196321,[22 28] ; [19 29],[20.91836735 29.08163265] ; [20.08163265 27.91836735],0
p7,1,0.673082,0.178018,[24 25] ; [21 26],[22.96875 26.03125] ; [22.03125 24.96875],0
d1,1,0.686106,0.163333,[26 24] ; [23 25],[25. 25.] ; [24. 24.],0
p11,1,0.77166,0.084219,[33 17] ; [33 15],[33.67346939 16.32653061] ; [32.32653061 15.67346939],0
n6,1,0.790001,0.070921,[29 21] ; [26 21],[28.35051546 21.64948454] ; [26.64948454 20.35051546],0
p3,1,0.809109,0.058359,[21 28] ; [19 28],[20.41666667 28.58333333] ; [19.58333333 27.41666667],0
b2,1,0.817224,0.053415,[10 14] ; [13 16],[10.41509434 13.58490566] ; [12.58490566 16.41509434],0
b3,1,0.817224,0.053415,[10 14] ; [13 16],[10.41509434 13.58490566] ; [12.58490566 16.41509434],0
a6,1,0.87224,0.025861,[31 19] ; [29 19],[30.6122449 19.3877551] ; [29.3877551 18.6122449],0
r4,1,0.875661,0.024484,[40 10] ; [39  9],[40.30612245  9.69387755] ; [38.69387755  9.30612245],0
p6,1,0.890278,0.019031,[14 33] ; [14 31],[14.30434783 32.69565217] ; [13.69565217 31.30434783],0
a5,1,0.89323,0.018015,[35 15] ; [33 15],[34.69387755 15.30612245] ; [33.30612245 14.69387755],0
p9,1,0.920872,0.009867,[35 14] ; [34 13],[35.21875 13.78125] ; [33.78125 13.21875],0
d4,1,0.928875,0.007967,[42  8] ; [40  8],[41.83673469  8.16326531] ; [40.16326531  7.83673469],0
p4,1,0.929295,0.007873,[21 28] ; [21 27],[21.21649485 27.78350515] ; [20.78350515 27.21649485],0
v2,1,0.949503,0.004011,[31 19] ; [27 17],[30.85106383 19.14893617] ; [27.14893617 16.85106383],0
