Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000182,14.004197,[41 18] ; [41 64],[29.5 29.5] ; [52.5 52.5],1
b4,1,0.01598,5.805022,[41 19] ; [53 55],[33.57142857 26.42857143] ; [60.42857143 47.57142857],0
n4,1,0.01829,5.568201,[46 14] ; [62 44],[39.03614458 20.96385542] ; [68.96385542 37.03614458],0
p4,1,0.082922,3.006687,[35 22] ; [51 57],[29.70909091 27.29090909] ; [56.29090909 51.70909091],0
a5,1,0.087693,2.916226,[46 14] ; [69 39],[41.07142857 18.92857143] ; [73.92857143 34.07142857],0
a1,1,0.107104,2.596433,[ 4 56] ; [  2 106],[ 2.14285714 57.85714286] ; [  3.85714286 104.14285714],0
s2,1,0.11484,2.486313,[37 22] ; [54 54],[32.1497006 26.8502994] ; [58.8502994 49.1497006],0
s8,1,0.140832,2.168848,[29 30] ; [40 67],[24.52409639 34.47590361] ; [44.47590361 62.52409639],0
u1,1,0.143072,2.144608,[15 45] ; [17 91],[11.42857143 48.57142857] ; [20.57142857 87.42857143],0
n1,1,0.15415,2.0307,[ 5 10] ; [23 19],[7.36842105 7.63157895] ; [20.63157895 21.36842105],0
p8,1,0.156758,2.005221,[26 32] ; [36 71],[21.79393939 36.20606061] ; [40.20606061 66.79393939],0
s5,1,0.20323,1.619011,[25 32] ; [34 67],[21.28481013 35.71518987] ; [37.71518987 63.28481013],0
a7,1,0.220501,1.501109,[42 18] ; [84 23],[45.26946108 14.73053892] ; [80.73053892 26.26946108],0
s4,1,0.234862,1.411173,[11 48] ; [29 79],[14.13173653 44.86826347] ; [25.86826347 82.13173653],0
d3,1,0.240899,1.375327,[44 16] ; [69 38],[40.5988024 19.4011976] ; [72.4011976 34.5988024],0
p12,1,0.245966,1.346073,[ 3 56] ; [  2 105],[ 1.77710843 57.22289157] ; [  3.22289157 103.77710843],0
r1,1,0.290969,1.115133,[52  8] ; [85 21],[49.51807229 10.48192771] ; [87.48192771 18.51807229],0
