Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.017718,5.6238,[2 2] ; [25  2],[3.48387097 0.51612903] ; [23.51612903  3.48387097],0
s4,1,0.023712,5.1156,[2 2] ; [ 2 23],[0.55172414 3.44827586] ; [ 3.44827586 21.55172414],0
p11,1,0.086926,2.930403,[2 2] ; [24  4],[3.25 0.75] ; [22.75  5.25],0
v3,1,0.282745,1.153846,[3 1] ; [12 14],[2. 2.] ; [13. 13.],0
a6,1,0.298223,1.082126,[2 2] ; [21  7],[2.875 1.125] ; [20.125  7.875],0
v2,1,0.350807,0.870536,[3 1] ; [13 13],[2.13333333 1.86666667] ; [13.86666667 12.13333333],0
p7,1,0.387094,0.748052,[2 2] ; [20  8],[2.75 1.25] ; [19.25  8.75],0
b1,1,0.41902,0.653061,[3 1] ; [15 13],[2.25 1.75] ; [15.75 12.25],0
p6,1,0.462037,0.540954,[1 3] ; [12 15],[1.67741935 2.32258065] ; [11.32258065 15.67741935],0
d3,1,0.496367,0.462695,[3 1] ; [16 12],[2.375 1.625] ; [16.625 11.375],0
d1,1,0.496367,0.462695,[3 1] ; [16 12],[2.375 1.625] ; [16.625 11.375],0
b4,1,0.580912,0.304762,[3 1] ; [17 11],[2.5 1.5] ; [17.5 10.5],0
b5,1,0.580912,0.304762,[3 1] ; [17 11],[2.5 1.5] ; [17.5 10.5],0
d2,1,0.580912,0.304762,[3 1] ; [17 11],[2.5 1.5] ; [17.5 10.5],0
a7,1,0.580912,0.304762,[3 1] ; [17 11],[2.5 1.5] ; [17.5 10.5],0
p4,1,0.60524,0.267165,[3 1] ; [23  4],[3.35483871 0.64516129] ; [22.64516129  4.35483871],0
p8,1,0.673005,0.178108,[3 1] ; [18 10],[2.625 1.375] ; [18.375  9.625],0
a3,1,0.673005,0.178108,[3 1] ; [18 10],[2.625 1.375] ; [18.375  9.625],0
p3,1,0.673005,0.178108,[3 1] ; [18 10],[2.625 1.375] ; [18.375  9.625],0
s6,1,0.683017,0.166749,[2 2] ; [14  9],[2.37037037 1.62962963] ; [13.62962963  9.37037037],0
n5,1,0.732074,0.117216,[3 1] ; [23  5],[3.25 0.75] ; [22.75  5.25],0
r1,1,0.739332,0.110714,[3 1] ; [18  9],[2.70967742 1.29032258] ; [18.29032258  8.70967742],0
a4,1,0.787642,0.072562,[2 2] ; [12 16],[1.75 2.25] ; [12.25 15.75],0
b2,1,0.84562,0.037912,[1 1] ; [ 9 12],[0.86956522 1.13043478] ; [ 9.13043478 11.86956522],0
b3,1,0.84562,0.037912,[1 1] ; [ 9 12],[0.86956522 1.13043478] ; [ 9.13043478 11.86956522],0
s3,1,0.849017,0.036242,[1 3] ; [ 8 19],[1.16129032 2.83870968] ; [ 7.83870968 19.16129032],0
s2,1,0.849017,0.036242,[1 3] ; [ 8 19],[1.16129032 2.83870968] ; [ 7.83870968 19.16129032],0
u1,1,0.871602,0.026122,[1 3] ; [ 6 22],[0.875 3.125] ; [ 6.125 21.875],0
a2,1,0.871602,0.026122,[1 3] ; [ 6 22],[0.875 3.125] ; [ 6.125 21.875],0
n4,1,0.871602,0.026122,[3 1] ; [22  6],[3.125 0.875] ; [21.875  6.125],0
s5,1,0.887949,0.019853,[2 1] ; [15  9],[1.88888889 1.11111111] ; [15.11111111  8.88888889],0
a5,1,1.0,0.0,[3 1] ; [21  7],[3. 1.] ; [21.  7.],0
