Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.004152,[306 102] ; [43 56],[280.85207101 127.14792899] ; [68.14792899 30.85207101],1
p11,1,0.0,25.509801,[327  83] ; [56 45],[307.29941292 102.70058708] ; [75.70058708 25.29941292],1
n4,1,3e-06,21.601446,[307 102] ; [52 49],[287.90392157 121.09607843] ; [71.09607843 29.90392157],1
p10,1,4e-06,21.152516,[317  87] ; [54 43],[299.16966068 104.83033932] ; [71.83033932 25.16966068],1
r4,1,0.000285,13.166717,[368  42] ; [77 24],[357.04500978  52.95499022] ; [87.95499022 13.04500978],1
p9,1,0.000366,12.695713,[324  76] ; [63 35],[310.84337349  89.15662651] ; [76.15662651 21.84337349],1
p2,1,0.003319,8.623086,[337  70] ; [69 30],[326.56521739  80.43478261] ; [79.43478261 19.56521739],0
s5,1,0.003427,8.564831,[108 293] ; [12 83],[ 97.01612903 303.98387097] ; [22.98387097 72.01612903],0
p4,1,0.005732,7.632581,[220 185] ; [38 60],[207.73359841 197.26640159] ; [50.26640159 47.73359841],0
b1,1,0.006377,7.440628,[139 271] ; [49 52],[150.84148728 259.15851272] ; [37.15851272 63.84148728],0
d1,1,0.011309,6.416179,[216 194] ; [39 62],[204.59882583 205.40117417] ; [50.40117417 50.59882583],0
s6,1,0.011635,6.365585,[218 181] ; [41 60],[206.682 192.318] ; [52.318 48.682],0
r3,1,0.012705,6.209696,[387  21] ; [88 12],[381.49606299  26.50393701] ; [93.50393701  6.49606299],0
b3,1,0.0135,6.102363,[ 75 148] ; [ 7 39],[ 67.97769517 155.02230483] ; [14.02230483 31.97769517],0
b2,1,0.0135,6.102363,[ 75 148] ; [ 7 39],[ 67.97769517 155.02230483] ; [14.02230483 31.97769517],0
p5,1,0.018228,5.57413,[ 37 371] ; [ 2 97],[ 31.38461538 376.61538462] ; [ 7.61538462 91.38461538],0
p8,1,0.019517,5.454586,[199 205] ; [35 62],[188.69461078 215.30538922] ; [45.30538922 51.69461078],0
r2,1,0.01975,5.433839,[385  22] ; [89 12],[379.75984252  27.24015748] ; [94.24015748  6.75984252],0
u2,1,0.022814,5.182632,[73 76] ; [24 10],[78.97814208 70.02185792] ; [18.02185792 15.97814208],0
p6,1,0.041357,4.161312,[121 284] ; [18 75],[113.04216867 291.95783133] ; [25.95783133 67.04216867],0
p3,1,0.050554,3.822983,[177 230] ; [32 66],[168.44158416 238.55841584] ; [40.55841584 57.44158416],0
