Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,182.358863,[21 67] ; [313  30],[68.19489559 19.80510441] ; [265.80510441  77.19489559],1
p2,1,0.0,51.068789,[43 46] ; [288  54],[68.35034803 20.64965197] ; [262.64965197  79.35034803],1
p11,1,0.0,50.377991,[43 46] ; [289  55],[68.24018476 20.75981524] ; [263.75981524  80.24018476],1
n6,1,1e-06,24.0939,[52 35] ; [285  55],[68.66276347 18.33723653] ; [268.33723653  71.66276347],1
s8,1,3e-06,21.799133,[15 74] ; [150 192],[34.07192575 54.92807425] ; [130.92807425 211.07192575],1
r3,1,8e-06,19.913141,[72 16] ; [327  15],[81.65581395  6.34418605] ; [317.34418605  24.65581395],1
s6,1,1.1e-05,19.372374,[38 51] ; [230 108],[55.85948478 33.14051522] ; [212.14051522 125.85948478],1
r4,1,1.8e-05,18.349607,[66 23] ; [313  31],[77.90069284 11.09930716] ; [301.09930716  42.90069284],1
v4,1,5.6e-05,16.248153,[72 15] ; [325  16],[80.69859813  6.30140187] ; [316.30140187  24.69859813],1
b1,1,0.000221,13.646242,[49 40] ; [116 228],[33.91454965 55.08545035] ; [131.08545035 212.91454965],1
n5,1,0.000403,12.519234,[51 37] ; [261  79],[64.14953271 23.85046729] ; [247.85046729  92.14953271],1
s7,1,0.000725,11.424594,[23 60] ; [159 170],[36.66504854 46.33495146] ; [145.33495146 183.66504854],1
v2,1,0.00083,11.174006,[35 52] ; [197 130],[48.75362319 38.24637681] ; [183.24637681 143.75362319],1
s1,1,0.002683,9.011723,[ 7 81] ; [  6 332],[ 2.68544601 85.31455399] ; [ 10.31455399 327.68544601],0
p7,1,0.002877,8.88382,[33 55] ; [187 151],[45.44600939 42.55399061] ; [174.55399061 163.44600939],0
p3,1,0.003795,8.379193,[25 63] ; [156 187],[36.95591647 51.04408353] ; [144.04408353 198.95591647],0
n3,1,0.005824,7.60392,[16 15] ; [64 18],[21.94690265  9.05309735] ; [58.05309735 23.94690265],0
v1,1,0.00756,7.134827,[33 56] ; [175 155],[44.18138425 44.81861575] ; [163.81861575 166.18138425],0
p8,1,0.00821,6.987146,[27 61] ; [158 183],[37.94871795 50.05128205] ; [147.05128205 193.94871795],0
n2,1,0.015285,5.883278,[20 14] ; [66 16],[25.20689655  8.79310345] ; [60.79310345 21.20689655],0
a1,1,0.015308,5.880721,[ 9 80] ; [ 13 331],[ 4.52193995 84.47806005] ; [ 17.47806005 326.52193995],0
p4,1,0.020517,5.367399,[34 54] ; [180 163],[43.6937355 44.3062645] ; [170.3062645 172.6937355],0
s2,1,0.021176,5.312262,[30 58] ; [163 178],[39.58974359 48.41025641] ; [153.41025641 187.58974359],0
s5,1,0.032729,4.559919,[18 71] ; [106 227],[26.15165877 62.84834123] ; [ 97.84834123 235.15165877],0
p12,1,0.035888,4.402406,[ 1 87] ; [ 24 319],[ 5.10440835 82.89559165] ; [ 19.89559165 323.10440835],0
s3,1,0.051656,3.786864,[38 51] ; [184 155],[46.1635514 42.8364486] ; [175.8364486 163.1635514],0
d4,1,0.087677,2.916518,[70 19] ; [295  48],[75.19675926 13.80324074] ; [289.80324074  53.19675926],0
a8,1,0.094506,2.795895,[ 7 74] ; [ 50 263],[11.71827411 69.28172589] ; [ 45.28172589 267.71827411],0
b5,1,0.106227,2.609469,[47 42] ; [214 130],[53.64665127 35.35334873] ; [207.35334873 136.64665127],0
p5,1,0.119519,2.423619,[ 3 85] ; [ 28 312],[ 6.37383178 81.62616822] ; [ 24.62616822 315.37383178],0
a7,1,0.138416,2.195479,[58 30] ; [254  90],[63.55555556 24.44444444] ; [248.44444444  95.55555556],0
d2,1,0.156109,2.011521,[54 34] ; [181 161],[48.09302326 39.90697674] ; [186.90697674 155.09302326],0
d5,1,0.167846,1.902075,[71 18] ; [294  49],[75.19675926 13.80324074] ; [289.80324074  53.19675926],0
a3,1,0.191054,1.709468,[65 23] ; [276  68],[69.46296296 18.53703704] ; [271.53703704  72.46296296],0
d3,1,0.22218,1.490238,[56 33] ; [239 104],[60.77546296 28.22453704] ; [234.22453704 108.77546296],0
v3,1,0.237364,1.396179,[28 57] ; [131 197],[32.72397094 52.27602906] ; [126.27602906 201.72397094],0
r1,1,0.285533,1.140566,[69 19] ; [284  57],[72.41025641 15.58974359] ; [280.58974359  60.41025641],0
d1,1,0.298648,1.08022,[50 39] ; [214 130],[54.26327945 34.73672055] ; [209.73672055 134.26327945],0
a6,1,0.313989,1.013823,[62 27] ; [257  86],[65.71990741 23.28009259] ; [253.28009259  89.71990741],0
n4,1,0.32854,0.954643,[63 25] ; [262  80],[66.51162791 21.48837209] ; [258.48837209  83.51162791],0
u2,1,0.330551,0.94674,[10 13] ; [37 30],[12.01111111 10.98888889] ; [34.98888889 32.01111111],0
b3,1,0.385193,0.754063,[17 37] ; [ 81 133],[19.74626866 34.25373134] ; [ 78.25373134 135.74626866],0
b2,1,0.385193,0.754063,[17 37] ; [ 81 133],[19.74626866 34.25373134] ; [ 78.25373134 135.74626866],0
s4,1,0.406062,0.6903,[10 79] ; [ 50 291],[12.41860465 76.58139535] ; [ 47.58139535 293.41860465],0
a4,1,0.491575,0.473077,[48 40] ; [173 170],[45.12296984 42.87703016] ; [175.87703016 167.12296984],0
p1,1,0.511327,0.431351,[ 4 84] ; [ 22 321],[ 5.30858469 82.69141531] ; [ 20.69141531 322.30858469],0
r2,1,0.534199,0.386398,[80  7] ; [318  21],[81.28169014  5.71830986] ; [316.71830986  22.28169014],0
a2,1,0.773071,0.083152,[25 64] ; [102 242],[26.1039261 62.8960739] ; [100.8960739 243.1039261],0
b4,1,0.838947,0.041307,[51 38] ; [193 151],[50.15242494 38.84757506] ; [193.84757506 150.15242494],0
u1,1,0.914747,0.01146,[17 72] ; [ 64 280],[16.64896074 72.35103926] ; [ 64.35103926 279.64896074],0
u3,1,0.970718,0.001347,[13 11] ; [36 31],[12.92307692 11.07692308] ; [36.07692308 30.92307692],0
n1,1,0.990998,0.000127,[13 19] ; [33 48],[13.02654867 18.97345133] ; [32.97345133 48.02654867],0
