Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,8e-06,20.027266,[30 17] ; [13 48],[18.71296296 28.28703704] ; [24.28703704 36.71296296],1
s2,1,4.5e-05,16.645028,[23 24] ; [ 8 53],[13.49074074 33.50925926] ; [17.50925926 43.49074074],1
s7,1,0.001423,10.176218,[18 25] ; [ 8 50],[11.06930693 31.93069307] ; [14.93069307 43.06930693],0
p4,1,0.00242,9.19993,[24 23] ; [14 47],[16.53703704 30.46296296] ; [21.46296296 39.53703704],0
p2,1,0.004054,8.259539,[32 15] ; [25 37],[24.57798165 22.42201835] ; [32.42201835 29.57798165],0
p7,1,0.021307,5.301543,[25 21] ; [20 42],[19.16666667 26.83333333] ; [25.83333333 36.16666667],0
r1,1,0.023136,5.158276,[37 10] ; [36 26],[31.47706422 15.52293578] ; [41.52293578 20.47706422],0
v1,1,0.02976,4.723093,[16 31] ; [10 52],[11.21100917 35.78899083] ; [14.78899083 47.21100917],0
p8,1,0.041258,4.165399,[17 29] ; [12 50],[12.35185185 33.64814815] ; [16.64814815 45.35185185],0
r3,1,0.048662,3.886977,[39  8] ; [41 21],[34.49541284 12.50458716] ; [45.50458716 16.49541284],0
v4,1,0.063686,3.438685,[39  7] ; [43 19],[34.92592593 11.07407407] ; [47.07407407 14.92592593],0
s4,1,0.069372,3.297818,[13 32] ; [ 9 53],[ 9.25233645 35.74766355] ; [12.74766355 49.25233645],0
r4,1,0.075106,3.167749,[35 12] ; [36 26],[30.6146789 16.3853211] ; [40.3853211 21.6146789],0
p1,1,0.0762,3.144141,[ 7 40] ; [ 3 58],[ 4.35185185 42.64814815] ; [ 5.64814815 55.35185185],0
u3,1,0.126199,2.338645,[14  7] ; [13 16],[11.34  9.66] ; [15.66 13.34],0
p11,1,0.132261,2.265763,[25 22] ; [24 38],[21.12844037 25.87155963] ; [27.87155963 34.12844037],0
s1,1,0.136397,2.218144,[ 7 39] ; [ 4 58],[ 4.68518519 41.31481481] ; [ 6.31481481 55.68518519],0
p10,1,0.139031,2.188656,[13 33] ; [10 51],[ 9.88785047 36.11214953] ; [13.11214953 47.88785047],0
r2,1,0.140057,2.177328,[42  5] ; [48 13],[39.16666667  7.83333333] ; [50.83333333 10.16666667],0
p3,1,0.161532,1.959823,[16 30] ; [14 48],[12.77777778 33.22222222] ; [17.22222222 44.77777778],0
s8,1,0.165556,1.92273,[10 37] ; [ 7 54],[ 7.39814815 39.60185185] ; [ 9.60185185 51.39814815],0
n1,1,0.165857,1.92,[9 9] ; [ 9 21],[ 6.75 11.25] ; [11.25 18.75],0
n4,1,0.1925,1.698378,[33 14] ; [36 26],[29.75229358 17.24770642] ; [39.24770642 22.75229358],0
n2,1,0.214905,1.538069,[12  6] ; [15 16],[9.91836735 8.08163265] ; [17.08163265 13.91836735],0
a5,1,0.223862,1.479443,[29 18] ; [31 31],[25.87155963 21.12844037] ; [34.12844037 27.87155963],0
p6,1,0.25124,1.316397,[11 36] ; [ 9 52],[ 8.7037037 38.2962963] ; [11.2962963 49.7037037],0
u2,1,0.309657,1.032137,[11 10] ; [11 18],[ 9.24 11.76] ; [12.76 16.24],0
d5,1,0.332994,0.93722,[33 14] ; [38 24],[30.6146789 16.3853211] ; [40.3853211 21.6146789],0
s5,1,0.393278,0.728783,[ 9 38] ; [ 8 53],[ 7.39814815 39.60185185] ; [ 9.60185185 51.39814815],0
u1,1,0.41966,0.651267,[ 6 41] ; [ 5 57],[ 4.74311927 42.25688073] ; [ 6.25688073 55.74311927],0
p5,1,0.420215,0.649715,[ 3 43] ; [ 2 60],[ 2.12962963 43.87037037] ; [ 2.87037037 59.12962963],0
b3,1,0.436991,0.604171,[ 7 25] ; [12 28],[ 8.44444444 23.55555556] ; [10.55555556 29.44444444],0
b2,1,0.436991,0.604171,[ 7 25] ; [12 28],[ 8.44444444 23.55555556] ; [10.55555556 29.44444444],0
d1,1,0.452618,0.564089,[20 27] ; [22 40],[18.11009174 28.88990826] ; [23.88990826 38.11009174],0
n3,1,0.489402,0.477841,[10  7] ; [14 15],[8.86956522 8.13043478] ; [15.13043478 13.86956522],0
b1,1,0.544947,0.366448,[27 20] ; [32 30],[25.44036697 21.55963303] ; [33.55963303 28.44036697],0
b4,1,0.576122,0.312546,[24 23] ; [35 27],[25.44036697 21.55963303] ; [33.55963303 28.44036697],0
n5,1,0.581362,0.304038,[29 18] ; [35 27],[27.59633028 19.40366972] ; [36.40366972 25.59633028],0
d3,1,0.6193,0.246852,[25 22] ; [30 32],[23.71559633 23.28440367] ; [31.28440367 30.71559633],0
b5,1,0.6193,0.246852,[25 22] ; [30 32],[23.71559633 23.28440367] ; [31.28440367 30.71559633],0
a2,1,0.623177,0.241427,[ 6 41] ; [10 52],[ 6.89908257 40.10091743] ; [ 9.10091743 52.89908257],0
v3,1,0.632733,0.228373,[10 36] ; [11 50],[ 9.02803738 36.97196262] ; [11.97196262 49.02803738],0
a1,1,0.738836,0.111152,[ 3 44] ; [ 5 57],[ 3.44954128 43.55045872] ; [ 4.55045872 57.44954128],0
