Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,28.176705,[ 1 23] ; [38 17],[11.84810127 12.15189873] ; [27.15189873 27.84810127],1
a3,1,1e-06,25.208638,[ 9 15] ; [50  5],[17.92405063  6.07594937] ; [41.07594937 13.92405063],1
n6,1,0.00036,12.729726,[15  9] ; [50  3],[20.25974026  3.74025974] ; [44.74025974  8.25974026],1
n4,1,0.000821,11.192846,[11 13] ; [44  9],[17.14285714  6.85714286] ; [37.85714286 15.14285714],1
d2,1,0.000974,10.875692,[ 8 16] ; [40 15],[14.58227848  9.41772152] ; [33.41772152 21.58227848],1
p7,1,0.001021,10.789145,[ 5 19] ; [33 21],[11.69230769 12.30769231] ; [26.30769231 27.69230769],0
u1,1,0.001923,9.621622,[ 1 23] ; [21 34],[ 6.6835443 17.3164557] ; [15.3164557 39.6835443],0
a6,1,0.002787,8.941636,[10 14] ; [42 13],[15.79746835  8.20253165] ; [36.20253165 18.79746835],0
p9,1,0.017991,5.596989,[14  8] ; [48  7],[17.71428571  4.28571429] ; [44.28571429 10.71428571],0
u2,1,0.019773,5.431803,[11  3] ; [1 4],[8.84210526 5.15789474] ; [3.15789474 1.84210526],0
n5,1,0.021083,5.31994,[13 11] ; [43 11],[17.23076923  6.76923077] ; [38.76923077 15.23076923],0
d1,1,0.02155,5.281796,[11 13] ; [40 15],[15.49367089  8.50632911] ; [35.50632911 19.49367089],0
d5,1,0.029309,4.749368,[18  6] ; [51  4],[20.96202532  3.03797468] ; [48.03797468  6.96202532],0
n3,1,0.032404,4.57702,[5 6] ; [15  3],[7.5862069 3.4137931] ; [12.4137931  5.5862069],0
p6,1,0.045855,3.986903,[ 6 18] ; [27 28],[10.02531646 13.97468354] ; [22.97468354 32.02531646],0
a7,1,0.070295,3.276108,[14 10] ; [43 12],[17.3164557  6.6835443] ; [39.6835443 15.3164557],0
n2,1,0.076626,3.135059,[6 5] ; [16  3],[8.06666667 2.93333333] ; [13.93333333  5.06666667],0
a8,1,0.076845,3.130402,[ 1 21] ; [10 37],[ 3.50724638 18.49275362] ; [ 7.49275362 39.50724638],0
p3,1,0.112129,2.523958,[ 8 16] ; [29 26],[11.24050633 12.75949367] ; [25.75949367 29.24050633],0
p1,1,0.116621,2.462121,[ 6 18] ; [ 6 48],[ 3.69230769 20.30769231] ; [ 8.30769231 45.69230769],0
v3,1,0.147184,2.101201,[ 6 16] ; [24 29],[ 8.8 13.2] ; [21.2 31.8],0
p2,1,0.149964,2.072622,[21  3] ; [40 15],[18.53164557  5.46835443] ; [42.46835443 12.53164557],0
n1,1,0.15631,2.009569,[4 7] ; [12  7],[5.86666667 5.13333333] ; [10.13333333  8.86666667],0
r1,1,0.158192,1.991422,[19  5] ; [49  5],[20.92307692  3.07692308] ; [47.07692308  6.92307692],0
v2,1,0.189927,1.718182,[10 12] ; [34 21],[12.57142857  9.42857143] ; [31.42857143 23.57142857],0
u3,1,0.196706,1.666667,[13  2] ; [3 2],[12.  3.] ; [4. 1.],0
b2,1,0.206898,1.593004,[ 2 10] ; [12 21],[3.73333333 8.26666667] ; [10.26666667 22.73333333],0
b3,1,0.206898,1.593004,[ 2 10] ; [12 21],[3.73333333 8.26666667] ; [10.26666667 22.73333333],0
r4,1,0.276989,1.181803,[21  3] ; [52  3],[22.17721519  1.82278481] ; [50.82278481  4.17721519],0
s5,1,0.369927,0.803908,[10 12] ; [29 22],[11.75342466 10.24657534] ; [27.24657534 23.75342466],0
s3,1,0.401504,0.703818,[18  6] ; [36 19],[16.40506329  7.59493671] ; [37.59493671 17.40506329],0
v1,1,0.401748,0.703089,[11 12] ; [32 23],[12.67948718 10.32051282] ; [30.32051282 24.67948718],0
r3,1,0.452111,0.565354,[21  3] ; [51  4],[21.87341772  2.12658228] ; [50.12658228  4.87341772],0
d3,1,0.459867,0.546217,[15  9] ; [39 16],[16.40506329  7.59493671] ; [37.59493671 17.40506329],0
p5,1,0.479064,0.500993,[ 4 20] ; [ 6 49],[ 3.03797468 20.96202532] ; [ 6.96202532 48.03797468],0
p10,1,0.486862,0.483454,[15  7] ; [41 13],[16.21052632  5.78947368] ; [39.78947368 14.21052632],0
d4,1,0.488003,0.480925,[18  6] ; [45 10],[19.13924051  4.86075949] ; [43.86075949 11.13924051],0
p4,1,0.524044,0.405927,[13 11] ; [34 21],[14.27848101  9.72151899] ; [32.72151899 22.27848101],0
p8,1,0.535093,0.38471,[ 7 17] ; [20 35],[ 8.20253165 15.79746835] ; [18.79746835 36.20253165],0
v4,1,0.541119,0.37347,[23  1] ; [54  1],[23.39240506  0.60759494] ; [53.60759494  1.39240506],0
b5,1,0.545905,0.364704,[14 10] ; [36 19],[15.18987342  8.81012658] ; [34.81012658 20.18987342],0
p12,1,0.630586,0.231268,[ 1 22] ; [ 4 51],[ 1.47435897 21.52564103] ; [ 3.52564103 51.47435897],0
b1,1,0.645429,0.211712,[14 10] ; [29 26],[13.06329114 10.93670886] ; [29.93670886 25.06329114],0
b4,1,0.719172,0.129287,[15  9] ; [32 23],[14.27848101  9.72151899] ; [32.72151899 22.27848101],0
s2,1,0.784725,0.07462,[19  5] ; [42 13],[18.53164557  5.46835443] ; [42.46835443 12.53164557],0
s7,1,0.854499,0.033629,[16  3] ; [42  9],[15.74285714  3.25714286] ; [42.25714286  8.74285714],0
s1,1,0.921829,0.00963,[ 1 23] ; [ 2 52],[ 0.92307692 23.07692308] ; [ 2.07692308 51.92307692],0
s4,1,0.965916,0.001826,[ 6 18] ; [14 41],[ 6.07594937 17.92405063] ; [13.92405063 41.07594937],0
s6,1,0.984491,0.000378,[20  3] ; [46  7],[19.97368421  3.02631579] ; [46.02631579  6.97368421],0
