Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.041681,[366  82] ; [33 35],[346.41860465 101.58139535] ; [52.58139535 15.41860465],1
n4,1,0.0,29.687753,[373  74] ; [38 31],[356.04069767  90.95930233] ; [54.95930233 14.04069767],1
r4,1,0.0,29.093675,[423  25] ; [52 17],[411.60541586  36.39458414] ; [63.39458414  5.60541586],1
r2,1,0.0,26.974841,[426  16] ; [54 13],[416.8172888  25.1827112] ; [63.1827112  3.8172888],1
p9,1,2e-06,22.236751,[403  41] ; [49 20],[391.20467836  52.79532164] ; [60.79532164  8.20467836],1
b1,1,5e-06,21.027009,[162 286] ; [45 24],[179.37330754 268.62669246] ; [27.62669246 41.37330754],1
p10,1,1.3e-05,19.071946,[395  49] ; [48 21],[383.41520468  60.58479532] ; [59.58479532  9.41520468],1
v3,1,0.001406,10.197975,[197 240] ; [16 50],[185.05168986 251.94831014] ; [27.94831014 38.05168986],0
a5,1,0.003458,8.548692,[346 102] ; [42 27],[336.21663443 111.78336557] ; [51.78336557 17.21663443],0
s2,1,0.004181,8.203579,[240 205] ; [24 44],[229.00584795 215.99415205] ; [34.99415205 33.00584795],0
u2,1,0.004202,8.194386,[54 52] ; [22  5],[60.57142857 45.42857143] ; [15.42857143 11.57142857],0
a3,1,0.005989,7.553591,[340 105] ; [42 27],[330.71984436 114.28015564] ; [51.28015564 17.71984436],0
s7,1,0.010393,6.566184,[241 188] ; [25 39],[231.46855984 197.53144016] ; [34.53144016 29.46855984],0
b2,1,0.012865,6.187632,[114 166] ; [ 9 34],[106.625387 173.374613] ; [16.374613 26.625387],0
b3,1,0.012865,6.187632,[114 166] ; [ 9 34],[106.625387 173.374613] ; [16.374613 26.625387],0
s5,1,0.013495,6.103015,[174 259] ; [17 52],[164.74701195 268.25298805] ; [26.25298805 42.74701195],0
r3,1,0.01801,5.595162,[432  13] ; [63  6],[428.55058366  16.44941634] ; [66.44941634  2.55058366],0
p6,1,0.021352,5.297868,[226 218] ; [24 43],[217.22113503 226.77886497] ; [32.77886497 34.22113503],0
p8,1,0.030818,4.663059,[314 129] ; [40 29],[306.29296875 136.70703125] ; [47.70703125 21.29296875],0
p11,1,0.032037,4.596492,[383  65] ; [52 17],[376.94390716  71.05609284] ; [58.05609284 10.94390716],0
d4,1,0.03604,4.395218,[375  72] ; [50 18],[368.88349515  78.11650485] ; [56.11650485 11.88349515],0
d1,1,0.039132,4.255129,[273 175] ; [33 36],[265.16054159 182.83945841] ; [40.83945841 28.16054159],0
a4,1,0.049333,3.863987,[205 241] ; [23 46],[197.45242718 248.54757282] ; [30.54757282 38.45242718],0
v1,1,0.049754,3.849738,[259 180] ; [31 36],[251.60079051 187.39920949] ; [38.39920949 28.60079051],0
p5,1,0.059526,3.550547,[ 71 376] ; [ 5 64],[ 65.8372093 381.1627907] ; [10.1627907 58.8372093],0
p3,1,0.062017,3.482606,[280 168] ; [35 34],[272.95938104 175.04061896] ; [42.04061896 26.95938104],0
d5,1,0.062461,3.470815,[371  75] ; [51 18],[365.46019417  80.53980583] ; [56.53980583 12.46019417],0
u1,1,0.080039,3.064104,[ 92 356] ; [ 8 61],[ 86.65377176 361.34622824] ; [13.34622824 55.65377176],0
a8,1,0.086358,2.940992,[ 68 338] ; [ 5 56],[ 63.46466809 342.53533191] ; [ 9.53533191 51.46466809],0
p12,1,0.08644,2.939453,[ 40 406] ; [ 2 67],[ 36.37281553 409.62718447] ; [ 5.62718447 63.37281553],0
d2,1,0.092631,2.828047,[224 224] ; [27 42],[217.50096712 230.49903288] ; [33.49903288 35.50096712],0
b5,1,0.09611,2.768931,[251 197] ; [46 23],[257.36170213 190.63829787] ; [39.63829787 29.36170213],0
p1,1,0.127933,2.317412,[ 45 402] ; [ 3 66],[ 41.58139535 405.41860465] ; [ 6.41860465 62.58139535],0
p4,1,0.136283,2.219433,[324 123] ; [44 25],[318.79069767 128.20930233] ; [49.20930233 19.79069767],0
s8,1,0.150051,2.071737,[222 223] ; [28 41],[216.43968872 228.56031128] ; [33.56031128 35.43968872],0
v4,1,0.151085,2.061262,[433  12] ; [63  4],[431.09375  13.90625] ; [64.90625  2.09375],0
v2,1,0.154365,2.028579,[259 177] ; [32 32],[253.752 182.248] ; [37.248 26.752],0
r1,1,0.16854,1.895878,[371  73] ; [53 16],[366.97076023  77.02923977] ; [57.02923977 11.97076023],0
u3,1,0.171426,1.870427,[54 53] ; [17  9],[57.12030075 49.87969925] ; [13.87969925 12.12030075],0
a7,1,0.174884,1.840569,[326 120] ; [45 24],[321.29320388 124.70679612] ; [49.70679612 19.29320388],0
s1,1,0.227512,1.456347,[  9 434] ; [ 3 65],[ 10.40313112 432.59686888] ; [ 1.59686888 66.40313112],0
a2,1,0.251676,1.313976,[120 328] ; [14 55],[116.11605416 331.88394584] ; [17.88394584 51.11605416],0
d3,1,0.364745,0.821491,[326 121] ; [46 22],[322.8815534 124.1184466] ; [49.1184466 18.8815534],0
s6,1,0.374121,0.78993,[306 128] ; [45 24],[302.85089463 131.14910537] ; [48.14910537 20.85089463],0
s3,1,0.431068,0.619943,[260 182] ; [36 31],[257.03732809 184.96267191] ; [38.96267191 28.03732809],0
n1,1,0.511998,0.429982,[28 54] ; [ 5 14],[26.79207921 55.20792079] ; [ 6.20792079 12.79207921],0
n3,1,0.577036,0.311051,[66 17] ; [14  5],[65.09803922 17.90196078] ; [14.90196078  4.09803922],0
n2,1,0.6227,0.242091,[61 22] ; [15  4],[61.84313725 21.15686275] ; [14.15686275  4.84313725],0
a1,1,0.624701,0.239315,[ 26 422] ; [ 3 66],[ 25.12959381 422.87040619] ; [ 3.87040619 65.12959381],0
s4,1,0.74363,0.106962,[ 76 365] ; [13 56],[ 76.95882353 364.04117647] ; [12.04117647 56.95882353],0
