Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000752,11.355246,[57  8] ; [21 15],[50.1980198 14.8019802] ; [27.8019802  8.1980198],1
p8,1,0.004192,8.198917,[36 29] ; [10 28],[29.02912621 35.97087379] ; [16.97087379 21.02912621],0
b1,1,0.018023,5.593864,[18 48] ; [20 20],[23.66037736 42.33962264] ; [14.33962264 25.66037736],0
p7,1,0.05824,3.586812,[40 20] ; [18 20],[35.51020408 24.48979592] ; [22.48979592 15.51020408],0
n5,1,0.062877,3.459828,[27 39] ; [ 9 30],[22.62857143 43.37142857] ; [13.37142857 25.62857143],0
p9,1,0.067604,3.340259,[57  9] ; [25 10],[53.58415842 12.41584158] ; [28.41584158  6.58415842],0
p2,1,0.109989,2.554386,[51 14] ; [25 14],[47.5 17.5] ; [28.5 10.5],0
a4,1,0.124773,2.356356,[17 49] ; [16 24],[20.54716981 45.45283019] ; [12.45283019 27.54716981],0
p6,1,0.137283,2.208151,[25 41] ; [ 9 29],[21.57692308 44.42307692] ; [12.42307692 25.57692308],0
s3,1,0.139261,2.186108,[57  9] ; [30 10],[54.16981132 11.83018868] ; [32.83018868  7.16981132],0
a2,1,0.158096,1.992343,[ 8 58] ; [ 9 31],[10.58490566 55.41509434] ; [ 6.41509434 33.58490566],0
n3,1,0.172955,1.857143,[12  9] ; [14  4],[14.  7.] ; [12.  6.],0
s8,1,0.175819,1.832614,[37 29] ; [17 23],[33.62264151 32.37735849] ; [20.37735849 19.62264151],0
v2,1,0.198233,1.655344,[35 27] ; [15 20],[31.95876289 30.04123711] ; [18.04123711 16.95876289],0
n1,1,0.239123,1.385755,[ 8 12] ; [ 4 14],[ 6.31578947 13.68421053] ; [ 5.68421053 12.31578947],0
p1,1,0.241735,1.370448,[ 4 61] ; [ 5 34],[ 5.625 59.375] ; [ 3.375 35.625],0
b4,1,0.257692,1.281113,[42 24] ; [21 19],[39.22641509 26.77358491] ; [23.77358491 16.22641509],0
b5,1,0.25892,1.274522,[39 27] ; [28 12],[41.71698113 24.28301887] ; [25.28301887 14.71698113],0
s5,1,0.269204,1.220799,[32 31] ; [15 23],[29.31683168 33.68316832] ; [17.68316832 20.31683168],0
s1,1,0.282924,1.152989,[ 1 65] ; [ 2 37],[ 1.88571429 64.11428571] ; [ 1.11428571 37.88571429],0
r3,1,0.282924,1.152989,[65  1] ; [37  2],[64.11428571  1.88571429] ; [37.88571429  1.11428571],0
p12,1,0.297725,1.084356,[ 5 61] ; [ 1 37],[ 3.80769231 62.19230769] ; [ 2.19230769 35.80769231],0
n6,1,0.320391,0.98735,[43 22] ; [22 17],[40.625 24.375] ; [24.375 14.625],0
d5,1,0.348535,0.878783,[47 19] ; [31  8],[49.02857143 16.97142857] ; [28.97142857 10.02857143],0
d2,1,0.43083,0.620584,[23 43] ; [17 23],[24.90566038 41.09433962] ; [15.09433962 24.90566038],0
a5,1,0.469203,0.523852,[41 25] ; [22 18],[39.22641509 26.77358491] ; [23.77358491 16.22641509],0
a6,1,0.503151,0.448284,[47 19] ; [26 14],[45.45283019 20.54716981] ; [27.54716981 12.45283019],0
u1,1,0.50382,0.446881,[ 7 59] ; [ 6 34],[ 8.09433962 57.90566038] ; [ 4.90566038 35.09433962],0
n2,1,0.518871,0.416138,[17  4] ; [13  5],[16.15384615  4.84615385] ; [13.84615385  4.15384615],0
a1,1,0.523427,0.407136,[ 3 63] ; [ 3 37],[ 3.73584906 62.26415094] ; [ 2.26415094 37.73584906],0
v4,1,0.536306,0.38243,[62  3] ; [37  3],[61.28571429  3.71428571] ; [37.71428571  2.28571429],0
d3,1,0.553885,0.350404,[46 20] ; [25 14],[44.62857143 21.37142857] ; [26.37142857 12.62857143],0
a3,1,0.570175,0.32239,[40 26] ; [22 18],[38.60377358 27.39622642] ; [23.39622642 16.60377358],0
d1,1,0.580891,0.304797,[35 31] ; [19 21],[33.62264151 32.37735849] ; [20.37735849 19.62264151],0
s4,1,0.593955,0.284211,[23 43] ; [16 24],[24.28301887 41.71698113] ; [14.71698113 25.28301887],0
s7,1,0.594577,0.283252,[31 33] ; [15 20],[29.73737374 34.26262626] ; [16.26262626 18.73737374],0
r2,1,0.604738,0.267909,[61  5] ; [38  2],[61.64150943  4.35849057] ; [37.35849057  2.64150943],0
u3,1,0.687744,0.161538,[18  8] ; [12  4],[18.57142857  7.42857143] ; [11.42857143  4.57142857],0
p3,1,0.721474,0.127084,[26 40] ; [14 25],[25.14285714 40.85714286] ; [14.85714286 24.14285714],0
v3,1,0.776807,0.080363,[16 45] ; [ 9 29],[15.4040404 45.5959596] ; [ 9.5959596 28.4040404],0
p4,1,0.781778,0.07673,[34 32] ; [19 20],[33.31428571 32.68571429] ; [19.68571429 19.31428571],0
a7,1,0.784057,0.075095,[49 17] ; [28 11],[48.4 17.6] ; [28.6 10.4],0
b2,1,0.864475,0.029132,[13 26] ; [4 9],[12.75 26.25] ; [4.25 8.75],0
b3,1,0.864475,0.029132,[13 26] ; [4 9],[12.75 26.25] ; [4.25 8.75],0
s6,1,0.866248,0.028367,[55 11] ; [32  7],[54.68571429 11.31428571] ; [32.31428571  6.68571429],0
v1,1,0.885443,0.020757,[30 33] ; [18 21],[29.64705882 33.35294118] ; [18.35294118 20.64705882],0
r4,1,0.911804,0.012269,[55 11] ; [33  7],[54.79245283 11.20754717] ; [33.20754717  6.79245283],0
u2,1,0.926917,0.008413,[15 11] ; [9 7],[14.85714286 11.14285714] ; [9.14285714 6.85714286],0
d4,1,0.969734,0.00144,[53 13] ; [32  8],[52.9245283 13.0754717] ; [32.0754717  7.9245283],0
r1,1,0.983684,0.000418,[44 21] ; [27 13],[43.95238095 21.04761905] ; [27.04761905 12.95238095],0
