Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,46.832006,[ 25 406] ; [20 41],[ 39.42073171 391.57926829] ; [ 5.57926829 55.42073171],1
p4,1,0.0,32.579399,[245 187] ; [57  3],[265.17073171 166.82926829] ; [36.82926829 23.17073171],1
p12,1,0.0,32.252381,[ 32 398] ; [19 42],[ 44.66395112 385.33604888] ; [ 6.33604888 54.66395112],1
p6,1,0.0,31.63094,[149 280] ; [43 16],[168.78688525 260.21311475] ; [23.21311475 35.78688525],1
p8,1,0.0,26.94968,[207 223] ; [51 10],[225.94704684 204.05295316] ; [32.05295316 28.94704684],1
p3,1,0.0,26.82391,[206 226] ; [50 10],[224.7804878 207.2195122] ; [31.2195122 28.7804878],1
s5,1,3e-06,21.856184,[157 258] ; [39 16],[173.06382979 241.93617021] ; [22.93617021 32.06382979],1
a1,1,0.000219,13.661016,[ 16 418] ; [ 9 52],[ 21.91919192 412.08080808] ; [ 3.08080808 57.91919192],1
s7,1,0.000236,13.519591,[252 164] ; [51  9],[264.80672269 151.19327731] ; [38.19327731 21.80672269],1
n5,1,0.000679,11.546726,[318 114] ; [57  4],[328.60040568 103.39959432] ; [46.39959432 14.60040568],1
b5,1,0.001121,10.616614,[266 168] ; [24 37],[254.26262626 179.73737374] ; [35.73737374 25.26262626],0
n4,1,0.001592,9.96855,[326 106] ; [57  4],[335.61054767  96.38945233] ; [47.38945233 13.61054767],0
s8,1,0.002652,9.032434,[236 197] ; [45 15],[246.80121704 186.19878296] ; [34.19878296 25.80121704],0
n6,1,0.003365,8.598045,[352  79] ; [58  2],[359.89816701  71.10183299] ; [50.10183299  9.89816701],0
v1,1,0.004526,8.05987,[218 200] ; [43 17],[228.23849372 189.76150628] ; [32.76150628 27.23849372],0
s1,1,0.004958,7.894777,[ 15 413] ; [ 7 54],[ 19.25562372 408.74437628] ; [ 2.74437628 58.25562372],0
s6,1,0.005628,7.66561,[352  74] ; [57  2],[359.24536082  66.75463918] ; [49.75463918  9.24536082],0
p7,1,0.006467,7.415358,[275 146] ; [49 10],[284.175 136.825] ; [39.825 19.175],0
v3,1,0.00872,6.879372,[162 255] ; [34 26],[171.34591195 245.65408805] ; [24.65408805 35.34591195],0
u4,1,0.019214,5.481929,[ 11 423] ; [ 5 56],[ 14.02828283 419.97171717] ; [ 1.97171717 59.02828283],0
