Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,34.161089,[61 16] ; [11 33],[45.81818182 31.18181818] ; [26.18181818 17.81818182],1
n6,1,0.007386,7.176703,[54 23] ; [20 24],[47.09090909 29.90909091] ; [26.90909091 17.09090909],0
a8,1,0.008354,6.955965,[14 58] ; [ 1 42],[ 9.39130435 62.60869565] ; [ 5.60869565 37.39130435],0
u2,1,0.039338,4.246209,[11 28] ; [13 11],[14.85714286 24.14285714] ; [ 9.14285714 14.85714286],0
s6,1,0.086643,2.935669,[43 34] ; [17 26],[38.5 38.5] ; [21.5 21.5],0
p8,1,0.087472,2.920301,[15 60] ; [15 29],[18.90756303 56.09243697] ; [11.09243697 32.90756303],0
v2,1,0.101981,2.674286,[29 46] ; [10 32],[25. 50.] ; [14. 28.],0
a1,1,0.105247,2.624175,[ 8 70] ; [ 1 43],[ 5.75409836 72.24590164] ; [ 3.24590164 40.75409836],0
d4,1,0.139084,2.188066,[37 41] ; [27 17],[40.91803279 37.08196721] ; [23.08196721 20.91803279],0
p5,1,0.142044,2.155673,[ 7 69] ; [ 1 43],[ 5.06666667 70.93333333] ; [ 2.93333333 41.06666667],0
v1,1,0.14906,2.081847,[34 44] ; [13 30],[30.29752066 47.70247934] ; [16.70247934 26.29752066],0
r3,1,0.156536,2.007373,[54 23] ; [36  8],[57.27272727 19.72727273] ; [32.72727273 11.27272727],0
p3,1,0.188489,1.729387,[18 60] ; [15 29],[21.09836066 56.90163934] ; [11.90163934 32.09836066],0
s7,1,0.206198,1.597918,[27 46] ; [11 32],[23.9137931 49.0862069] ; [14.0862069 28.9137931],0
p9,1,0.232455,1.425773,[42 32] ; [19 23],[38.9137931 35.0862069] ; [22.0862069 19.9137931],0
p10,1,0.260513,1.266027,[35 38] ; [16 27],[32.09482759 40.90517241] ; [18.90517241 24.09482759],0
s5,1,0.273082,1.201199,[20 57] ; [ 7 34],[17.61864407 59.38135593] ; [ 9.38135593 31.61864407],0
p6,1,0.296427,1.0902,[16 59] ; [ 6 38],[13.86554622 61.13445378] ; [ 8.13445378 35.86554622],0
b2,1,0.337023,0.921723,[14 25] ; [ 5 16],[12.35 26.65] ; [ 6.65 14.35],0
b3,1,0.337023,0.921723,[14 25] ; [ 5 16],[12.35 26.65] ; [ 6.65 14.35],0
d2,1,0.342798,0.899941,[16 62] ; [ 6 38],[14.06557377 63.93442623] ; [ 7.93442623 36.06557377],0
r1,1,0.347533,0.882443,[47 30] ; [23 21],[44.54545455 32.45454545] ; [25.45454545 18.54545455],0
s8,1,0.379715,0.771623,[20 58] ; [ 8 35],[18.04958678 59.95041322] ; [ 9.95041322 33.04958678],0
a3,1,0.392787,0.730297,[38 38] ; [18 25],[35.76470588 40.23529412] ; [20.23529412 22.76470588],0
r2,1,0.411167,0.675424,[65 13] ; [34 10],[63.29508197 14.70491803] ; [35.70491803  8.29508197],0
a2,1,0.444908,0.583591,[ 4 74] ; [ 1 43],[ 3.19672131 74.80327869] ; [ 1.80327869 42.19672131],0
b4,1,0.468984,0.524368,[39 39] ; [25 19],[40.91803279 37.08196721] ; [23.08196721 20.91803279],0
a5,1,0.468984,0.524368,[39 39] ; [19 25],[37.08196721 40.91803279] ; [20.91803279 23.08196721],0
v3,1,0.489315,0.478033,[26 51] ; [11 29],[24.35042735 52.64957265] ; [12.64957265 27.35042735],0
a6,1,0.585643,0.297201,[35 43] ; [22 22],[36.44262295 41.55737705] ; [20.55737705 23.44262295],0
p2,1,0.609564,0.26081,[48 30] ; [25 19],[46.67213115 31.32786885] ; [26.32786885 17.67213115],0
a4,1,0.610611,0.259286,[17 60] ; [ 8 36],[15.90909091 61.09090909] ; [ 9.09090909 34.90909091],0
b1,1,0.634783,0.225631,[46 32] ; [24 20],[44.75409836 33.24590164] ; [25.24590164 18.75409836],0
s4,1,0.646775,0.20999,[15 63] ; [ 7 37],[14.06557377 63.93442623] ; [ 7.93442623 36.06557377],0
u3,1,0.647336,0.209276,[16 24] ; [11 13],[16.875 23.125] ; [10.125 13.875],0
n3,1,0.688156,0.161089,[17 13] ; [7 4],[17.56097561 12.43902439] ; [6.43902439 4.56097561],0
p4,1,0.72447,0.12425,[29 48] ; [18 26],[29.90909091 47.09090909] ; [17.09090909 26.90909091],0
n2,1,0.791462,0.069914,[22  9] ; [9 3],[22.34883721  8.65116279] ; [8.65116279 3.34883721],0
b5,1,0.796021,0.066822,[46 32] ; [27 17],[46.67213115 31.32786885] ; [26.32786885 17.67213115],0
d3,1,0.814284,0.05518,[27 50] ; [16 27],[27.59166667 49.40833333] ; [15.40833333 27.59166667],0
a7,1,0.820391,0.051548,[47 31] ; [25 18],[46.41322314 31.58677686] ; [25.58677686 17.41322314],0
s1,1,0.835959,0.042876,[ 6 69] ; [ 4 40],[ 6.30252101 68.69747899] ; [ 3.69747899 40.30252101],0
r4,1,0.846103,0.037672,[51 27] ; [28 16],[50.50819672 27.49180328] ; [28.49180328 15.50819672],0
p1,1,0.859222,0.031458,[ 6 72] ; [ 3 41],[ 5.75409836 72.24590164] ; [ 3.24590164 40.75409836],0
