Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,24.883087,[52 18] ; [35 64],[36.03550296 33.96449704] ; [50.96449704 48.03550296],1
s6,1,0.000154,14.32712,[62 12] ; [58 44],[50.45454545 23.54545455] ; [69.54545455 32.45454545],1
d1,1,0.000443,12.341963,[52 23] ; [45 60],[40.41666667 34.58333333] ; [56.58333333 48.41666667],1
s2,1,0.000507,12.091429,[49 26] ; [41 64],[37.5 37.5] ; [52.5 52.5],1
u1,1,0.002481,9.154369,[22 53] ; [12 93],[14.16666667 60.83333333] ; [19.83333333 85.16666667],0
a3,1,0.003428,8.564447,[61 14] ; [64 41],[52.08333333 22.91666667] ; [72.91666667 32.08333333],0
s3,1,0.003777,8.388162,[55 20] ; [54 50],[45.67039106 29.32960894] ; [63.32960894 40.67039106],0
d2,1,0.003806,8.374049,[46 29] ; [41 63],[36.45251397 38.54748603] ; [50.54748603 53.45251397],0
a2,1,0.007658,7.111837,[24 51] ; [16 89],[16.66666667 58.33333333] ; [23.33333333 81.66666667],0
p9,1,0.008355,6.955738,[68  7] ; [79 26],[61.25 13.75] ; [85.75 19.25],0
p2,1,0.012265,6.272201,[68  7] ; [80 25],[61.66666667 13.33333333] ; [86.33333333 18.66666667],0
n2,1,0.014311,5.99939,[11 12] ; [16  3],[14.78571429  8.21428571] ; [12.21428571  6.78571429],0
v4,1,0.069022,3.306122,[73  2] ; [95 10],[70.  5.] ; [98.  7.],0
r4,1,0.077385,3.118983,[70  5] ; [89 16],[66.25  8.75] ; [92.75 12.25],0
p11,1,0.08129,3.038921,[62 13] ; [75 30],[57.08333333 17.91666667] ; [79.91666667 25.08333333],0
a1,1,0.102993,2.658572,[ 2 73] ; [ 9 96],[ 4.58333333 70.41666667] ; [ 6.41666667 98.58333333],0
p10,1,0.11117,2.53751,[63 12] ; [77 27],[58.65921788 16.34078212] ; [81.34078212 22.65921788],0
a5,1,0.114663,2.488745,[60 15] ; [73 32],[55.41666667 19.58333333] ; [77.58333333 27.41666667],0
d4,1,0.11884,2.432546,[63 12] ; [78 27],[58.75 16.25] ; [82.25 22.75],0
b3,1,0.166354,1.915496,[19 31] ; [16 46],[15.625 34.375] ; [19.375 42.625],0
b2,1,0.166354,1.915496,[19 31] ; [16 46],[15.625 34.375] ; [19.375 42.625],0
p8,1,0.176609,1.82593,[51 24] ; [61 44],[46.66666667 28.33333333] ; [65.33333333 39.66666667],0
d5,1,0.210903,1.565217,[61 14] ; [77 28],[57.5 17.5] ; [80.5 24.5],0
r3,1,0.2193,1.508947,[72  3] ; [95  9],[69.97206704  5.02793296] ; [97.02793296  6.97206704],0
n6,1,0.231492,1.431669,[65 10] ; [83 21],[62.01117318 12.98882682] ; [85.98882682 18.01117318],0
r1,1,0.251822,1.313167,[61 14] ; [77 27],[57.82122905 17.17877095] ; [80.17877095 23.82122905],0
r2,1,0.30379,1.057482,[70  4] ; [94 10],[68.17977528  5.82022472] ; [95.82022472  8.17977528],0
n1,1,0.32691,0.961098,[ 8 15] ; [ 4 15],[ 6.57142857 16.42857143] ; [ 5.42857143 13.57142857],0
p12,1,0.341712,0.903996,[ 7 67] ; [ 6 99],[ 5.37430168 68.62569832] ; [ 7.62569832 97.37430168],0
v2,1,0.367906,0.810724,[34 38] ; [42 62],[31.09090909 40.90909091] ; [44.90909091 59.09090909],0
p6,1,0.37149,0.798674,[36 38] ; [44 61],[33.0726257 40.9273743] ; [46.9273743 58.0726257],0
p4,1,0.408972,0.681786,[61 14] ; [80 25],[58.75 16.25] ; [82.25 22.75],0
n5,1,0.420846,0.647951,[54 21] ; [69 35],[51.53631285 23.46368715] ; [71.46368715 32.53631285],0
a4,1,0.445619,0.581771,[35 40] ; [43 62],[32.5 42.5] ; [45.5 59.5],0
v3,1,0.463205,0.53814,[24 48] ; [29 74],[21.80571429 50.19428571] ; [31.19428571 71.80571429],0
b4,1,0.475086,0.510121,[41 34] ; [63 42],[43.33333333 31.66666667] ; [60.66666667 44.33333333],0
u2,1,0.488775,0.479223,[9 5] ; [22 19],[7.89090909 6.10909091] ; [23.10909091 17.89090909],0
p7,1,0.603016,0.270471,[56 19] ; [74 30],[54.46927374 20.53072626] ; [75.53072626 28.46927374],0
