Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.055809,3.657737,[26 74] ; [ 3 28],[22.13740458 77.86259542] ; [ 6.86259542 24.13740458],0
s6,1,0.0653,3.397388,[37 65] ; [17 14],[41.41353383 60.58646617] ; [12.58646617 18.41353383],0
n3,1,0.084887,2.968758,[24 13] ; [3 6],[21.7173913 15.2826087] ; [5.2826087 3.7173913],0
s5,1,0.087923,2.912,[16 84] ; [ 9 21],[19.23076923 80.76923077] ; [ 5.76923077 24.23076923],0
n2,1,0.096412,2.763914,[22 15] ; [8 1],[24.13043478 12.86956522] ; [5.86956522 3.13043478],0
u3,1,0.097759,2.741729,[15 36] ; [7 6],[17.53125 33.46875] ; [4.46875 8.53125],0
s2,1,0.102654,2.663826,[30 72] ; [14 17],[33.7443609 68.2556391] ; [10.2556391 20.7443609],0
p3,1,0.10355,2.649998,[33 69] ; [15 16],[36.81203008 65.18796992] ; [11.18796992 19.81203008],0
a7,1,0.111275,2.536013,[52 49] ; [21 10],[55.85606061 45.14393939] ; [17.14393939 13.85606061],0
p10,1,0.141648,2.159968,[59 40] ; [23  8],[62.44615385 36.55384615] ; [19.55384615 11.44615385],0
s3,1,0.180074,1.797011,[35 65] ; [15 16],[38.16793893 61.83206107] ; [11.83206107 19.16793893],0
v3,1,0.18722,1.739362,[13 88] ; [ 7 24],[15.3030303 85.6969697] ; [ 4.6969697 26.3030303],0
p9,1,0.187707,1.735522,[67 31] ; [25  6],[69.89147287 28.10852713] ; [22.10852713  8.89147287],0
r2,1,0.199344,1.647173,[71 27] ; [26  5],[73.68992248 24.31007752] ; [23.31007752  7.68992248],0
p5,1,0.205991,1.59938,[ 6 94] ; [ 4 27],[ 7.63358779 92.36641221] ; [ 2.36641221 28.63358779],0
u2,1,0.213487,1.547619,[22 30] ; [8 5],[24. 28.] ; [6. 7.],0
p11,1,0.26757,1.229162,[64 38] ; [16 15],[61.35338346 40.64661654] ; [18.64661654 12.35338346],0
d4,1,0.280066,1.166771,[58 44] ; [21 10],[60.58646617 41.41353383] ; [18.41353383 12.58646617],0
b1,1,0.313478,1.015966,[39 63] ; [15 16],[41.41353383 60.58646617] ; [12.58646617 18.41353383],0
p2,1,0.340889,0.907085,[65 35] ; [23  8],[67.17557252 32.82442748] ; [20.82442748 10.17557252],0
