Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,41.331709,[35  4] ; [19 54],[18.80357143 20.19642857] ; [35.19642857 37.80357143],1
p3,1,0.203546,1.616746,[13 25] ; [17 57],[10.17857143 27.82142857] ; [19.82142857 54.17857143],0
s3,1,0.26053,1.265936,[18 21] ; [25 46],[15.24545455 23.75454545] ; [27.75454545 43.24545455],0
n1,1,0.283471,1.150373,[ 5 15] ; [13 20],[ 6.79245283 13.20754717] ; [11.20754717 21.79245283],0
u2,1,0.308319,1.037863,[3 8] ; [19 24],[4.48148148 6.51851852] ; [17.51851852 25.48148148],0
r3,1,0.37488,0.787423,[24 15] ; [38 34],[21.78378378 17.21621622] ; [40.21621622 31.78378378],0
p4,1,0.378843,0.774453,[17 22] ; [26 48],[14.84070796 24.15929204] ; [28.15929204 45.84070796],0
a1,1,0.418821,0.653621,[ 2 37] ; [ 7 67],[ 3.10619469 35.89380531] ; [ 5.89380531 68.10619469],0
n4,1,0.445325,0.582524,[24 15] ; [40 34],[22.08849558 16.91150442] ; [41.91150442 32.08849558],0
n2,1,0.450152,0.570268,[10 10] ; [20 13],[11.32075472  8.67924528] ; [18.67924528 14.32075472],0
p9,1,0.486866,0.483445,[19 18] ; [42 30],[20.70642202 16.29357798] ; [40.29357798 31.70642202],0
a8,1,0.496532,0.462341,[ 2 37] ; [ 6 63],[ 2.88888889 36.11111111] ; [ 5.11111111 63.88888889],0
s4,1,0.534725,0.385405,[ 7 32] ; [17 57],[ 8.28318584 30.71681416] ; [15.71681416 58.28318584],0
s1,1,0.557102,0.344746,[ 2 37] ; [ 6 68],[ 2.76106195 36.23893805] ; [ 5.23893805 68.76106195],0
p6,1,0.56275,0.334966,[ 6 31] ; [15 57],[ 7.12844037 29.87155963] ; [13.87155963 58.12844037],0
p11,1,0.589287,0.291459,[19 20] ; [40 34],[20.36283186 18.63716814] ; [38.63716814 35.36283186],0
n6,1,0.608291,0.262671,[22 16] ; [38 34],[20.72727273 17.27272727] ; [39.27272727 32.72727273],0
s6,1,0.62106,0.244381,[15 24] ; [25 49],[13.80530973 25.19469027] ; [26.19469027 47.80530973],0
r1,1,0.64764,0.208889,[ 9 30] ; [20 54],[10.00884956 28.99115044] ; [18.99115044 55.00884956],0
u3,1,0.696022,0.152643,[4 7] ; [13 30],[3.46296296 7.53703704] ; [13.53703704 29.46296296],0
v1,1,0.725288,0.123482,[12 25] ; [21 51],[11.20183486 25.79816514] ; [21.79816514 50.20183486],0
b1,1,0.767114,0.087706,[21 18] ; [42 32],[21.74336283 17.25663717] ; [41.25663717 32.74336283],0
b2,1,0.774607,0.081998,[ 9 20] ; [12 31],[ 8.45833333 20.54166667] ; [12.54166667 30.45833333],0
b3,1,0.774607,0.081998,[ 9 20] ; [12 31],[ 8.45833333 20.54166667] ; [12.54166667 30.45833333],0
b4,1,0.810883,0.057258,[22 17] ; [40 34],[21.39823009 17.60176991] ; [40.60176991 33.39823009],0
p10,1,0.821968,0.050632,[20 19] ; [38 33],[20.56363636 18.43636364] ; [37.43636364 33.56363636],0
n5,1,0.826097,0.048273,[23 16] ; [44 28],[23.54054054 15.45945946] ; [43.45945946 28.54054054],0
v4,1,0.870725,0.026484,[23 16] ; [43 28],[23.4 15.6] ; [42.6 28.4],0
b5,1,0.983182,0.000444,[21 18] ; [40 34],[21.05309735 17.94690265] ; [39.94690265 34.05309735],0
