Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.002108,9.452997,[ 86 163] ; [23 15],[ 94.56794425 154.43205575] ; [14.43205575 23.56794425],0
s3,1,0.018807,5.51939,[137 111] ; [30 10],[143.80555556 104.19444444] ; [23.19444444 16.80555556],0
v2,1,0.026718,4.908926,[207  44] ; [27 13],[201.83505155  49.16494845] ; [32.16494845  7.83505155],0
n5,1,0.033521,4.518995,[209  46] ; [27 13],[204.  51.] ; [32.  8.],0
s6,1,0.035963,4.398839,[171  80] ; [33  6],[176.56551724  74.43448276] ; [27.43448276 11.56551724],0
v1,1,0.052523,3.759033,[178  75] ; [22 18],[172.69624573  80.30375427] ; [27.30375427 12.69624573],0
s7,1,0.061348,3.500556,[139 102] ; [28 10],[144.25448029  96.74551971] ; [22.74551971 15.25448029],0
n4,1,0.064381,3.42076,[216  40] ; [29 11],[211.89189189  44.10810811] ; [33.10810811  6.89189189],0
p11,1,0.074618,3.178398,[210  46] ; [28 12],[205.83783784  50.16216216] ; [32.16216216  7.83783784],0
s2,1,0.089641,2.8808,[141 112] ; [28 12],[145.92832765 107.07167235] ; [23.07167235 16.92832765],0
d3,1,0.214672,1.539637,[195  61] ; [34  6],[198.05405405  57.94594595] ; [30.94594595  9.05405405],0
a8,1,0.221206,1.496533,[ 36 192] ; [ 3 34],[ 33.55471698 194.44528302] ; [ 5.44528302 31.55471698],0
p3,1,0.233296,1.420655,[139 114] ; [26 14],[142.47440273 110.52559727] ; [22.52559727 17.47440273],0
b3,1,0.244792,1.352784,[70 92] ; [ 7 16],[67.42702703 94.57297297] ; [ 9.57297297 13.42702703],0
b2,1,0.244792,1.352784,[70 92] ; [ 7 16],[67.42702703 94.57297297] ; [ 9.57297297 13.42702703],0
a7,1,0.274048,1.196372,[187  68] ; [26 14],[184.11864407  70.88135593] ; [28.88135593 11.11864407],0
p12,1,0.293376,1.104064,[ 34 219] ; [ 3 37],[ 31.94880546 221.05119454] ; [ 5.05119454 34.94880546],0
r4,1,0.330281,0.947797,[231  25] ; [38  2],[232.64864865  23.35135135] ; [36.35135135  3.64864865],0
a3,1,0.334764,0.930382,[199  55] ; [34  6],[201.29931973  52.70068027] ; [31.70068027  8.29931973],0
p2,1,0.342438,0.901282,[217  36] ; [32  8],[215.00682594  37.99317406] ; [33.99317406  6.00682594],0
s1,1,0.348533,0.878791,[  6 245] ; [ 2 38],[  6.90034364 244.09965636] ; [ 1.09965636 38.90034364],0
s8,1,0.370825,0.800897,[139 114] ; [25 15],[141.6109215 111.3890785] ; [22.3890785 17.6109215],0
r2,1,0.418552,0.654377,[239  14] ; [39  1],[240.04778157  12.95221843] ; [37.95221843  2.04778157],0
p7,1,0.455267,0.557505,[169  78] ; [29 10],[171.  76.] ; [27. 12.],0
u1,1,0.464243,0.535646,[ 57 199] ; [11 29],[ 58.81081081 197.18918919] ; [ 9.18918919 30.81081081],0
p6,1,0.486037,0.485287,[ 94 155] ; [17 22],[ 95.96875 153.03125] ; [15.03125 23.96875],0
p5,1,0.51743,0.419012,[ 42 212] ; [ 5 35],[ 40.60544218 213.39455782] ; [ 6.39455782 33.60544218],0
a5,1,0.536939,0.381242,[203  53] ; [30 10],[201.51351351  54.48648649] ; [31.48648649  8.51351351],0
r3,1,0.545006,0.36634,[247   8] ; [38  2],[246.3559322   8.6440678] ; [38.6440678  1.3559322],0
d1,1,0.585991,0.296649,[188  68] ; [31  9],[189.40540541  66.59459459] ; [29.59459459 10.40540541],0
v4,1,0.586506,0.295835,[243  11] ; [39  1],[243.63265306  10.36734694] ; [38.36734694  1.63265306],0
r1,1,0.62566,0.237992,[212  43] ; [32  8],[210.91525424  44.08474576] ; [33.08474576  6.91525424],0
p1,1,0.643927,0.213643,[ 25 230] ; [ 3 37],[ 24.20338983 230.79661017] ; [ 3.79661017 36.20338983],0
p4,1,0.648238,0.208129,[160  91] ; [24 16],[158.70790378  92.29209622] ; [25.29209622 14.70790378],0
d5,1,0.652568,0.202678,[230  26] ; [35  5],[229.18918919  26.81081081] ; [35.81081081  4.18918919],0
n2,1,0.656185,0.198192,[38 14] ; [8 4],[37.375 14.625] ; [8.625 3.375],0
a6,1,0.683902,0.165766,[174  81] ; [26 14],[172.88135593  82.11864407] ; [27.11864407 12.88135593],0
b1,1,0.689616,0.159501,[ 94 162] ; [16 24],[ 95.13513514 160.86486486] ; [14.86486486 25.13513514],0
n1,1,0.702425,0.145962,[15 34] ; [3 9],[14.45901639 34.54098361] ; [3.54098361 8.45901639],0
u3,1,0.713453,0.134852,[33 23] ; [4 2],[33.41935484 22.58064516] ; [3.58064516 2.41935484],0
n3,1,0.729315,0.119742,[38 15] ; [8 4],[37.50769231 15.49230769] ; [8.49230769 3.50769231],0
p9,1,0.756702,0.095985,[217  34] ; [33  6],[216.37931034  34.62068966] ; [33.62068966  5.37931034],0
b4,1,0.761743,0.091925,[160  96] ; [24 16],[159.13513514  96.86486486] ; [24.86486486 15.13513514],0
d2,1,0.815107,0.054682,[148 107] ; [24 16],[148.6779661 106.3220339] ; [23.3220339 16.6779661],0
a1,1,0.817047,0.05352,[ 22 234] ; [ 3 37],[ 21.62162162 234.37837838] ; [ 3.37837838 36.62162162],0
p8,1,0.830211,0.04598,[145 104] ; [22 17],[144.38541667 104.61458333] ; [22.61458333 16.38541667],0
u4,1,0.83047,0.045838,[  8 248] ; [ 1 39],[  7.78378378 248.21621622] ; [ 1.21621622 38.78378378],0
n6,1,0.842248,0.039608,[225  29] ; [35  5],[224.62585034  29.37414966] ; [35.37414966  4.62585034],0
a2,1,0.894587,0.017557,[ 73 183] ; [11 29],[ 72.64864865 183.35135135] ; [11.35135135 28.64864865],0
u2,1,0.907776,0.01342,[36 20] ; [4 2],[36.12903226 19.87096774] ; [3.87096774 2.12903226],0
a4,1,0.908196,0.013297,[130 125] ; [20 20],[129.66101695 125.33898305] ; [20.33898305 19.66101695],0
b5,1,0.933199,0.007026,[149 107] ; [23 17],[148.75675676 107.24324324] ; [23.24324324 16.75675676],0
p10,1,0.96581,0.001837,[214  37] ; [34  6],[213.91065292  37.08934708] ; [34.08934708  5.91065292],0
